Month,restriction,employment,employment(2),employment(3),Email,debt,debt(2),livestock,loans,Email_file1,debts,debts(2),corruption,bribes,Email_file2,contract,smuggle,smuggler,business,Email_file3,suspension,freeze,fuel,foreign,Email_file4,foreign_file5,investor,tariff,warehouse,Email_file5,warehouse_file6,customs,customs(2),licence,Email_file6,licence_file7,shipment,shipment(2),shipment(3),Email_file7,money,Email_file8,restrictions,restrictions(2),restrictions(3),unemployment,Email_file9,currency,labour market,market,exchange rate,Email_file10,economy,remittances,ban,supply,Email_file11,tax,taxes,good,good(2),Email_file12,levels of production,seasonal work,seasonal work(2),temporary work,Email_file13,sanctions,diaspora network,diaspora,import,Email_file14,export,trade,local economy,trader,Email_file15,informal sector,informal market,black market,foreign currency,Email_file16,foreign currency_file17,foreign trade,oil,loan,Email_file17,supply_file18,demand,GDP,investment,Email_file18
2024-11,0.0,0,0,0.0,33,0,0,0,0,33,0,0,4.0,0,33,0,0,0,40,25,0,0,3,0,33,0,0,0,0,33,0,0.0,0.0,5,33,5,0,0,0,33,34,24,0.0,0.0,0.0,0,33,12,0,30,0,22,1,0,29,2,8,19,0,27,27,19,0,0,0,0,33,0,0,0,3.0,33,0.0,0.5,0,0.0,2,0,0,0,0,28,0,0,25,7,28,7,0.0,4,0,33
2024-12,0.0,0,0,0.0,33,0,0,0,0,33,0,0,0.0,0,33,2,0,0,39,25,0,0,3,0,33,0,0,0,0,33,0,0.0,0.0,0,33,0,0,0,0,33,31,24,0.0,0.0,0.0,0,33,9,0,25,0,22,0,0,28,1,8,19,0,26,25,19,0,0,0,0,33,0,0,0,0.0,33,0.0,0.5,0,0.0,2,0,0,0,0,28,0,0,30,6,28,6,3.0,4,0,33
2025-01,0.0,0,0,0.0,32,0,0,0,0,32,0,0,3.0,0,32,0,0,0,32,24,0,0,0,5,32,5,0,0,0,32,0,0.0,0.0,3,32,3,0,0,0,32,31,24,0.0,0.0,0.0,0,32,8,0,22,0,22,1,0,4,1,8,12,0,22,22,19,0,0,0,0,32,0,0,0,0.0,32,0.0,0.5,0,0.0,2,0,0,0,0,27,0,0,23,9,28,6,0.0,4,0,32
2025-02,0.0,0,0,0.0,29,0,0,0,0,29,0,0,0.0,0,29,2,0,0,35,22,3,0,3,5,29,5,0,0,0,29,0,0.0,0.0,3,29,3,0,0,0,29,24,21,0.0,0.0,0.0,0,29,9,0,18,0,20,0,0,23,1,7,8,0,23,23,17,0,0,0,0,29,0,0,0,0.0,29,0.5,0.5,0,0.0,2,0,0,0,0,25,0,0,26,11,25,5,0.0,0,3,29
2025-03,0.0,0,0,0.0,27,0,0,0,0,27,0,0,0.0,0,27,4,0,0,37,20,0,0,3,5,27,5,0,0,0,27,0,0.0,0.0,5,27,5,0,0,0,27,25,20,0.0,0.0,0.0,0,27,9,0,24,0,18,0,0,12,1,7,6,0,22,22,16,0,0,0,0,27,0,0,0,3.0,27,0.0,0.5,0,0.0,2,0,0,0,0,23,0,0,27,10,23,4,0.0,3,0,27
2025-04,0.0,0,0,0.0,30,0,0,0,0,30,0,0,0.0,0,30,2,0,0,34,22,0,3,0,5,30,5,0,3,0,30,0,0.0,0.0,4,30,4,0,0,0,30,30,22,0.0,0.0,0.0,0,30,11,0,19,0,21,1,0,17,1,7,7,0,25,24,17,0,0,0,0,30,0,0,0,0.0,30,0.5,0.5,0,0.0,2,0,0,0,0,25,0,0,24,12,26,5,0.0,4,3,30
2025-05,0.0,0,0,0.0,25,0,0,0,0,25,0,0,0.0,0,25,2,0,0,36,18,0,0,0,3,25,3,0,0,0,25,0,0.0,0.0,5,25,5,0,0,0,25,25,18,0.0,0.0,0.0,0,25,9,0,18,0,17,0,0,25,2,6,7,0,26,26,14,0,0,0,0,25,0,0,0,0.0,25,0.0,0.5,0,0.0,1,0,0,0,0,21,0,0,26,8,21,8,0.0,5,5,25
2025-06,0.0,3,0,3.0,33,0,0,0,0,33,0,0,0.0,0,33,0,0,0,28,25,0,0,3,3,33,3,0,0,0,33,0,0.0,0.0,4,33,4,0,0,0,33,26,24,0.0,3.0,0.0,0,33,9,0,18,0,23,1,0,36,1,8,7,0,24,24,19,0,0,0,0,33,0,0,0,2.0,33,0.0,0.5,0,0.0,2,0,0,0,0,28,0,0,25,11,28,5,0.0,0,0,33
2025-07,0.0,0,0,0.0,28,0,0,0,0,28,0,0,0.0,0,28,2,0,0,30,21,0,0,3,3,28,3,0,0,0,28,0,0.0,0.0,4,28,4,0,0,0,28,26,20,0.0,0.0,0.0,0,28,9,0,19,0,19,0,0,40,1,7,9,0,24,24,16,0,0,0,0,28,0,0,0,0.0,28,0.5,0.5,0,0.0,2,0,0,0,0,23,0,0,28,12,24,4,2.0,4,2,28
2025-08,0.5,0,3,0.5,29,0,2,0,0,29,0,0,0.5,0,29,2,0,0,31,21,0,3,3,4,29,4,0,0,0,29,0,0.0,0.0,5,29,5,0,0,0,29,25,21,0.0,0.0,0.0,0,29,10,0,21,0,20,1,0,9,2,7,11,0,22,23,17,0,0,0,0,29,0,0,0,0.5,29,0.5,0.5,0,0.0,2,0,0,0,0,24,0,0,22,8,24,7,0.5,4,0,29
2025-09,0.0,1,1,1.0,28,1,1,1,0,28,0,0,2.0,0,28,2,0,0,29,21,2,2,3,3,28,3,0,0,1,28,1,0.5,0.5,5,28,5,0,0,0,28,21,21,0.5,0.5,0.5,1,28,8,0,18,1,19,1,0,24,1,7,11,0,23,23,16,0,0,0,0,28,0,0,0,2.0,28,0.5,0.5,0,0.5,2,0,0,0,0,24,0,0,22,10,24,5,2.0,4,2,29
