Month,bridge,checkpoint,bus,university,Email,sewage,system,system(2),regime,bakery,public,square,park,housing complex,housing complex(2),housing complex(3),building,building(2),electricity,funding,recruitment,capacity,capacity(2),traffic,traffic(2),overcrowding,damage,broken,open,close,project,wait,delay,delay(2),primary,primary(2),secondary,tertiary,neglect,settlement,shop,market,station,cafe,resettlement,slum,removal,gentrification,interruption,pharmacy,sewerage,hotel,polling station,office,directorate,sanitation,suburb,suburb(2),suburbs,suburbs(2),insurance,power station,energy,fire,mall,inadequate,improvement,polling centre,housing,drinking water,salon,service,communications,power lines,liquor store,taxi,unit,housing unit,housing crisis,crowd,clean,dirty,restaurant,restaurant(2),compound,port,failure,rebuilding,equipment,treatment,internet,phone line,electricity generator,generator,college,nursery,dam,desalination,factory,factory(2),infrastructure,military,military(2),school,port(2),pipeline,border,ministry,houses,house,clinic,clinic(2),pharmacy(2),court,court(2),prison,prison(2),police,airport,airport(2),army,road,road(2),road(3),hospital,hospital(2)
2022-12,11555965819.83407,0.0,6,10249.999999999996,45307738697.54056,0.0,3.668651637601021,3.668651637601021,0.0,0.0,3.536147283340817,2.020655590480467,13.038595195848552,0.0,0.0,0.0,6.5217391304347805,6.5217391304347805,0.0,0.0,10.344827586206893,3.4482758620689644,3.4482758620689644,21.55365963179164,21.55365963179164,0.0,0.0,65.2173913043478,260.8695652173912,65.2173913043478,272.2558946151419,38.678485092667174,0.0,0.0,920.4218600191748,920.4218600191748,230.1054650047937,0.0,0.0,0.0,3506.8493150684913,3071.9999999999986,1023.9999999999995,511.9999999999998,0.0,0.0,813.5593220338981,0.0,0.0,162623735.54363078,0.0,15437.185929648229,0.0,44500.93457943922,0.0,0.0,0.0,0.0,0.0,0.0,35488.8086642599,0.0,17744.40433212995,337143.68231046904,21937.96027672393,0.0,0.0,0.0,0.0,0.0,0.0,2997834.815756033,0.0,0.0,0.0,0.0,505604.7024246873,0.0,0.0,0.0,614262.88774827,526511.0466413742,2101635.4890432907,2101635.4890432907,0.0,137705536.70143652,1456355.5555555543,0.0,1092266.6666666658,6553599.999999994,32939560.209424056,0.0,0.0,23057692.14659684,265302361.4457829,4211148.5943775065,12633445.78313252,0.0,8424176.746261988,8424176.746261988,0.0,22570245.739910293,22570245.739910293,110639344617.04025,135603901.21239322,0.0,277144378.7451447,463886156.6820273,0.0,927772313.3640546,325244898.22293997,325244898.22293997,162622449.11146998,1808052016.1652431,1627246814.5487187,0.0,0.0,14597077387.796772,1027963196.3237164,1027963196.3237164,19958549376.094585,6147376854.961827,6147376854.961827,6508987258.194876,28889914547.085175,28889914547.085175
2023-01,11555965819.83407,0.0,5,12299.999999999995,40885347658.898895,0.0,5.7422373458102935,5.901743938749468,0.0,0.0,3.704535249214189,2.3574315222272113,13.206983161721924,0.0,0.0,0.0,6.5217391304347805,6.5217391304347805,0.0,0.0,13.793103448275858,6.896551724137929,6.896551724137929,18.859452177817683,24.247867085765595,0.0,0.0,65.2173913043478,391.30434782608677,65.2173913043478,349.61286480047625,25.785656728444785,0.0,0.0,552.253116011505,552.253116011505,184.08437200383497,0.0,0.0,0.0,3506.8493150684913,4095.999999999998,1023.9999999999995,511.9999999999998,0.0,0.0,813.5593220338981,0.0,0.0,162623735.54363078,0.0,16723.618090452248,0.0,66033.64485981304,0.0,0.0,0.0,0.0,0.0,0.0,44361.01083032488,0.0,17744.40433212995,301654.87364620913,21937.96027672393,0.0,0.0,0.0,0.0,0.0,0.0,4122022.8716645455,0.0,0.0,0.0,144458.4864070535,722292.4320352676,0.0,0.0,0.0,438759.20553447853,526511.0466413742,2521962.586851949,2521962.586851949,420327.09780865815,183747491.30118492,0.0,0.0,728177.7777777772,6553599.999999994,32939560.209424056,0.0,0.0,19763736.125654437,286358104.4176704,4211148.5943775065,12633445.78313252,0.0,25272530.238785964,16848353.492523976,0.0,22570245.739910293,22570245.739910293,113550906317.4887,180805201.6165243,0.0,311045354.04824305,463886156.6820273,0.0,927772313.3640546,162622449.11146998,162622449.11146998,162622449.11146998,2079259818.5900295,2260065020.206554,0.0,0.0,10279631963.237164,1439148474.8532028,1439148474.8532028,15264907272.143946,9401870484.059265,9401870484.059265,9040260080.826218,34667897456.50221,34667897456.50221
2023-02,11555965819.83407,0.0,5,13324.999999999995,46447707154.57182,0.0,5.104210974053594,5.104210974053594,0.0,0.0,3.536147283340817,2.020655590480467,15.444248675970217,0.0,0.0,0.0,6.5217391304347805,6.5217391304347805,6.5217391304347805,0.0,10.344827586206893,3.4482758620689644,0.0,29.636281993713503,24.247867085765595,0.0,0.0,65.2173913043478,260.8695652173912,65.2173913043478,310.93437970780906,38.678485092667174,0.0,0.0,782.3585810162987,782.3585810162987,276.1265580057525,0.0,0.0,0.0,3214.611872146117,4095.999999999998,1023.9999999999995,1023.9999999999995,0.0,0.0,0.0,0.0,0.0,325247471.08726156,0.0,16723.618090452248,0.0,60291.58878504669,0.0,0.0,0.0,0.0,0.0,0.0,44361.01083032488,0.0,26616.606498194924,248421.6606498193,27422.450345904912,0.0,0.0,0.0,41636.59466327824,0.0,0.0,3497473.9517153716,0.0,0.0,0.0,0.0,722292.4320352676,0.0,0.0,0.0,614262.88774827,438759.20553447853,2521962.586851949,2521962.586851949,420327.09780865815,160726514.00131074,1092266.6666666658,0.0,1092266.6666666658,6917688.888888883,36233516.23036646,0.0,0.0,19763736.125654437,214768578.31325284,0.0,12633445.78313252,0.0,22464471.3233653,22464471.3233653,0.0,22570245.739910293,22570245.739910293,90258412713.90128,158204551.41445878,0.0,299745028.94721025,463886156.6820273,231943078.34101364,927772313.3640546,325244898.22293997,162622449.11146998,325244898.22293997,2350467621.014816,2169662419.3982916,271207802.42478645,0.0,10485224602.501907,1644741114.1179461,1850333753.3826895,16760923760.372578,9401870484.059265,10125091290.525364,9763480887.292315,34667897456.50221,34667897456.50221
2023-03,11555965819.83407,0.0,5,12299.999999999995,47120739265.48274,0.0,4.306678009357721,4.306678009357721,0.0,0.5051638976201167,3.1993713515940723,2.020655590480467,13.038595195848552,0.0,0.0,0.0,13.043478260869561,13.043478260869561,6.5217391304347805,0.0,3.4482758620689644,6.896551724137929,3.4482758620689644,29.636281993713503,26.94207453973955,0.0,0.0,65.2173913043478,260.8695652173912,65.2173913043478,310.93437970780906,51.57131345688957,0.0,0.0,1656.7593480345147,1702.7804410354736,138.06327900287624,0.0,0.0,0.0,3506.8493150684913,4095.999999999998,1023.9999999999995,511.9999999999998,0.0,0.0,813.5593220338981,0.0,0.0,325247471.08726156,0.0,12864.32160804019,0.0,50242.990654205576,1435.5140186915878,0.0,0.0,0.0,0.0,0.0,44361.01083032488,0.0,26616.606498194924,301654.87364620913,21937.96027672393,0.0,0.0,0.0,0.0,0.0,0.0,3247654.3837357024,0.0,0.0,0.0,0.0,1083438.6480529013,0.0,0.0,0.0,526511.0466413742,351007.3644275828,2101635.4890432907,2101635.4890432907,420327.09780865815,126405211.60040376,1092266.6666666658,0.0,1456355.5555555543,7645866.66666666,36233516.23036646,0.0,0.0,23057692.14659684,181079389.55823278,0.0,16844594.377510026,0.0,16848353.492523976,19656412.40794464,0.0,45140491.47982059,22570245.739910293,90258412713.90128,124303576.11136046,0.0,288444703.84617746,463886156.6820273,0.0,927772313.3640546,162622449.11146998,162622449.11146998,325244898.22293997,2079259818.5900295,1988857217.7817674,271207802.42478645,0.0,9046076127.648705,1644741114.1179461,1850333753.3826895,17328126802.87037,9401870484.059265,8678649677.593168,9401870484.059265,31778906001.793694,31778906001.793694
2023-04,8666974365.125553,0.0,8,17424.999999999993,51338088682.90248,0.0,3.668651637601021,3.668651637601021,0.0,0.0,3.0309833857207003,2.1890435563538393,15.444248675970217,0.0,0.0,0.0,6.5217391304347805,6.5217391304347805,6.5217391304347805,0.0,0.0,3.4482758620689644,3.4482758620689644,18.859452177817683,21.55365963179164,0.0,0.0,65.2173913043478,260.8695652173912,65.2173913043478,272.2558946151419,0.0,0.0,0.0,506.2320230105462,506.2320230105462,92.04218600191749,0.0,0.0,0.0,2337.899543378994,3071.9999999999986,1023.9999999999995,1023.9999999999995,0.0,0.0,813.5593220338981,0.0,0.0,325247471.08726156,0.0,15437.185929648229,0.0,47371.9626168224,2871.0280373831756,0.0,0.0,0.0,0.0,0.0,35488.8086642599,0.0,17744.40433212995,292782.6714801442,27422.450345904912,0.0,0.0,0.0,0.0,0.0,0.0,3247654.3837357024,0.0,0.0,0.0,0.0,794521.6752387943,0.0,0.0,175503.6822137914,438759.20553447853,526511.0466413742,2521962.586851949,2521962.586851949,420327.09780865815,126405211.60040376,1092266.6666666658,0.0,0.0,6189511.111111106,32939560.209424056,0.0,0.0,23057692.14659684,193712835.3413653,0.0,12633445.78313252,0.0,14040294.577103313,16848353.492523976,0.0,22570245.739910293,22570245.739910293,78612165912.10756,124303576.11136046,0.0,265844053.64411193,463886156.6820273,0.0,927772313.3640546,162622449.11146998,162622449.11146998,325244898.22293997,1627246814.5487187,1536844213.7404566,0.0,0.0,6578964456.471785,1644741114.1179461,1439148474.8532028,12067281656.421936,7955428871.127071,7593818467.894022,7955428871.127071,31778906001.793694,28889914547.085175
2023-05,14444957275.542587,0.0,6,18449.999999999993,58462089766.74616,0.0,4.466184602296895,4.466184602296895,0.0,0.0,3.536147283340817,2.5258194881005833,12.701819264101808,0.0,0.0,0.0,13.043478260869561,13.043478260869561,6.5217391304347805,0.0,6.896551724137929,3.4482758620689644,6.896551724137929,32.330489447687455,29.636281993713503,0.0,10.77682981589582,65.2173913043478,260.8695652173912,65.2173913043478,310.93437970780906,64.46414182111197,0.0,0.0,460.2109300095874,460.2109300095874,184.08437200383497,0.0,0.0,0.0,2337.899543378994,3071.9999999999986,1023.9999999999995,511.9999999999998,0.0,0.0,813.5593220338981,0.0,0.0,162623735.54363078,0.0,19296.482412060286,0.0,53114.018691588746,0.0,0.0,0.0,0.0,0.0,0.0,53233.21299638985,0.0,17744.40433212995,283910.4693140792,10968.980138361965,0.0,0.0,0.0,0.0,0.0,0.0,3185199.4917407855,0.0,0.0,0.0,0.0,2166877.2961058025,0.0,0.0,0.0,526511.0466413742,614262.88774827,2942289.684660607,2521962.586851949,840654.1956173163,172026839.1023435,1092266.6666666658,0.0,1092266.6666666658,8738133.333333327,32939560.209424056,0.0,0.0,26351648.167539246,210557429.71887532,4211148.5943775065,16844594.377510026,0.0,19656412.40794464,19656412.40794464,0.0,22570245.739910293,22570245.739910293,90258412713.90128,169504876.51549155,0.0,322345679.1492758,463886156.6820273,0.0,927772313.3640546,162622449.11146998,162622449.11146998,162622449.11146998,2079259818.5900295,2169662419.3982916,0.0,0.0,7606927652.795501,1439148474.8532028,1439148474.8532028,9231266443.932976,9401870484.059265,9763480887.292315,9401870484.059265,37556888911.21073,37556888911.21073
2023-06,11555965819.83407,0.0,7,19474.999999999993,56645931837.90889,0.0,4.62569119523607,4.62569119523607,0.0,0.0,3.0309833857207003,2.1890435563538393,13.206983161721924,0.0,0.0,0.0,13.043478260869561,13.043478260869561,6.5217391304347805,6.5217391304347805,6.896551724137929,3.4482758620689644,3.4482758620689644,26.94207453973955,29.636281993713503,0.0,8.082622361921864,65.2173913043478,391.30434782608677,65.2173913043478,336.72003643625385,0.0,0.0,0.0,368.16874400766994,368.16874400766994,184.08437200383497,0.0,0.0,0.0,2337.899543378994,4095.999999999998,1023.9999999999995,1023.9999999999995,0.0,0.0,0.0,0.0,0.0,162623735.54363078,0.0,16723.618090452248,0.0,53114.018691588746,1435.5140186915878,0.0,0.0,0.0,0.0,0.0,62105.415162454825,0.0,26616.606498194924,275038.2671480142,16453.47020754295,0.0,0.0,0.0,0.0,0.0,0.0,3435019.0597204547,0.0,0.0,0.0,0.0,2166877.2961058025,0.0,0.0,0.0,614262.88774827,438759.20553447853,2942289.684660607,2942289.684660607,840654.1956173163,137705536.70143652,1820444.4444444429,0.0,1092266.6666666658,8374044.4444444375,49409340.31413609,0.0,0.0,29645604.18848165,227402024.09638536,0.0,12633445.78313252,0.0,22464471.3233653,22464471.3233653,0.0,22570245.739910293,22570245.739910293,96081536114.79811,135603901.21239322,0.0,311045354.04824305,463886156.6820273,0.0,927772313.3640546,162622449.11146998,162622449.11146998,162622449.11146998,1627246814.5487187,1627246814.5487187,0.0,0.0,8223705570.589731,1439148474.8532028,1439148474.8532028,13563298144.65057,9763480887.292315,10125091290.525364,9763480887.292315,37556888911.21073,37556888911.21073
2023-07,8666974365.125553,0.0,8,17424.999999999993,50874355020.351456,0.0,4.147171416418545,4.306678009357721,0.0,0.3367759317467445,3.1993713515940723,2.1890435563538393,14.073033970036011,0.0,0.0,0.0,6.5217391304347805,6.5217391304347805,0.0,0.0,6.896551724137929,3.4482758620689644,3.4482758620689644,24.247867085765595,24.247867085765595,0.0,0.0,65.2173913043478,260.8695652173912,65.2173913043478,349.61286480047625,0.0,0.0,0.0,460.2109300095874,460.2109300095874,322.1476510067112,0.0,0.0,0.0,2630.1369863013683,4095.999999999998,1023.9999999999995,511.9999999999998,0.0,0.0,813.5593220338981,0.0,0.0,162623735.54363078,0.0,19296.482412060286,0.0,55985.04672897192,1435.5140186915878,0.0,0.0,0.0,0.0,0.0,44361.01083032488,0.0,17744.40433212995,301654.87364620913,27422.450345904912,0.0,0.0,0.0,0.0,0.0,0.0,3435019.0597204547,0.0,0.0,0.0,0.0,650063.1888317408,0.0,0.0,0.0,614262.88774827,263255.5233206871,2942289.684660607,2942289.684660607,0.0,126405211.60040376,0.0,0.0,0.0,7645866.66666666,39527472.25130887,0.0,0.0,32939560.209424056,214768578.31325284,0.0,16844594.377510026,0.0,25272530.238785964,30888648.06962729,0.0,22570245.739910293,22570245.739910293,78612165912.10756,124303576.11136046,0.0,288444703.84617746,463886156.6820273,0.0,927772313.3640546,325244898.22293997,162622449.11146998,162622449.11146998,1808052016.1652431,1898454616.9735053,0.0,361610403.2330486,7606927652.795501,2261519031.912176,2055926392.6474328,13563298144.65057,8317039274.36012,8317039274.36012,7955428871.127071,43334871820.62776,43334871820.62776
2023-08,11555965819.83407,0.0,5,14349.999999999993,58462089766.74616,0.0,5.423224159931944,5.263717566992769,0.0,0.0,3.872923215087561,2.694207453973956,11.667380489914347,0.0,0.0,0.0,6.5217391304347805,6.5217391304347805,0.0,0.0,6.896551724137929,3.4482758620689644,3.4482758620689644,18.859452177817683,18.859452177817683,0.0,0.0,65.2173913043478,391.30434782608677,65.2173913043478,401.18417825736583,38.678485092667174,0.0,38.678485092667174,460.2109300095874,414.1898370086287,276.1265580057525,0.0,0.0,0.0,2922.3744292237425,3071.9999999999986,1023.9999999999995,511.9999999999998,0.0,0.0,813.5593220338981,0.0,0.0,325247471.08726156,0.0,14150.75376884421,0.0,55985.04672897192,1435.5140186915878,0.0,0.0,0.0,0.0,0.0,62105.415162454825,0.0,17744.40433212995,275038.2671480142,21937.96027672393,0.0,0.0,0.0,0.0,0.0,0.0,3247654.3837357024,0.0,0.0,0.0,144458.4864070535,866750.918442321,0.0,0.0,0.0,438759.20553447853,614262.88774827,2942289.684660607,2942289.684660607,840654.1956173163,137705536.70143652,1092266.6666666658,0.0,1456355.5555555543,6917688.888888883,39527472.25130887,0.0,0.0,29645604.18848165,298991550.200803,0.0,12633445.78313252,0.0,22464471.3233653,25272530.238785964,0.0,22570245.739910293,22570245.739910293,90258412713.90128,135603901.21239322,0.0,311045354.04824305,463886156.6820273,0.0,927772313.3640546,162622449.11146998,162622449.11146998,325244898.22293997,2169662419.3982916,2169662419.3982916,180805201.6165243,0.0,7606927652.795501,1439148474.8532028,1439148474.8532028,12067281656.421936,10125091290.525364,9763480887.292315,10125091290.525364,43334871820.62776,40445880365.91924
2023-09,8666974365.125553,0.0,5,12299.999999999995,47120739265.48274,0.0,4.785197788175244,4.62569119523607,0.0,0.3367759317467445,3.3677593174674447,2.3574315222272113,12.701819264101808,0.0,0.0,0.0,6.5217391304347805,6.5217391304347805,6.5217391304347805,0.0,10.344827586206893,3.4482758620689644,3.4482758620689644,16.165244723843728,18.859452177817683,0.0,5.38841490794791,65.2173913043478,260.8695652173912,65.2173913043478,298.04155134358666,38.678485092667174,0.0,0.0,368.16874400766994,368.16874400766994,138.06327900287624,0.0,0.0,0.0,2630.1369863013683,2047.999999999999,1023.9999999999995,511.9999999999998,0.0,0.0,813.5593220338981,0.0,0.0,162623735.54363078,0.0,12864.32160804019,0.0,68904.67289719621,0.0,0.0,0.0,0.0,0.0,0.0,44361.01083032488,0.0,17744.40433212995,248421.6606498193,27422.450345904912,0.0,0.0,0.0,0.0,0.0,0.0,2935379.923761116,0.0,0.0,0.0,0.0,650063.1888317408,0.0,0.0,0.0,526511.0466413742,438759.20553447853,2101635.4890432907,2521962.586851949,840654.1956173163,126405211.60040376,1092266.6666666658,0.0,1092266.6666666658,8374044.4444444375,32939560.209424056,0.0,0.0,32939560.209424056,286358104.4176704,0.0,12633445.78313252,0.0,25272530.238785964,25272530.238785964,0.0,0.0,22570245.739910293,87346851013.45284,124303576.11136046,0.0,322345679.1492758,463886156.6820273,0.0,463886156.6820273,162622449.11146998,325244898.22293997,162622449.11146998,1084831209.6991458,1084831209.6991458,271207802.42478645,0.0,8018112931.324987,1027963196.3237164,1439148474.8532028,11294485974.6594,8317039274.36012,7593818467.894022,7955428871.127071,40445880365.91924,40445880365.91924
2023-10,5777982910.417035,0.0,5,11274.999999999995,46448565103.44104,0.0,3.509145044661846,3.509145044661846,0.0,0.0,2.694207453973956,2.020655590480467,11.667380489914347,0.0,0.0,0.0,6.5217391304347805,6.5217391304347805,6.5217391304347805,0.0,3.4482758620689644,6.896551724137929,6.896551724137929,21.55365963179164,18.859452177817683,0.0,5.38841490794791,65.2173913043478,260.8695652173912,65.2173913043478,259.36306625091953,38.678485092667174,0.0,0.0,322.1476510067112,368.16874400766994,184.08437200383497,0.0,0.0,0.0,3214.611872146117,3071.9999999999986,1023.9999999999995,511.9999999999998,0.0,0.0,813.5593220338981,0.0,0.0,162623735.54363078,0.0,11577.889447236172,0.0,44500.93457943922,0.0,0.0,0.0,0.0,0.0,0.0,44361.01083032488,0.0,17744.40433212995,310527.0758122741,16453.47020754295,0.0,0.0,0.0,0.0,0.0,0.0,2748015.247776364,0.0,0.0,0.0,0.0,650063.1888317408,0.0,0.0,0.0,438759.20553447853,438759.20553447853,2942289.684660607,2942289.684660607,420327.09780865815,91663582.10168813,0.0,0.0,0.0,8009955.5555555485,39527472.25130887,0.0,0.0,29645604.18848165,168445943.77510026,0.0,12633445.78313252,0.0,28080589.154206626,25272530.238785964,0.0,22570245.739910293,22570245.739910293,72789042511.2107,90402600.80826215,0.0,265844053.64411193,463886156.6820273,0.0,463886156.6820273,162622449.11146998,162622449.11146998,162622449.11146998,1446441612.9321945,1536844213.7404566,0.0,0.0,6990149735.001271,1233555835.5884595,1233555835.5884595,13563298144.65057,6870597661.427925,7232208064.660974,7593818467.894022,34667897456.50221,34667897456.50221
2023-11,8666974365.125553,0.0,6,12299.999999999995,56642591358.97974,0.0,3.828158230540196,3.828158230540196,0.0,0.5051638976201167,4.041311180960934,2.1890435563538393,12.870207229975179,0.0,0.0,0.0,6.5217391304347805,6.5217391304347805,0.0,0.0,6.896551724137929,3.4482758620689644,6.896551724137929,21.55365963179164,21.55365963179164,0.0,0.0,65.2173913043478,260.8695652173912,65.2173913043478,349.61286480047625,38.678485092667174,0.0,0.0,598.2742090124636,598.2742090124636,276.1265580057525,0.0,0.0,0.0,2922.3744292237425,3071.9999999999986,1023.9999999999995,511.9999999999998,0.0,0.0,813.5593220338981,0.0,0.0,325246184.65510076,0.0,10291.457286432153,0.0,55985.04672897192,0.0,0.0,0.0,0.0,0.0,0.0,44361.01083032488,0.0,26616.606498194924,230677.25631768935,16453.47020754295,0.0,0.0,0.0,0.0,0.0,0.0,2748015.247776364,0.0,0.0,0.0,0.0,505604.7024246873,0.0,0.0,0.0,438759.20553447853,438759.20553447853,2101635.4890432907,2101635.4890432907,420327.09780865815,103384234.30052955,1820444.4444444429,0.0,1456355.5555555543,6917688.888888883,42821428.27225128,0.0,0.0,26351648.167539246,172657092.36947778,0.0,12633445.78313252,0.0,33696706.98504795,36504765.90046862,0.0,22570245.739910293,22570245.739910293,98993097815.24655,101702925.90929492,0.0,299745028.94721025,463886156.6820273,0.0,463886156.6820273,162622449.11146998,162622449.11146998,162622449.11146998,2079259818.5900295,1898454616.9735053,0.0,0.0,6784557095.736527,1233555835.5884595,1644741114.1179461,12067281656.421936,7593818467.894022,7232208064.660974,7593818467.894022,28889914547.085175,28889914547.085175
2023-12,8666974365.125553,0.0,7,13324.999999999995,41094269537.85773,0.0,3.828158230540196,3.828158230540196,0.0,0.0,3.872923215087561,2.5258194881005833,18.01829012196525,0.0,0.0,0.0,6.5217391304347805,6.5217391304347805,0.0,0.0,6.896551724137929,3.4482758620689644,3.4482758620689644,26.94207453973955,26.94207453973955,0.0,8.082622361921864,65.2173913043478,260.8695652173912,65.2173913043478,362.50569316469864,64.46414182111197,0.0,0.0,1380.6327900287622,1380.6327900287622,230.1054650047937,0.0,0.0,0.0,2922.3744292237425,3071.9999999999986,1023.9999999999995,511.9999999999998,0.0,0.0,813.5593220338981,0.0,0.0,162623735.54363078,0.0,14150.75376884421,0.0,67469.15887850463,0.0,0.0,0.0,0.0,0.0,0.0,53233.21299638985,0.0,17744.40433212995,275038.2671480142,21937.96027672393,0.0,0.0,0.0,0.0,0.0,0.0,2685560.355781446,0.0,0.0,0.0,0.0,505604.7024246873,0.0,0.0,0.0,526511.0466413742,438759.20553447853,2942289.684660607,2942289.684660607,840654.1956173163,103384234.30052955,0.0,0.0,0.0,6553599.999999994,36233516.23036646,0.0,0.0,32939560.209424056,185290538.1526103,4211148.5943775065,12633445.78313252,0.0,25272530.238785964,28080589.154206626,0.0,22570245.739910293,22570245.739910293,93169974414.34969,101702925.90929492,0.0,288444703.84617746,231943078.34101364,0.0,463886156.6820273,325244898.22293997,162622449.11146998,162622449.11146998,1898454616.9735053,1898454616.9735053,271207802.42478645,271207802.42478645,8634890849.119217,1439148474.8532028,1644741114.1179461,23723378034.31439,8317039274.36012,8678649677.593168,8317039274.36012,31778906001.793694,34667897456.50221
2024-01,8666974365.125553,0.0,7,16399.999999999993,47793046735.219055,0.0,3.9876648234793706,4.147171416418545,0.0,0.0,2.5258194881005833,2.020655590480467,12.870207229975179,0.0,0.0,0.0,13.043478260869561,13.043478260869561,6.5217391304347805,0.0,13.793103448275858,3.4482758620689644,6.896551724137929,16.165244723843728,13.471037269869775,0.0,8.082622361921864,65.2173913043478,260.8695652173912,65.2173913043478,375.39852152892104,38.678485092667174,0.0,0.0,414.1898370086287,460.2109300095874,184.08437200383497,0.0,0.0,0.0,2922.3744292237425,3071.9999999999986,1023.9999999999995,511.9999999999998,0.0,0.0,813.5593220338981,0.0,0.0,325247471.08726156,0.0,12864.32160804019,0.0,61727.10280373828,0.0,0.0,0.0,0.0,0.0,0.0,53233.21299638985,0.0,17744.40433212995,310527.0758122741,16453.47020754295,0.0,0.0,0.0,0.0,0.0,0.0,2810470.139771281,0.0,0.0,0.0,0.0,1011209.4048493746,0.0,0.0,0.0,438759.20553447853,526511.0466413742,2942289.684660607,2521962.586851949,420327.09780865815,126405211.60040376,1092266.6666666658,0.0,0.0,6553599.999999994,36233516.23036646,0.0,0.0,36233516.23036646,206346281.12449783,0.0,21055742.971887533,0.0,33696706.98504795,28080589.154206626,0.0,22570245.739910293,22570245.739910293,84435289313.00441,124303576.11136046,0.0,299745028.94721025,463886156.6820273,0.0,927772313.3640546,325244898.22293997,325244898.22293997,162622449.11146998,1356039012.1239324,1265636411.3156703,0.0,0.0,11924373077.35511,1233555835.5884595,1644741114.1179461,21660158503.58796,8317039274.36012,8678649677.593168,8678649677.593168,31778906001.793694,31778906001.793694
2024-02,8666974365.125553,0.0,7,15374.999999999993,47793055607.42122,0.0,3.509145044661846,3.509145044661846,0.0,0.0,2.3574315222272113,2.020655590480467,15.781024607716962,0.0,0.0,0.0,6.5217391304347805,6.5217391304347805,0.0,0.0,3.4482758620689644,6.896551724137929,3.4482758620689644,18.859452177817683,18.859452177817683,0.0,0.0,65.2173913043478,260.8695652173912,65.2173913043478,375.39852152892104,38.678485092667174,0.0,0.0,322.1476510067112,368.16874400766994,138.06327900287624,0.0,0.0,0.0,2630.1369863013683,3071.9999999999986,1023.9999999999995,1023.9999999999995,0.0,0.0,0.0,0.0,0.0,325247471.08726156,0.0,18010.050251256267,0.0,54549.532710280335,0.0,0.0,0.0,0.0,0.0,0.0,62105.415162454825,0.0,26616.606498194924,257293.8628158843,27422.450345904912,0.0,0.0,0.0,0.0,0.0,0.0,2872925.0317661986,0.0,0.0,0.0,0.0,1444584.8640705352,0.0,0.0,0.0,614262.88774827,263255.5233206871,2521962.586851949,2521962.586851949,840654.1956173163,149005861.80246928,1092266.6666666658,0.0,0.0,6189511.111111106,32939560.209424056,0.0,0.0,29645604.18848165,214768578.31325284,0.0,21055742.971887533,0.0,33696706.98504795,39312824.81588928,0.0,22570245.739910293,22570245.739910293,75700604211.65913,146904226.313426,0.0,322345679.1492758,231943078.34101364,0.0,927772313.3640546,162622449.11146998,162622449.11146998,325244898.22293997,1265636411.3156703,1356039012.1239324,0.0,0.0,10896409881.031393,1850333753.3826895,2055926392.6474328,15264907272.143946,10125091290.525364,10486701693.758411,10848312096.99146,34667897456.50221,34667897456.50221
2024-03,8666974365.125553,0.0,6,14349.999999999993,53363178717.95792,0.0,2.8711186729051468,2.8711186729051468,0.0,0.0,3.0309833857207003,2.3574315222272113,11.83576845578772,0.0,0.0,0.0,6.5217391304347805,6.5217391304347805,0.0,0.0,0.0,3.4482758620689644,3.4482758620689644,26.94207453973955,29.636281993713503,0.0,0.0,65.2173913043478,260.8695652173912,65.2173913043478,349.61286480047625,38.678485092667174,0.0,0.0,322.1476510067112,368.16874400766994,184.08437200383497,0.0,0.0,0.0,2337.899543378994,3071.9999999999986,1023.9999999999995,1023.9999999999995,0.0,0.0,813.5593220338981,813.5593220338981,0.0,162623735.54363078,0.0,12864.32160804019,0.0,47371.9626168224,0.0,0.0,0.0,0.0,0.0,0.0,62105.415162454825,0.0,17744.40433212995,283910.4693140792,27422.450345904912,0.0,0.0,0.0,0.0,0.0,0.0,2685560.355781446,0.0,0.0,0.0,0.0,1661272.5936811154,0.0,0.0,0.0,526511.0466413742,351007.3644275828,2942289.684660607,2942289.684660607,840654.1956173163,80363257.00065537,1092266.6666666658,0.0,0.0,4733155.555555551,29645604.18848165,0.0,0.0,32939560.209424056,197923983.9357428,0.0,21055742.971887533,0.0,33696706.98504795,28080589.154206626,0.0,0.0,22570245.739910293,75700604211.65913,79102275.70722939,0.0,322345679.1492758,231943078.34101364,0.0,463886156.6820273,162622449.11146998,162622449.11146998,162622449.11146998,1265636411.3156703,1265636411.3156703,0.0,271207802.42478645,8223705570.589731,1644741114.1179461,1439148474.8532028,12428892059.654985,11933143306.690607,11571532903.457558,11933143306.690607,37556888911.21073,37556888911.21073
