Month,Kurd,Faili Kurd,Fayli Kurd,Christian,Email,elderly,elderly(2),pilgrim,pilgrims,Email_file1,sectarian,discrimination,marginalisation,threat,Email_file2,threats,harassment,identity,priest,Email_file3,priest_file4,priest(2),priest(3),persecution,Email_file4,civilian,civilian(2),sheikh,ayatollah,Email_file5,imam,tribe,clan,clan(2),Email_file6,teacher,lawyer,businessman,professor,Email_file7,officer,officers,judge,judge(2),Email_file8,ethnic,ethnic(2),sunni,shia,Email_file9,minister,employee,employee(2),worker,Email_file10,Christian_file11,Yezidi,Turkmen,Shabak,Email_file11,doctor,nurse,nurse(2),engineer,Email_file12,director,journalist,human rights,children,Email_file13,children_file14,child,security guard,security guard(2),Email_file14,children_file15,child_file15,security guard_file15,security guard(2)_file15,Email_file15,Mandean,Armenian,Chaldeans,Chaldeans(2),Email_file16,Syriacs,Assyrian,Circassian,Baha'i,Email_file17,Roma,Roma(2),Marsh Arabs,Jews,Email_file18,Sabeans,Gypsy,Black Iraqis,religion,Email_file19,sect,minorit,shrine,mosque,Email_file20,temple,procession,funeral,funeral(2),Email_file21,church,men,women,young men,Email_file22,shias,alawi,alawi(2),shiite,Email_file23
2022-08,0,0,0,4.0,39,0,0,0.0,0,39,0,0.0,0,0,39,0,0.0,0,0.0,39,0.0,0.0,0.0,0,39,0,0,25,0,39,2,0.0,0,2.0,21,21,2.0,0.0,3,18,13,0,3.0,3,39,0,0,0,0,39,9,5,0,5,39,0.5,0,0,0,5,57,9,10,6,38,6,0,0,8,38,1.0,1,0.0,0.0,3,1.0,1,0.0,0.0,3,0,0,0,0,39,0,0,0,0,2,18,17,0,0,34,0,0.0,0,13,39,0,0,0,3.0,39,5.0,0,0,0,38,2.0,15,23,0,19,0,0,0,0,39
2022-09,0,0,0,3.0,50,0,0,0.0,0,50,0,0.0,0,0,50,0,0.0,3,0.0,50,0.0,0.0,0.0,0,50,0,3,51,0,50,2,0.0,0,0.0,28,20,0.0,0.0,3,23,12,0,3.0,3,50,3,0,0,0,50,12,3,4,5,50,0.5,0,0,0,6,53,5,6,7,49,8,0,0,11,49,1.0,1,0.0,0.0,4,1.0,1,0.0,0.0,4,0,0,0,0,50,0,0,0,0,2,13,13,0,0,44,0,0.0,0,14,50,0,0,0,3.0,50,12.0,0,0,0,49,2.0,13,34,0,24,0,0,0,0,50
2022-10,0,0,0,4.0,44,0,0,0.0,0,44,0,0.0,0,3,44,0,0.0,0,0.0,44,0.0,0.0,0.0,0,44,0,0,41,0,44,2,0.0,0,0.0,24,18,2.0,0.0,2,20,14,0,3.0,3,44,0,0,0,0,44,15,0,0,3,44,0.5,0,0,0,5,54,8,7,7,42,7,0,0,7,42,1.0,1,0.0,0.0,4,1.0,1,0.0,0.0,4,0,0,0,0,44,0,0,0,0,2,13,13,0,0,38,0,0.0,0,15,44,0,0,0,5.0,44,6.0,0,0,0,42,0.0,17,36,0,21,0,0,0,0,44
2022-11,0,0,0,4.0,46,0,0,0.0,0,46,0,0.0,0,0,46,0,0.0,0,0.0,46,0.0,0.0,0.0,0,46,0,0,22,0,46,0,0.0,0,0.0,26,18,2.0,0.0,2,22,13,0,0.0,0,46,0,0,0,0,46,11,2,2,3,46,0.5,0,0,0,6,44,6,6,4,46,5,0,2,6,46,1.0,1,0.0,0.5,4,1.0,1,0.0,0.5,4,0,0,0,0,46,0,0,0,0,2,7,7,0,0,40,0,0.0,0,20,46,0,0,0,3.0,46,4.0,0,0,0,46,1.0,16,24,0,23,0,0,0,0,46
2022-12,0,0,0,4.0,31,0,0,0.0,0,31,0,0.0,0,0,31,0,0.0,3,0.0,31,0.0,0.0,0.0,0,31,0,0,14,0,31,0,0.0,0,0.0,17,20,1.0,0.0,2,14,13,0,0.0,0,31,2,3,0,0,31,11,0,0,3,31,0.5,0,0,0,4,48,7,7,5,28,4,0,0,9,28,1.0,1,0.0,0.0,2,1.0,1,0.0,0.0,2,0,0,0,0,31,0,0,0,0,1,3,3,0,0,27,0,0.0,0,26,31,0,0,0,6.0,31,4.0,0,0,0,28,0.0,13,21,0,15,0,0,0,0,31
2023-01,0,0,0,0.0,29,0,3,0.0,0,29,0,0.0,0,0,29,0,0.0,3,0.0,29,0.0,0.0,0.0,0,29,0,0,12,0,29,0,0.0,0,0.0,16,22,1.0,0.0,2,14,18,0,3.0,3,29,0,0,0,0,29,12,0,2,3,29,0.0,0,0,0,3,45,8,9,7,28,4,0,0,10,28,1.0,1,0.0,0.0,2,1.0,1,0.0,0.0,2,0,0,0,0,29,0,0,0,0,1,16,16,0,0,25,0,0.0,0,14,29,0,0,0,4.0,29,4.0,0,0,0,28,0.0,14,25,0,14,0,0,0,0,29
2023-02,0,0,0,0.0,32,0,0,0.0,0,32,0,0.0,0,0,32,0,0.0,0,0.0,32,0.0,0.0,0.0,0,32,0,0,15,0,32,2,0.0,0,2.0,18,19,0.0,0.0,2,15,16,3,0.0,0,32,0,0,4,0,32,12,0,0,3,32,0.0,0,0,0,4,52,8,8,8,31,3,0,0,7,31,1.0,1,0.0,0.0,3,1.0,1,0.0,0.0,3,0,0,0,0,32,0,0,0,0,1,15,14,0,0,27,0,3.0,0,12,32,0,0,0,6.0,32,3.0,0,0,0,31,0.0,14,30,0,15,0,0,0,0,32
2023-03,0,0,0,0.0,33,0,0,0.0,3,33,0,0.0,0,0,33,0,0.0,0,0.0,33,0.0,0.0,0.0,0,33,0,0,17,0,33,2,0.0,0,0.0,18,18,1.0,0.0,3,15,16,0,0.0,0,33,0,0,0,0,33,8,5,3,3,33,0.0,0,0,0,4,49,7,8,7,31,7,0,2,9,31,1.0,1,0.0,0.0,3,1.0,1,0.0,0.0,3,0,0,0,0,33,0,0,0,0,1,15,15,0,0,29,0,0.0,0,11,33,0,0,0,4.0,33,4.0,0,0,0,31,1.0,14,20,0,16,0,0,0,0,33
2023-04,0,3,0,3.0,35,0,0,0.0,0,35,0,0.0,0,0,35,0,0.0,0,0.0,35,0.0,0.0,0.0,0,35,0,0,15,0,35,0,0.0,0,0.0,19,23,1.0,0.0,0,16,13,0,0.0,0,35,0,0,0,0,35,9,0,0,0,35,0.5,0,0,0,4,44,6,5,5,33,5,0,0,7,33,1.0,1,0.0,0.0,3,1.0,1,0.0,0.0,3,0,0,0,0,35,0,0,0,0,1,21,21,0,0,30,0,0.0,0,14,35,0,0,0,5.0,35,2.0,0,0,0,33,0.0,18,19,0,17,0,0,0,0,35
2023-05,0,0,0,4.0,41,0,0,0.0,0,41,0,0.0,0,0,41,0,0.0,0,0.0,41,0.0,0.0,0.0,0,41,0,0,17,0,41,1,0.0,0,0.0,23,20,0.0,0.0,2,19,15,0,4.0,4,41,0,5,0,0,41,8,0,0,5,41,0.5,0,0,0,5,51,10,8,7,40,9,0,0,8,40,1.0,1,0.0,0.0,3,1.0,1,0.0,0.0,3,0,0,0,0,41,0,0,0,0,2,28,27,0,0,36,0,0.0,0,14,41,0,0,0,0.0,41,3.0,0,0,0,40,2.0,13,18,0,20,0,0,0,0,41
2023-06,0,0,0,4.0,39,0,0,0.0,0,39,0,0.0,0,0,39,0,0.0,4,0.0,39,0.0,0.0,0.0,0,39,0,0,20,0,39,0,0.0,0,0.0,21,20,1.0,0.0,3,18,21,0,4.0,4,39,0,0,0,0,39,15,3,0,4,39,1.0,0,0,0,5,48,8,8,5,36,6,0,0,10,36,1.0,1,0.0,0.0,3,1.0,1,0.0,0.0,3,0,0,0,0,39,0,0,0,0,2,12,12,0,0,34,0,0.0,0,14,39,0,0,0,0.0,39,5.0,0,0,0,36,2.0,13,22,0,19,0,0,0,0,39
2023-07,0,0,0,4.0,35,0,0,0.0,0,35,0,0.0,0,0,35,0,0.0,3,0.0,35,0.0,0.0,0.0,0,35,0,0,19,0,35,0,0.0,1,0.0,19,17,1.0,0.0,2,16,12,0,3.0,3,35,0,0,0,0,35,9,2,3,4,35,0.5,0,0,0,4,53,11,10,8,31,4,0,0,7,31,1.0,1,0.0,0.0,3,1.0,1,0.0,0.0,3,0,0,0,0,35,0,0,0,0,1,5,4,0,0,30,0,0.0,0,12,35,0,0,0,3.0,35,3.0,0,0,0,31,2.0,16,43,0,17,0,0,0,0,35
2023-08,0,0,0,3.0,41,0,0,0.0,0,41,0,0.0,0,0,41,0,0.0,4,0.0,41,0.0,0.0,0.0,0,41,0,0,27,0,41,0,0.0,0,0.0,23,18,0.0,0.0,2,19,12,0,3.0,3,41,0,0,0,0,41,11,0,0,0,41,0.5,0,0,0,5,49,11,10,6,40,4,0,0,11,40,1.0,1,0.0,0.0,3,1.0,1,0.0,0.0,3,0,0,0,0,41,0,0,0,0,2,12,13,0,0,36,0,0.0,0,13,41,0,0,0,3.0,41,4.0,0,0,0,40,0.0,14,39,0,20,0,0,0,0,41
2023-09,0,0,0,3.0,33,0,0,0.0,0,33,0,0.0,0,0,33,0,0.0,0,0.0,33,0.0,0.0,0.0,0,33,0,0,24,0,33,1,0.0,1,0.0,18,18,0.0,0.0,2,15,15,0,2.0,2,33,0,0,0,0,33,8,0,2,3,33,0.5,0,0,0,4,57,8,8,5,32,7,0,0,9,32,1.0,1,0.0,0.0,3,1.0,1,0.0,0.0,3,0,0,0,0,33,0,0,0,0,1,15,15,0,0,29,0,0.0,0,10,33,0,0,0,2.0,33,3.0,0,0,0,32,0.0,11,22,0,16,0,0,0,0,33
2023-10,0,0,0,3.0,32,0,0,0.0,0,32,0,0.0,0,0,32,0,0.0,2,0.0,32,0.0,0.0,0.0,0,32,0,0,31,0,32,1,0.0,0,0.0,18,17,0.0,0.0,2,15,12,0,2.0,2,32,0,0,0,0,32,7,2,2,3,32,0.5,0,0,0,4,41,9,10,4,31,5,0,0,6,31,1.0,1,0.0,0.0,3,1.0,1,0.0,0.0,3,0,0,0,0,32,0,0,0,0,1,15,14,0,0,28,0,0.0,0,14,32,0,0,0,6.0,32,4.0,0,0,0,31,1.0,12,22,0,16,0,0,0,0,32
2023-11,0,0,0,3.0,38,0,0,0.0,0,38,0,0.0,0,0,38,0,0.0,0,0.0,38,0.0,0.0,0.0,0,38,0,0,22,0,38,2,0.0,2,1.0,21,19,0.0,0.0,2,17,16,0,0.0,0,38,0,0,0,0,38,9,3,3,5,38,0.5,0,0,0,4,46,6,5,5,36,6,0,0,6,36,1.0,1,0.5,0.5,3,1.0,1,0.5,0.5,3,0,0,0,0,38,0,0,0,0,1,10,10,0,0,33,0,0.0,0,12,38,0,0,0,0.0,38,3.0,0,0,0,36,0.0,18,22,0,18,0,0,0,0,38
2023-12,0,0,0,0.0,30,0,0,0.0,0,30,0,0.0,0,0,30,0,0.0,0,0.0,30,0.0,0.0,0.0,0,30,0,0,25,0,30,0,0.0,0,0.0,16,20,0.0,0.0,3,14,16,0,0.0,0,30,2,0,0,0,30,13,0,0,4,30,0.0,0,0,0,4,45,6,6,6,29,6,0,0,7,29,1.0,1,0.0,0.0,2,1.0,1,0.0,0.0,2,0,0,0,0,30,0,0,0,0,1,13,12,0,0,26,0,0.0,0,10,30,0,0,0,4.0,30,3.0,0,0,0,29,0.0,16,33,0,14,0,0,0,0,30
2024-01,0,0,0,4.0,34,0,0,0.0,0,34,0,0.0,0,0,34,0,0.0,4,0.0,34,0.0,0.0,0.0,0,34,0,0,13,0,34,1,0.0,0,0.0,19,17,0.0,0.0,2,16,21,0,2.0,2,34,0,0,0,0,34,24,2,0,4,34,0.5,0,0,0,4,39,7,6,7,33,5,0,0,8,33,1.0,1,0.0,0.0,3,1.0,1,0.0,0.0,3,0,0,0,0,34,0,0,0,0,1,14,15,0,0,30,0,0.0,0,10,34,0,0,0,4.0,34,0.0,0,0,0,33,1.0,15,20,0,16,0,0,0,0,34
2024-02,0,0,0,0.0,34,0,0,0.0,0,34,0,0.0,0,0,34,0,0.0,0,0.0,34,0.0,0.0,0.0,0,34,0,0,14,0,34,2,0.0,0,0.0,19,16,0.0,0.0,2,16,14,0,0.0,0,34,0,0,0,0,34,8,3,3,6,34,0.0,0,0,0,4,47,6,7,4,34,5,0,0,8,34,1.0,1,0.0,0.0,3,1.0,1,0.0,0.0,3,0,0,0,0,34,0,0,0,0,1,17,19,0,0,30,0,0.0,0,9,34,0,0,0,3.0,34,4.0,0,0,0,34,0.0,15,21,0,17,0,0,0,0,34
2024-03,0,0,0,3.0,38,0,0,0.0,0,38,0,0.0,0,0,38,0,0.0,0,0.0,38,0.0,0.0,0.0,0,38,0,0,15,0,38,2,0.0,0,0.0,21,17,0.0,0.0,0,18,11,0,0.0,0,38,0,0,0,0,38,11,0,0,4,38,0.5,0,0,0,5,45,8,7,7,35,5,0,0,10,35,1.0,1,0.0,0.0,3,1.0,1,0.0,0.0,3,0,0,0,0,38,0,0,0,0,2,16,14,0,0,33,0,0.0,0,13,38,0,0,0,5.0,38,4.0,0,0,0,35,0.0,14,24,0,18,0,0,0,0,38
2024-04,0,0,0,3.0,25,0,0,0.0,0,25,0,0.0,0,0,25,0,0.0,0,0.0,25,0.0,0.0,0.0,0,25,0,0,13,0,25,2,0.0,0,0.0,14,15,0.0,0.0,2,12,16,0,0.0,0,25,0,0,0,0,25,9,0,0,3,25,0.5,0,0,0,3,41,7,7,7,24,5,3,0,12,24,1.0,1,0.0,0.0,2,1.0,1,0.0,0.0,2,0,0,0,0,25,0,0,0,0,1,23,23,0,2,22,0,0.0,0,11,25,0,0,0,4.0,25,4.0,0,0,0,24,1.0,17,26,0,12,0,0,0,0,25
2024-05,0,0,0,2.0,32,0,0,0.0,0,32,0,0.0,0,0,32,0,0.0,0,0.0,32,0.0,0.0,0.0,0,32,0,0,17,0,32,2,0.0,0,2.0,17,15,0.0,0.0,2,15,13,0,3.0,3,32,0,0,0,0,32,10,0,0,3,32,0.5,0,0,0,4,47,9,8,5,30,6,0,0,6,30,1.0,1,0.0,0.0,3,1.0,1,0.0,0.0,3,0,0,0,0,32,0,0,0,0,1,20,20,0,0,27,0,0.0,0,10,32,0,0,0,0.0,32,0.0,0,3,0,30,1.0,12,27,0,15,0,0,0,0,32
2024-06,0,0,0,4.0,27,0,0,0.0,0,27,0,0.0,0,0,27,0,0.0,0,0.0,27,0.0,0.0,0.0,0,27,0,0,10,0,27,1,0.0,0,0.0,15,15,0.0,0.0,0,13,12,0,0.0,0,27,0,0,0,0,27,10,3,0,2,27,0.5,0,0,0,3,45,5,6,5,26,3,0,0,7,26,1.0,1,0.0,0.0,2,1.0,1,0.0,0.0,2,0,0,0,0,27,0,0,0,0,1,0,0,0,0,23,0,0.0,0,12,27,0,0,0,4.0,27,2.0,0,0,0,26,0.0,15,26,0,13,0,0,0,0,27
2024-07,0,0,0,0.0,28,0,0,0.0,0,28,0,0.0,0,0,28,0,0.0,0,0.0,28,0.0,0.0,0.0,0,28,0,0,22,0,28,0,0.0,0,0.0,16,17,0.0,0.0,2,13,12,0,0.0,0,28,0,0,0,0,28,11,0,3,6,28,0.0,0,0,0,3,46,9,10,5,27,5,0,0,8,27,1.0,1,0.0,0.0,2,1.0,1,0.0,0.0,2,0,0,0,0,28,0,0,0,0,1,0,3,0,0,24,0,0.0,0,14,28,0,0,0,0.0,28,0.0,0,0,0,27,0.0,15,34,0,14,0,0,0,0,28
2024-08,0,0,0,6.0,33,0,0,0.0,0,33,0,0.0,0,0,33,0,0.0,0,0.0,33,0.0,0.0,0.0,0,33,0,0,68,0,33,2,0.0,0,0.0,18,17,0.0,0.0,2,15,7,3,4.0,4,33,0,0,0,0,33,27,2,2,6,33,1.0,0,0,0,4,57,5,4,6,32,3,0,3,8,32,1.0,1,0.0,0.0,3,1.0,1,0.0,0.0,3,0,0,0,0,33,0,0,0,0,1,13,11,0,0,29,0,0.0,0,10,33,0,0,0,3.0,33,3.0,0,0,0,32,0.0,17,21,1,16,0,0,0,0,33
2024-09,0,0,0,3.0,33,0,0,0.0,0,33,0,0.0,0,0,33,0,0.0,0,0.0,33,0.0,0.0,0.0,0,33,0,0,22,0,33,0,0.0,0,0.0,18,18,1.0,0.0,4,15,11,0,0.0,0,33,0,0,0,0,33,16,3,0,6,33,0.5,0,0,0,4,52,8,7,6,32,5,0,0,6,32,1.0,1,0.0,0.0,3,1.0,1,0.0,0.0,3,0,0,0,0,33,0,0,0,0,1,12,11,0,0,29,0,0.0,0,11,33,0,0,0,3.0,33,6.0,0,0,0,32,0.0,16,23,0,16,0,0,0,0,33
2024-10,0,0,0,0.0,33,0,0,0.0,0,33,0,0.0,0,0,33,0,0.0,0,0.0,33,0.0,0.0,0.0,0,33,0,0,14,0,33,2,0.0,0,0.0,18,15,0.0,0.0,3,15,11,0,9.0,9,33,0,0,0,0,33,8,0,3,5,33,0.0,0,0,0,4,52,6,6,5,33,5,0,0,7,33,1.0,1,0.0,0.0,3,1.0,1,0.0,0.0,3,0,0,0,0,33,0,0,0,0,1,11,12,0,0,29,0,0.0,0,13,33,0,0,0,4.0,33,5.0,0,0,0,33,0.0,16,52,0,16,0,0,0,0,33
2024-11,0,0,0,3.0,36,0,0,0.0,0,36,0,0.0,0,0,36,0,0.0,0,0.0,36,0.0,0.0,0.0,0,36,0,0,14,4,36,2,0.0,0,0.0,20,18,0.0,0.0,2,17,12,0,5.0,5,36,0,0,0,0,36,7,4,4,5,36,0.5,0,0,0,4,50,12,11,5,33,7,0,0,11,33,1.0,1,0.0,0.0,3,1.0,1,0.0,0.0,3,0,0,0,0,36,0,0,0,0,1,18,18,0,0,31,0,0.0,0,13,36,0,0,0,3.0,36,3.0,0,0,0,33,0.0,18,27,0,18,0,3,0,0,36
2024-12,0,0,0,4.0,34,0,0,0.0,0,34,0,0.0,0,0,34,0,0.0,0,0.0,34,0.0,0.0,0.0,0,34,0,0,13,0,34,0,0.0,0,0.0,19,15,0.0,0.0,2,16,12,0,0.0,0,34,0,0,0,0,34,6,0,0,0,34,1.0,0,0,0,4,45,9,8,5,33,6,0,0,5,33,0.5,1,0.0,0.0,3,0.5,1,0.0,0.0,3,0,0,0,0,34,0,0,0,0,1,13,13,0,0,30,0,0.0,0,12,34,0,0,0,3.0,34,5.0,0,0,0,33,0.0,17,38,0,17,0,0,0,0,34
2025-01,0,0,0,3.0,34,0,0,0.0,0,34,0,0.0,0,0,34,0,0.0,0,0.0,34,0.0,0.0,0.0,0,34,0,0,18,0,34,2,0.0,0,0.0,19,19,0.0,0.0,3,16,13,0,3.0,3,34,3,3,0,0,34,4,0,0,0,34,0.5,0,0,0,4,48,9,9,6,32,7,0,0,9,32,1.0,1,0.0,0.0,3,1.0,1,0.0,0.0,3,0,0,0,0,34,0,0,0,0,1,9,9,0,0,29,0,0.0,0,6,34,0,0,0,4.0,34,4.0,0,0,0,32,0.0,16,38,0,16,0,0,0,0,34
2025-02,0,0,0,4.0,31,0,0,0.0,0,31,0,0.0,0,0,31,0,0.0,0,0.0,31,0.0,0.0,0.0,0,31,0,0,10,0,31,2,0.0,0,0.0,17,17,0.0,0.0,2,14,13,0,0.0,0,31,5,3,0,0,31,4,0,0,3,31,0.5,0,0,0,4,50,6,7,6,29,4,0,0,4,29,0.5,1,0.0,0.0,2,0.5,1,0.0,0.0,2,0,0,0,0,31,0,0,0,0,1,11,11,0,0,27,0,0.0,0,7,31,0,0,0,4.0,31,4.0,0,0,0,29,0.0,14,21,0,15,0,0,0,0,31
2025-03,0,0,0,0.0,28,0,0,0.0,0,28,0,0.0,0,0,28,0,0.0,0,0.0,28,0.0,0.0,0.0,0,28,0,0,12,0,28,0,0.0,0,0.0,15,13,0.0,0.0,1,13,15,0,0.0,0,28,0,0,0,0,28,5,0,0,3,28,0.0,0,0,0,3,47,7,5,6,27,3,0,0,6,27,0.5,1,0.0,0.0,2,0.5,1,0.0,0.0,2,0,0,0,0,28,0,0,0,0,1,14,14,0,0,24,0,0.0,0,15,28,0,0,0,4.0,28,3.0,0,0,0,27,0.0,19,32,0,13,0,0,0,0,28
2025-04,0,0,0,0.0,32,0,0,0.0,0,32,0,0.0,0,0,32,0,0.0,0,0.0,32,0.0,0.0,0.0,0,32,0,0,11,0,32,0,0.0,0,3.0,18,18,0.0,0.0,3,15,16,0,0.0,0,32,0,0,0,0,32,5,3,3,3,32,0.0,0,0,0,4,51,9,8,12,30,7,0,0,9,30,1.0,1,0.0,0.0,3,1.0,1,0.0,0.0,3,0,0,0,0,32,0,0,0,0,1,11,11,0,0,28,0,0.0,0,13,32,0,0,0,5.0,32,3.0,0,0,0,30,0.0,13,39,0,15,0,0,0,0,32
2025-05,0,0,0,4.0,27,0,0,0.0,0,27,0,0.0,0,0,27,0,0.0,0,0.0,27,0.0,0.0,0.0,0,27,0,0,10,0,27,0,0.0,0,0.0,15,17,0.0,0.0,2,12,14,0,0.0,0,27,0,0,0,0,27,5,0,0,0,27,0.5,0,0,0,3,54,6,6,6,25,5,0,0,7,25,0.5,1,0.0,0.0,2,0.5,1,0.0,0.0,2,0,0,0,0,27,0,0,0,0,1,9,7,0,0,23,0,0.0,0,9,27,0,0,0,0.0,27,4.0,0,0,0,25,0.0,16,25,0,13,0,0,0,0,27
2025-06,0,0,0,3.0,35,0,0,0.0,0,35,0,0.0,0,0,35,0,0.0,3,0.0,35,0.0,0.0,0.0,0,35,0,0,7,3,35,3,0.0,0,0.0,20,15,0.0,0.0,3,16,12,0,0.0,0,35,0,0,0,0,35,5,3,3,0,35,0.5,0,0,0,4,51,5,4,7,33,4,0,0,10,33,1.0,1,0.0,0.0,3,1.0,1,0.0,0.0,3,0,0,0,0,35,0,0,0,0,1,0,0,0,0,31,0,0.0,0,9,35,0,0,0,0.0,35,3.0,0,0,0,33,0.0,15,27,0,17,0,0,0,0,35
2025-07,0,0,0,0.0,29,0,0,0.0,0,29,0,0.0,0,0,29,0,0.0,0,0.0,29,0.0,0.0,0.0,0,29,0,0,9,0,29,0,0.0,0,0.0,16,15,2.0,0.0,2,14,15,0,0.0,0,29,0,0,0,0,29,7,4,3,3,29,0.0,0,0,0,3,55,5,5,6,28,5,0,0,8,28,1.0,1,0.0,0.0,2,1.0,1,0.0,0.0,2,0,0,0,0,29,0,0,0,0,1,4,3,0,0,25,0,0.0,0,7,29,0,0,0,3.0,29,3.0,0,0,0,28,0.0,14,32,0,14,0,0,0,0,29
2025-08,0,0,0,0.5,30,0,0,0.0,0,30,0,0.0,0,0,30,0,0.0,0,0.0,30,0.0,0.0,0.0,0,30,0,0,8,0,30,2,0.0,0,0.5,17,14,0.5,0.0,3,14,15,0,0.5,0,30,0,0,0,0,30,4,5,5,5,30,0.5,0,0,0,4,51,9,9,7,29,6,0,0,7,29,1.0,1,0.0,0.0,2,1.0,1,0.0,0.0,2,0,0,0,0,30,0,0,0,0,1,11,13,0,3,26,0,0.5,0,7,30,0,0,0,0.5,30,0.5,0,0,0,29,0.5,15,24,0,15,0,0,0,0,30
2025-09,0,0,0,2.0,30,0,0,0.5,0,29,0,0.5,0,1,29,0,0.5,2,0.5,30,0.5,0.5,0.5,0,30,1,1,6,0,29,1,0.5,1,1.0,16,16,1.0,0.5,3,14,14,1,2.0,2,29,1,1,1,0,29,7,3,3,3,29,0.5,0,0,0,4,48,6,6,5,28,6,1,1,7,28,1.0,1,0.5,0.5,2,1.0,1,0.5,0.5,2,0,0,0,0,30,0,0,0,0,1,1,1,0,0,26,0,0.5,0,6,29,1,0,0,2.0,29,6.0,0,1,0,28,1.0,14,19,0,14,0,0,0,0,29
