Month,economy,remittances,ban,supply,Email,informal sector,informal market,black market,foreign currency,Email_file1,foreign currency_file2,foreign trade,oil,loan,Email_file2,debt,debt(2),livestock,loans,Email_file3,debts,debts(2),corruption,bribes,Email_file4,contract,smuggle,smuggler,business,Email_file5,suspension,freeze,fuel,foreign,Email_file6,foreign_file7,investor,tariff,warehouse,Email_file7,warehouse_file8,customs,customs(2),licence,Email_file8,licence_file9,shipment,shipment(2),shipment(3),Email_file9,money,Email_file10,supply_file11,demand,GDP,investment,Email_file11,restriction,employment,employment(2),employment(3),Email_file12,restrictions,restrictions(2),restrictions(3),unemployment,Email_file13,currency,labour market,market,exchange rate,Email_file14,tax,taxes,good,good(2),Email_file15,levels of production,seasonal work,seasonal work(2),temporary work,Email_file16,sanctions,diaspora network,diaspora,import,Email_file17,export,trade,local economy,trader,Email_file18
2022-11,1.0,0,25,2,12,0,0,0.0,0,31,0.0,0,10,3,15,0.5,0.5,0.0,0.0,2,0.0,0,1,0,31,0.5,0,0,2,2,1,0,2,6,31,6,0.0,0.0,1,31,1,1,1,3,31,3,0.0,0,0.0,31,32,28,5,3,2,2,31,0.0,1,1,2,31,0.0,0.0,0.0,1.0,31,17,0,27,3,31,5,0.5,16,16,10,0,0,0,0,31,0.0,0.0,1.0,1,19,0.5,1,0,0.0,9
2022-12,1.0,0,69,1,7,0,0,0.0,0,18,0.0,0,9,2,9,0.5,0.5,0.0,0.0,1,0.0,0,1,0,18,0.5,0,0,2,1,1,1,2,6,18,6,0.0,0.0,0,18,0,1,1,3,18,3,0.0,0,0.0,18,37,17,4,3,3,2,18,0.0,2,2,2,18,0.0,0.0,0.0,1.0,18,15,0,26,2,18,3,0.0,13,13,6,0,0,0,0,18,0.0,0.0,0.0,1,11,0.5,1,0,0.5,5
2023-01,1.0,0,9,2,8,0,0,0.0,0,21,0.0,0,10,3,10,0.5,0.5,0.0,0.0,2,0.0,0,1,0,21,0.5,0,0,2,1,1,1,2,6,21,6,0.0,0.0,1,21,1,1,1,3,21,3,0.0,0,0.0,21,33,20,5,3,3,2,21,1.0,2,2,2,21,1.0,0.0,0.0,1.0,21,17,0,27,2,21,3,0.5,15,15,7,0,0,0,0,21,0.0,0.0,0.0,1,13,0.5,1,0,0.5,6
2023-02,1.0,0,10,2,9,0,0,0.0,0,24,0.0,0,10,3,11,0.0,0.5,0.0,0.0,2,0.0,0,0,0,24,0.5,0,0,2,1,0,1,2,6,24,6,0.0,0.0,1,24,1,1,1,3,24,3,0.0,0,0.0,24,36,22,4,3,3,1,24,0.0,3,3,3,24,0.0,0.0,0.0,1.0,24,17,0,27,4,24,4,0.0,15,15,8,0,0,0,0,24,0.0,0.0,0.0,1,14,0.5,2,0,0.0,7
2023-03,1.0,0,81,2,9,0,0,0.0,0,23,0.0,0,9,3,11,0.0,0.0,0.0,0.0,2,0.0,0,0,0,23,0.5,0,0,2,1,2,2,3,6,23,6,0.0,0.0,1,23,1,1,1,3,23,3,0.0,1,0.0,23,35,22,5,4,3,1,23,1.0,2,2,2,23,0.0,0.0,0.0,0.0,23,15,0,25,2,23,5,0.0,15,15,8,0,0,0,0,23,0.0,0.0,0.0,1,14,0.5,2,0,0.0,7
2023-04,1.0,0,24,1,8,0,0,0.0,0,20,0.0,0,8,3,10,0.5,0.5,0.0,0.0,1,0.0,0,1,0,20,0.5,0,0,2,1,1,2,2,4,20,4,0.0,0.0,1,20,1,1,1,3,20,3,0.0,0,0.0,20,33,19,3,2,2,2,20,0.0,2,1,2,20,0.0,0.0,0.0,0.0,20,15,0,27,2,20,4,0.5,15,15,7,0,0,0,0,20,0.0,0.0,0.0,1,12,0.5,1,0,0.0,6
2023-05,1.0,0,33,2,11,0,0,0.0,0,29,0.0,0,9,4,14,0.0,0.5,0.0,0.0,2,0.0,0,1,0,29,0.5,0,0,2,2,0,2,2,7,29,7,0.0,0.0,1,29,1,1,0,4,29,4,1.0,0,0.0,29,32,26,5,2,3,2,29,1.0,2,2,2,29,0.0,0.0,0.0,1.0,29,17,0,27,2,29,3,0.5,15,15,9,0,1,1,0,29,0.0,0.0,0.5,1,17,0.5,2,0,0.5,8
2023-06,1.0,0,28,2,11,0,0,0.0,0,29,0.0,0,9,3,14,0.5,0.5,0.0,0.0,2,0.0,0,1,0,29,0.5,0,0,2,2,1,3,2,6,29,6,0.0,0.0,1,29,1,0,0,3,29,3,0.0,0,0.0,29,36,27,5,3,4,3,29,0.0,2,2,2,29,0.0,0.0,0.0,1.0,29,16,0,29,2,29,4,0.5,14,15,10,0,3,3,0,29,0.0,0.0,0.0,1,17,0.5,2,0,0.5,8
2023-07,1.0,0,50,1,8,0,0,0.0,0,23,0.0,0,10,4,11,0.5,0.0,0.0,0.0,2,0.0,0,1,0,23,0.5,0,0,2,1,1,1,2,5,23,5,0.0,0.0,0,23,0,1,1,5,23,5,0.0,0,0.0,23,36,21,4,2,3,3,23,0.0,2,2,2,23,0.0,0.0,0.0,0.0,23,17,0,27,3,23,4,0.0,13,13,7,0,1,0,0,23,0.0,0.0,0.0,1,14,1.0,2,0,0.0,6
2023-08,1.0,0,16,2,10,0,0,0.0,0,26,0.0,0,9,3,13,0.5,0.5,0.0,0.0,2,0.0,0,1,0,26,0.5,0,0,2,2,1,2,2,6,26,6,0.0,0.0,1,26,1,1,1,6,26,6,0.0,0,0.0,26,41,25,5,3,2,2,26,0.0,2,2,2,26,0.0,0.0,0.0,0.0,26,19,0,27,3,26,3,0.0,14,14,9,0,0,0,0,26,0.0,0.0,0.0,1,16,0.5,2,0,0.5,7
2023-09,1.0,0,86,2,10,0,0,0.0,0,26,0.0,0,9,4,12,0.5,0.0,0.0,0.0,2,0.0,0,1,0,26,0.5,0,0,2,2,1,1,3,5,26,5,0.0,0.0,1,26,1,1,1,5,26,5,0.0,0,0.0,26,34,23,5,3,3,2,26,0.0,2,2,2,26,0.0,1.0,0.0,0.0,26,18,0,22,2,26,4,0.0,14,14,9,0,0,0,0,26,0.0,0.0,0.0,1,15,0.5,2,0,0.5,7
2023-10,1.0,0,100,1,9,0,0,0.0,0,24,0.0,0,8,3,11,0.0,0.0,0.0,0.0,2,0.0,0,0,0,24,0.5,0,0,2,1,1,1,2,5,24,5,0.0,0.0,0,24,0,1,0,5,24,5,0.0,0,0.0,24,33,22,4,2,3,2,24,0.0,2,2,2,24,0.0,0.0,0.0,0.0,24,17,0,21,2,24,4,0.5,13,13,8,0,0,0,0,24,0.0,0.0,0.0,1,14,0.5,2,0,0.5,7
2023-11,1.0,0,49,2,9,0,0,0.0,0,25,0.0,0,10,3,12,0.5,0.0,0.0,0.0,2,0.0,0,1,0,25,0.5,0,0,2,2,1,1,2,6,25,6,0.0,0.0,1,25,1,1,1,5,25,5,0.0,0,0.0,25,36,23,4,2,3,2,25,0.0,3,3,4,25,0.0,0.0,0.0,1.0,25,15,0,22,4,25,6,0.0,15,15,8,0,0,0,0,25,0.0,0.0,0.0,1,15,0.5,2,0,0.0,7
2023-12,1.0,0,69,1,8,0,0,0.0,0,20,0.0,0,10,3,10,0.5,0.0,0.0,0.0,1,0.0,0,1,0,20,0.5,0,0,2,1,1,1,2,7,20,7,0.0,0.0,1,20,1,1,1,4,20,4,0.0,0,0.0,20,37,19,4,3,4,2,20,0.0,3,4,3,20,0.0,0.0,0.0,1.0,20,16,0,24,3,20,4,0.0,14,14,7,0,0,0,0,20,0.0,0.0,0.0,1,12,0.5,2,0,0.0,6
2024-01,1.0,0,12,1,8,0,0,0.0,0,21,0.0,0,10,3,10,0.0,0.0,0.0,0.0,1,0.0,0,0,0,21,0.5,0,0,2,1,1,1,2,5,21,5,0.0,0.0,1,21,1,3,3,4,21,4,0.0,0,0.0,21,34,20,3,2,2,2,21,1.0,2,2,2,21,0.0,0.0,1.0,0.0,21,17,0,23,2,21,4,0.0,14,14,7,0,0,0,0,21,0.0,0.0,0.0,2,13,1.0,2,0,0.5,6
2024-02,1.0,0,8,1,9,0,0,1.0,0,24,0.0,0,10,3,11,0.0,0.5,0.0,0.0,2,0.0,0,1,0,24,0.5,0,0,2,1,1,2,2,4,24,4,0.0,0.0,1,24,1,3,2,5,24,5,0.0,0,0.0,24,32,21,4,2,4,2,24,0.0,3,3,3,24,0.0,0.0,0.0,0.0,24,13,0,24,2,24,4,0.0,12,13,8,0,0,0,0,24,0.0,0.0,0.0,1,14,1.0,2,0,0.5,7
2024-03,1.0,0,58,2,8,0,0,0.0,0,22,0.0,0,9,3,10,0.0,0.0,0.0,0.0,2,0.0,0,1,0,22,0.5,0,0,2,1,1,1,2,5,22,5,0.0,0.0,1,22,1,1,1,4,22,4,0.0,0,0.0,22,32,20,4,3,3,2,22,0.0,2,2,2,22,0.0,0.0,0.0,0.0,22,12,0,24,2,22,3,0.0,11,11,7,0,0,0,0,22,0.0,0.0,0.0,1,13,0.5,2,0,0.5,6
2024-04,1.0,0,13,1,8,0,0,0.0,0,20,0.0,0,8,3,10,0.0,0.0,0.0,0.0,1,0.0,0,0,0,20,0.5,0,0,2,1,0,1,2,4,20,4,0.0,0.0,1,20,1,1,1,3,20,3,0.0,0,0.0,20,28,19,3,1,3,3,20,0.0,1,1,1,20,0.0,0.0,0.0,0.0,20,13,0,23,2,20,3,0.5,10,10,7,0,0,0,0,20,0.0,0.0,0.0,1,12,1.0,2,0,0.5,6
2024-05,1.0,0,36,1,8,0,0,0.0,0,21,0.0,0,8,3,10,0.5,0.0,0.0,0.0,1,0.0,0,0,0,21,0.5,0,0,2,1,1,2,1,4,21,4,0.0,0.0,1,21,1,1,1,3,21,3,0.0,0,0.0,21,27,19,3,3,3,2,21,0.0,2,1,2,21,0.0,0.0,0.0,0.0,21,15,1,24,2,21,3,0.5,12,12,7,0,0,0,0,21,0.0,0.0,0.0,1,12,0.5,2,0,0.5,6
2024-06,1.0,0,47,1,7,0,0,0.0,0,18,0.0,0,7,3,9,0.0,0.0,0.0,0.0,1,0.0,0,1,0,18,0.5,0,0,2,1,1,2,2,3,18,3,0.0,0.0,0,18,0,0,0,3,18,3,0.0,0,0.0,18,26,16,3,2,4,2,18,0.0,1,1,0,18,0.0,0.0,0.0,0.0,18,11,0,22,2,18,3,0.0,10,10,6,0,0,0,0,18,0.0,0.0,0.0,1,11,0.5,1,0,0.5,5
2024-07,1.0,0,6,1,8,0,0,0.0,1,21,0.5,0,8,3,10,0.0,0.5,0.0,0.0,1,0.0,0,0,0,21,0.5,0,0,2,1,1,1,1,3,21,3,0.0,0.0,1,21,1,1,1,4,21,4,0.0,0,0.0,21,31,19,4,2,3,2,21,0.0,1,1,1,21,0.0,0.0,0.0,0.0,21,14,0,23,2,21,5,0.0,10,10,7,0,0,0,0,21,0.0,0.0,0.0,1,13,0.5,2,0,0.0,6
2024-08,0.5,0,24,1,8,0,0,0.0,0,20,0.0,0,9,3,10,0.0,0.5,0.0,0.0,1,0.0,0,0,0,20,0.5,0,0,2,1,1,1,2,3,20,3,0.0,0.0,1,20,1,1,1,4,20,4,0.0,0,0.0,20,34,18,4,2,4,2,20,0.0,1,2,2,20,0.0,0.0,0.0,0.0,20,15,0,24,1,20,3,0.0,10,10,7,0,0,0,0,20,0.0,0.0,0.0,1,12,0.5,2,0,0.5,6
2024-09,1.0,0,46,2,9,0,0,0.0,0,23,0.0,0,9,3,11,0.0,0.0,0.0,0.0,2,0.0,1,1,0,23,0.5,0,0,2,1,1,1,2,4,23,4,0.0,0.0,0,23,0,1,1,4,23,4,0.0,0,0.0,23,34,21,4,2,2,4,23,0.0,1,2,1,23,0.0,0.0,0.0,0.0,23,15,0,28,2,23,4,0.0,11,11,8,0,0,0,0,23,0.0,0.0,0.0,1,14,1.0,2,0,0.5,6
2024-10,1.0,0,33,1,8,0,0,0.0,0,21,0.0,0,10,3,10,0.5,0.5,0.5,0.0,2,0.0,0,0,0,21,0.5,0,0,2,1,0,1,1,4,21,4,0.0,0.0,0,21,0,1,1,4,21,4,0.0,0,0.0,21,28,20,3,3,2,3,21,0.0,2,2,2,21,0.0,0.0,0.0,0.0,21,15,0,23,2,21,4,0.0,12,12,7,0,0,0,0,21,0.0,0.0,0.0,1,13,0.5,2,0,0.5,6
2024-11,1.0,0,27,2,8,0,0,0.0,0,22,0.0,0,10,3,11,0.5,0.5,0.0,0.0,2,0.0,0,1,0,22,0.5,0,0,3,1,1,0,2,4,22,4,0.0,0.0,1,22,1,1,1,5,22,5,0.0,0,0.0,22,28,20,5,2,4,2,22,0.0,2,2,2,22,0.0,0.0,0.0,1.0,22,15,0,24,1,22,5,0.0,11,11,7,0,0,0,0,22,0.0,0.0,0.0,1,13,0.5,2,0,0.5,6
2024-12,1.0,0,24,2,8,0,1,0.0,0,22,0.0,0,10,3,11,0.0,0.5,0.0,0.0,2,0.0,0,1,0,22,0.5,0,0,2,1,1,1,2,5,22,5,0.0,0.0,1,22,1,0,0,4,22,4,0.0,0,0.0,22,30,20,5,3,4,3,22,1.0,2,2,1,22,0.0,0.0,0.0,0.0,22,13,0,23,2,22,4,0.0,11,11,7,0,0,0,0,22,0.0,0.0,0.0,1,13,0.5,1,0,0.5,6
2025-01,1.0,0,4,1,9,0,0,0.0,0,24,0.0,0,10,3,12,0.5,0.5,0.0,0.0,2,0.0,0,0,0,24,0.5,0,0,2,2,1,1,2,4,24,4,0.0,0.0,2,24,2,1,1,3,24,3,0.0,0,0.0,24,26,22,4,2,2,1,24,0.0,1,1,1,24,0.0,0.0,0.0,0.0,24,13,0,20,2,24,3,0.5,11,11,8,0,0,0,0,24,0.0,0.0,0.0,1,15,0.5,1,0,0.0,7
2025-02,1.0,0,22,1,7,0,0,0.0,0,19,0.0,0,10,3,9,0.0,0.0,0.0,0.0,1,0.0,0,0,0,19,0.5,0,0,2,1,1,1,2,3,19,3,0.0,0.0,1,19,1,0,0,3,19,3,0.0,0,0.0,19,24,17,3,2,2,2,19,0.0,0,1,1,19,0.0,0.0,0.0,0.0,19,11,0,20,0,19,3,0.0,10,9,6,0,0,0,0,19,0.0,0.0,0.0,1,11,0.5,1,0,0.0,5
2025-03,1.0,0,10,2,7,0,0,0.0,0,19,0.0,0,8,3,9,0.0,0.0,0.0,0.0,1,0.0,0,0,0,19,0.5,0,0,2,1,1,1,2,3,19,3,0.0,0.0,0,19,0,0,0,3,19,3,0.0,0,0.0,19,22,18,4,2,3,2,19,0.0,1,1,1,19,1.0,0.0,0.0,0.0,19,12,0,23,1,19,3,0.0,9,10,6,0,0,0,0,19,0.0,0.0,0.0,1,12,0.5,1,0,0.0,5
2025-04,0.5,0,14,1,7,0,0,0.0,0,19,0.0,0,8,3,9,0.0,0.5,0.0,0.0,1,0.0,0,1,0,19,0.5,0,0,2,1,1,1,2,4,19,4,0.0,1.0,1,19,1,0,1,2,19,2,0.0,0,0.0,19,23,18,3,2,3,3,19,1.0,1,1,1,19,0.0,1.0,0.0,0.0,19,13,0,20,1,19,3,0.0,10,10,6,0,0,0,0,19,0.0,0.0,0.0,1,11,0.5,1,0,0.5,5
2025-05,1.0,0,23,1,7,0,0,0.0,0,20,0.0,0,8,3,9,0.0,0.0,0.0,0.0,1,0.0,0,1,0,20,0.5,0,0,2,1,1,1,2,4,20,4,0.0,0.0,2,20,2,0,0,3,20,3,0.0,0,0.0,20,23,18,3,2,3,2,20,0.0,1,1,1,20,0.0,0.0,0.0,0.0,20,11,0,19,1,20,3,0.0,11,11,7,0,0,0,0,20,0.0,0.0,0.0,1,12,0.5,1,0,0.0,5
2025-06,1.0,0,32,1,8,0,0,0.0,0,21,0.0,0,8,4,10,0.0,0.5,0.0,0.0,1,0.0,0,1,0,21,0.5,0,0,2,1,1,2,2,3,21,3,0.0,0.0,1,21,1,0,0,3,21,3,0.0,0,0.0,21,22,19,3,1,3,2,21,0.0,1,1,2,21,0.0,0.0,0.0,0.0,21,11,0,18,2,21,3,0.0,10,10,7,0,0,0,0,21,0.0,0.0,0.0,1,13,0.5,1,0,0.0,6
2025-07,1.0,0,38,1,8,0,0,0.0,0,20,0.0,0,8,4,10,0.0,0.0,0.0,0.0,1,0.0,0,0,0,20,0.5,0,0,2,1,1,1,2,3,20,3,0.0,1.0,1,20,1,1,1,3,20,3,0.0,0,0.0,20,22,18,3,2,3,2,20,0.0,2,1,1,20,0.0,0.0,0.0,0.0,20,13,0,21,1,20,4,0.0,10,10,7,0,0,0,0,20,0.0,0.0,0.0,1,12,1.0,2,0,0.5,6
2025-08,1.0,0,10,1,7,0,0,0.0,0,19,0.0,0,9,3,9,0.0,0.0,0.0,0.0,1,0.0,0,0,0,19,0.5,0,0,2,1,1,1,2,3,19,3,0.0,1.0,1,19,1,1,1,4,19,4,0.0,0,0.0,19,21,18,3,1,3,2,19,0.0,1,1,1,19,0.0,0.0,0.0,1.0,19,11,0,19,2,19,5,0.0,11,11,6,0,0,0,0,19,0.0,0.5,0.0,1,11,0.5,2,0,0.5,5
2025-09,1.0,0,29,1,7,0,0,0.5,0,19,0.0,0,8,4,9,0.5,0.5,0.5,0.5,1,0.5,0,1,0,19,0.5,0,0,2,1,1,1,1,3,18,3,0.5,0.5,1,18,1,1,1,4,18,4,0.5,0,0.5,19,19,17,3,2,2,1,19,0.5,1,1,1,18,0.5,0.5,0.5,0.5,18,11,0,17,1,19,4,0.5,9,10,6,0,0,0,0,19,0.5,0.0,0.0,1,11,0.5,1,0,0.5,5
