Month,অর্থনীতি,রেমিট্যান্স,নিষেধাজ্ঞা,সরবরাহ,Email,জোগান,চাহিদা,জিডিপি,বিনিয়োগ,Email_file1,বৈদেশিক মুদ্রা,বৈদেশিক বাণিজ্য,তেল,ঋণ,Email_file2,ঋণ_file3,দেনা,গবাদি পশু,ঋণসমূহ,Email_file3,ঋণসমূহ_file4,দেনাসমূহ,দুর্নীতি,ঘুষ,Email_file4,চুক্তি,পাচার,পাচারকারী,ব্যবসা,Email_file5,স্থগিতাদেশ,স্থগিত ঘোষণা,জ্বালানী,বিদেশি,Email_file6,বৈদেশিক,বিনিয়োগকারী,শুল্ক,গুদাম,Email_file7,আড়ত,শুল্ক বিভাগ,কাস্টমস বিভাগ,লাইসেন্স,Email_file8,অনুমতিপত্র,পাঠানো,চালান,শিপমেন্ট,Email_file9,টাকা,Email_file10,নিষেধাজ্ঞা_file11,চাকরি,রোজগার,কর্মসংস্থান,Email_file11,বাধা,বিধিনিষেধ,নিষেধাজ্ঞা_file12,বেকারত্ব,Email_file12,মুদ্রা,শ্রম বাজার,বাজার,বিনিময় হার,Email_file13,কর,করসমূহ,পণ্য,দ্রব্য,Email_file14,উৎপাদনের স্তর,ঋতুভিত্তিক কাজ,মৌসুমি কাজ,অস্থায়ী কাজ,Email_file15,নিষেধাজ্ঞা_file16,প্রবাসী নেটওয়ার্ক,প্রবাসী জনগোষ্ঠী,আমদানি,Email_file16,রপ্তানি,বাণিজ্য,স্থানীয় অর্থনীতি,ব্যবসায়ী,Email_file17,অপ্রাতিষ্ঠানিক খাত,অপ্রাতিষ্ঠানিক বাজার,কালোবাজার,বিদেশি মুদ্রা,Email_file18
2023-05,6,0.0,0.0,0,31,0,3,0,1,31,0,0,6,2,31,2,0,0.0,0,31,0,0,3,1.0,31,0.5,0.0,0.0,0.5,1,0,0.0,0,0.5,1,1,0,0.0,0.0,31,0,0,0,5,31,0,0,1,0,31,50,31,0.0,13,0,5,31,2,0,0.0,0.0,31,2,0,11,0,31,24,0,4,1,22,0,0,0,0,31,0.0,0,0,1,31,1,1,0,1,31,0,0,0,0,31
2023-06,4,0.0,0.0,1,31,0,4,0,0,31,0,0,6,4,31,4,0,0.0,0,31,0,0,2,0.0,31,0.5,0.0,0.0,0.5,1,0,0.0,0,0.5,1,1,0,0.0,0.0,31,0,0,0,5,31,0,1,1,0,31,56,31,0.0,10,0,3,31,1,0,0.0,0.0,31,2,0,13,0,31,34,0,2,1,22,0,0,0,0,31,0.0,0,0,1,31,1,2,0,0,31,0,0,0,0,31
2023-07,4,0.0,0.0,0,24,0,2,0,0,24,0,0,7,3,24,3,0,0.0,0,24,0,0,1,0.0,24,0.5,0.0,0.0,0.5,1,0,0.0,0,0.5,1,0,0,0.0,0.0,24,0,0,0,6,24,0,1,2,0,24,55,24,0.0,12,0,6,24,1,0,0.0,0.0,24,1,0,10,0,24,16,0,2,1,17,0,0,0,0,24,0.0,0,0,1,24,1,1,0,0,24,0,0,0,0,24
2023-08,6,0.0,0.0,0,28,0,3,0,1,28,0,0,7,3,28,3,0,0.0,0,28,0,0,2,0.0,28,0.5,0.0,0.0,0.5,1,0,0.0,0,0.5,1,2,0,0.0,0.0,28,0,0,0,8,28,0,0,2,0,28,56,28,0.0,13,0,4,28,1,0,0.0,0.0,28,3,0,10,0,28,17,0,3,1,20,0,0,0,0,28,0.0,0,0,1,28,0,1,0,1,28,0,0,0,0,28
2023-09,6,0.0,0.0,0,25,0,3,1,0,25,0,0,7,3,25,3,0,0.0,0,25,0,0,3,0.0,25,0.5,0.0,0.0,0.5,1,0,0.0,0,0.5,1,1,0,0.0,0.0,25,0,0,0,6,25,0,0,1,0,25,49,25,0.0,9,0,3,25,1,0,0.0,1.0,25,2,0,11,0,25,22,0,2,1,17,0,0,0,0,25,0.0,0,0,1,25,1,2,0,1,25,0,0,0,0,25
2023-10,5,0.0,1.0,0,26,0,2,0,1,26,0,0,8,3,26,3,0,0.0,0,26,0,0,1,0.0,26,0.5,0.0,0.0,0.5,1,0,0.0,0,0.5,1,0,0,0.0,0.0,26,0,0,0,6,26,0,1,3,0,26,46,26,1.0,11,0,2,26,1,0,1.0,0.0,26,2,0,10,0,26,20,0,3,1,18,0,0,0,0,26,1.0,0,0,1,26,1,2,0,0,26,0,0,0,0,26
2023-11,5,0.0,0.0,1,26,0,2,1,0,26,0,0,7,2,26,2,0,0.0,0,26,0,0,1,0.0,26,0.5,0.0,0.0,0.5,1,0,0.0,0,0.5,1,1,1,0.0,0.0,26,0,0,0,4,26,0,1,3,0,26,50,26,0.0,8,0,2,26,1,0,0.0,0.0,26,3,0,8,0,26,28,0,5,1,19,0,0,0,0,26,0.0,0,0,1,26,1,1,0,0,26,0,0,0,0,26
2023-12,2,0.0,0.0,0,24,0,2,0,1,24,0,0,7,2,24,2,0,0.0,0,24,0,0,1,0.0,24,0.5,0.0,0.0,0.5,1,0,0.0,0,0.5,1,0,0,0.0,0.0,24,0,0,0,5,24,0,1,2,0,24,51,24,0.0,10,0,2,24,1,0,0.0,0.0,24,1,0,10,0,24,12,0,4,0,17,0,0,0,0,24,0.0,0,0,0,24,1,1,0,0,24,0,0,0,0,24
2024-01,4,0.0,0.0,1,25,0,2,1,0,25,0,0,7,3,25,3,0,0.0,0,25,0,0,1,0.0,25,0.5,0.0,0.0,0.5,1,0,0.0,0,0.5,1,0,0,0.0,0.0,25,0,0,0,6,25,0,0,1,0,25,51,25,0.0,11,0,0,25,1,0,0.0,0.0,25,2,0,9,0,25,12,0,3,1,17,0,0,0,0,25,0.0,0,0,0,25,1,1,0,0,25,0,0,0,0,25
2024-02,4,0.0,0.0,1,28,0,3,0,0,28,0,0,7,3,28,3,0,0.0,0,28,0,0,1,0.0,28,0.5,0.0,0.0,0.5,1,0,0.0,0,0.5,1,0,0,0.0,0.0,28,0,0,0,7,28,0,0,2,0,28,52,28,0.0,10,0,1,28,1,0,0.0,0.0,28,1,0,11,0,28,22,0,5,1,19,0,0,0,0,28,0.0,0,0,1,28,1,2,0,0,28,0,0,0,0,28
2024-03,7,0.0,0.0,0,26,0,3,1,0,26,0,0,12,3,26,3,0,0.0,0,26,0,0,2,0.0,26,0.5,0.0,0.0,0.5,1,0,0.0,0,0.5,1,0,0,0.0,0.0,26,0,0,0,7,26,0,0,2,0,26,55,26,0.0,11,0,1,26,1,0,0.0,0.0,26,3,0,12,0,26,20,0,4,1,18,0,0,0,0,26,0.0,0,0,0,26,2,1,0,0,26,0,0,0,0,26
2024-04,3,0.0,0.0,0,22,0,2,0,0,22,0,0,8,2,22,2,0,0.0,0,22,0,0,1,0.0,22,0.5,0.0,0.0,0.5,1,0,0.0,0,0.5,1,0,0,0.0,0.0,22,0,0,0,5,22,0,1,3,0,22,50,22,0.0,9,0,1,22,1,0,0.0,0.0,22,1,0,11,0,22,12,0,3,0,15,0,0,0,0,22,0.0,0,0,0,22,0,1,0,0,22,0,0,0,0,22
2024-05,5,0.0,0.0,0,27,0,2,0,1,27,0,0,6,2,27,2,0,0.0,0,27,0,0,5,0.0,27,0.5,0.0,0.0,0.5,1,0,0.0,0,0.5,1,0,0,0.0,0.0,27,0,0,0,5,27,0,0,3,0,27,46,27,0.0,9,0,1,27,2,0,0.0,0.0,27,2,0,12,0,27,19,0,3,0,19,0,0,0,0,27,0.0,0,0,0,27,0,1,0,0,27,0,0,0,0,27
2024-06,2,0.0,0.0,0,21,0,2,0,0,21,0,0,5,2,21,2,0,0.0,0,21,0,0,2,0.0,21,0.5,0.0,0.0,0.5,1,0,0.0,0,0.5,1,0,0,0.0,0.0,21,0,0,0,4,21,0,0,2,0,21,46,21,0.0,8,0,1,21,1,0,0.0,0.0,21,2,0,9,0,21,16,0,3,0,15,0,0,0,0,21,0.0,0,0,0,21,0,1,0,0,21,0,0,0,0,21
2024-07,4,1.0,0.0,0,26,0,2,0,2,26,0,0,5,2,26,2,0,0.0,0,26,0,0,2,0.0,26,0.5,0.0,0.0,0.5,1,0,0.0,0,0.5,1,0,0,0.0,0.0,26,0,0,0,5,26,0,1,2,0,26,41,26,0.0,9,0,0,26,2,0,0.0,0.0,26,1,0,9,0,26,20,0,2,1,19,0,0,0,0,26,0.0,0,0,0,26,1,1,0,0,26,0,0,0,0,26
2024-08,2,1.0,0.0,0,26,0,1,0,0,26,0,0,6,3,26,3,0,0.0,0,26,0,0,2,0.0,26,0.5,0.5,0.0,0.5,1,0,0.0,0,0.5,1,0,0,0.0,0.0,26,0,0,0,5,26,0,1,2,0,26,57,26,0.0,10,0,1,26,2,0,0.0,0.0,26,2,0,13,0,26,10,0,2,0,18,0,0,0,0,26,0.0,0,0,1,26,1,1,0,0,26,0,0,0,0,26
2024-09,3,0.0,0.0,0,27,0,2,0,1,27,0,0,6,2,27,2,0,0.0,0,27,0,0,2,0.0,27,0.5,0.0,0.0,0.5,1,0,0.5,0,0.5,1,1,0,0.0,0.0,27,0,0,0,6,27,0,1,2,0,27,56,27,0.0,10,0,1,27,2,0,0.0,0.0,27,1,0,11,0,27,14,0,2,1,19,0,0,0,0,27,0.0,0,0,1,27,2,0,0,0,27,0,0,0,0,27
2024-10,4,0.0,0.0,1,29,0,3,0,0,29,0,0,7,2,29,2,0,0.0,0,29,0,0,1,0.0,29,0.5,0.0,0.0,0.5,1,0,0.0,0,0.5,1,1,0,0.0,0.0,29,0,0,0,5,29,0,0,3,0,29,50,29,0.0,10,0,1,29,1,0,0.0,0.0,29,2,0,10,0,29,20,0,2,1,20,0,0,1,0,29,0.0,0,0,0,29,1,1,0,0,29,0,0,0,0,29
2024-11,4,0.0,0.0,1,28,0,3,0,0,28,0,0,8,4,28,4,0,0.0,0,28,0,0,2,0.0,28,0.5,0.0,0.0,0.5,1,0,0.0,0,0.5,1,1,0,0.0,0.0,28,0,0,0,5,28,0,1,2,0,28,51,28,0.0,10,0,0,28,2,0,0.0,0.0,28,2,0,12,0,28,32,0,3,1,19,0,0,0,0,28,0.0,0,0,1,28,1,1,0,0,28,0,0,0,0,28
2024-12,4,0.0,0.0,0,25,0,4,0,2,25,0,0,8,2,25,2,0,0.0,0,25,0,0,1,0.0,25,0.5,0.5,0.0,0.5,1,0,0.0,0,0.5,1,1,0,0.0,0.0,25,0,0,0,5,25,0,1,3,0,25,52,25,0.0,10,0,0,25,2,0,0.0,0.0,25,3,0,15,0,25,25,0,3,0,18,0,0,0,0,25,0.0,0,0,0,25,1,2,0,2,25,0,0,0,0,25
2025-01,6,0.0,0.0,1,27,0,2,0,0,27,0,0,6,2,27,2,0,0.0,0,27,0,0,2,0.0,27,0.5,0.0,0.0,0.5,1,0,0.0,0,0.5,1,0,0,0.0,0.0,27,0,0,0,5,27,0,0,3,0,27,50,27,0.0,12,0,1,27,1,0,0.0,0.0,27,2,0,11,0,27,21,0,3,0,19,0,0,0,0,27,0.0,0,0,0,27,1,2,0,0,27,0,0,0,0,27
2025-02,6,0.0,0.0,0,27,0,3,0,0,27,0,0,8,2,27,2,0,0.0,0,27,0,0,2,0.0,27,0.5,0.0,0.0,0.5,1,0,0.0,0,0.5,1,0,0,0.0,0.0,27,0,0,0,5,27,0,0,3,0,27,47,27,0.0,8,0,1,27,2,0,0.0,0.0,27,2,0,14,0,27,23,0,3,1,19,0,0,0,0,27,0.0,0,0,0,27,0,1,0,0,27,0,0,0,0,27
2025-03,3,0.0,0.0,0,30,0,1,0,0,30,0,0,7,2,30,2,0,0.0,0,30,0,0,0,0.0,30,0.5,0.0,0.0,0.5,1,0,0.0,0,0.5,1,0,0,0.0,0.0,30,0,0,0,5,30,0,0,2,0,30,63,30,0.0,8,0,0,30,0,0,0.0,0.0,30,2,0,13,0,30,13,0,3,1,21,0,0,0,0,30,0.0,0,0,0,30,2,0,0,0,30,0,0,0,0,30
2025-04,3,0.0,0.0,1,26,0,2,0,2,26,0,0,8,3,26,3,1,0.0,0,26,0,0,1,0.0,26,0.5,0.0,0.0,0.5,1,0,0.0,0,0.5,1,1,0,2.0,0.0,26,0,0,0,4,26,0,1,2,0,26,47,26,0.0,8,0,1,26,1,0,0.0,0.0,26,0,0,13,0,26,15,0,7,1,18,0,0,0,0,26,0.0,0,0,2,26,1,2,0,0,26,0,0,0,0,26
2025-05,3,0.0,0.0,0,26,0,2,0,1,26,0,0,7,2,26,2,0,0.0,0,26,0,0,2,0.0,26,0.5,0.0,0.0,0.5,1,0,0.0,0,0.5,1,0,0,0.0,0.0,26,0,0,0,5,26,0,0,3,0,26,53,26,0.0,9,0,0,26,1,0,0.0,0.0,26,3,0,12,0,26,14,0,3,1,19,0,0,0,0,26,0.0,0,0,0,26,1,1,0,0,26,0,0,0,0,26
2025-06,2,0.0,0.0,0,25,0,2,0,0,25,0,0,8,2,25,2,0,0.0,0,25,0,0,1,0.0,25,0.5,0.0,0.0,0.5,1,0,0.0,0,0.5,1,0,0,0.0,0.0,25,0,0,0,4,25,0,1,3,0,25,54,25,0.0,9,0,1,25,2,0,0.0,1.0,25,1,0,10,0,25,14,0,2,0,18,0,0,0,0,25,0.0,0,0,0,25,1,1,0,0,25,0,0,1,0,25
2025-07,6,0.0,0.0,0,22,0,3,1,1,22,0,0,9,3,22,3,0,0.0,0,22,0,0,2,0.0,22,0.5,0.0,0.0,0.5,1,0,0.0,0,0.5,1,1,0,1.0,0.0,22,0,0,0,6,22,0,1,5,0,22,61,22,0.0,10,0,1,22,2,0,0.0,0.0,22,2,0,13,0,22,35,0,2,1,15,0,0,0,0,22,0.0,0,0,1,22,1,2,0,1,22,0,0,0,0,22
2025-08,6,0.0,0.0,0,28,0,3,0,1,28,0,0,10,4,28,4,0,0.0,0,28,0,0,6,0.0,28,0.5,0.5,0.0,0.5,1,0,0.0,0,0.5,1,1,0,1.0,0.0,28,0,0,0,8,28,0,0,3,0,28,64,28,0.0,12,0,2,28,2,0,0.0,0.0,28,2,0,14,0,28,27,0,2,1,20,0,0,0,0,28,0.0,0,0,0,28,2,2,0,1,28,0,0,0,0,28
2025-09,4,0.5,0.5,1,23,0,2,1,1,23,0,0,8,3,23,3,1,0.5,0,23,0,0,7,0.5,23,0.5,0.5,0.0,0.5,1,0,0.0,0,0.5,1,1,0,0.5,0.5,23,0,0,0,6,23,0,1,2,0,23,71,23,0.5,13,0,1,23,2,0,0.5,0.5,23,2,0,12,0,23,27,0,2,1,16,0,0,0,0,23,0.5,0,0,1,23,2,2,0,1,23,0,0,0,0,23
