Month,police,airport,airport(2),army,Email,road,road(2),road(3),sewage,system,system(2),regime,bakery,public,square,park,housing complex,housing complex(2),housing complex(3),building,building(2),electricity,funding,recruitment,capacity,capacity(2),traffic,traffic(2),overcrowding,damage,broken,open,close,project,wait,delay,delay(2),school,hospital,hospital(2),bridge,primary,primary(2),secondary,tertiary,neglect,settlement,shop,resettlement,slum,removal,gentrification,interruption,pharmacy,sewerage,hotel,polling station,office,directorate,sanitation,suburb,suburb(2),suburbs,suburbs(2),insurance,power station,energy,fire,mall,inadequate,improvement,polling centre,housing,drinking water,salon,service,communications,power lines,liquor store,checkpoint,bus,university,taxi,unit,housing unit,housing crisis,crowd,clean,dirty,failure,rebuilding,equipment,treatment,internet,phone line,electricity generator,generator,college,nursery,dam,desalination,factory,factory(2),market,station,cafe,restaurant,restaurant(2),compound,port,port(2),pipeline,border,ministry,houses,house,clinic,clinic(2),pharmacy(2),court,court(2),prison,prison(2),infrastructure,military,military(2)
2011-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137665.30612244905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7613541642.070918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53380565.69800575,0.0,0.0,8199442988.345161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384417079.65217435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,452689580089.1637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8365482290.354551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,854131232072.4541,0.0
2012-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-05,0.5,0.5,0.5,1.0,24475736170.46176,0.5,0.5,0.5,0.0,2.0,2.0,0.0,0.0,4.0,2.0,20.172413793103452,0.0,0.0,0.0,11.041095890410961,11.041095890410961,3.3972602739726034,0.0,11.890410958904113,5.095890410958906,5.095890410958906,16.98630136986302,16.98630136986302,0.0,0.0,92.15300546448091,368.61202185792365,92.15300546448091,652.7504553734066,0.0,0.0,0.0,51247876904.33118,812.7228915662654,812.7228915662654,794235.7811937412,754.1196198993853,754.1196198993853,301.64784795975413,0.0,0.0,0.0,1024.0000000000005,0.0,0.0,1376.6530612244906,0.0,0.0,1073744409.1401212,0.0,23266.261077844327,0.0,42957.05472636819,0.0,0.0,0.0,0.0,0.0,0.0,16139.00560747665,0.0,40347.514018691625,80695.02803738325,27830.35616438359,0.0,20872.767123287693,0.0,69575.89041095898,0.0,0.0,1961009.3556570287,319791.4074074077,0.0,0.0,0.0,793964.8735632192,3012526382.3759146,0.0,1771152.410256412,0.0,0.0,0.0,2939359.3191489396,5878718.638297879,0.0,0.0,10233325.037037048,10233325.037037048,100572025.28981218,0.0,0.0,8745393.503461929,128139026.55072479,0.0,64069513.275362395,0.0,128139026.55072479,128139026.55072479,249058953.01408482,83019651.00469494,41509825.50234747,170852035.40096638,170852035.40096638,0.0,745914983.8237313,575062948.4227649,0.0,680636649.1056918,536870912.0000006,0.0,1073741824.0000012,1073741824.0000014,1073741824.0000014,1073741824.0000014,4160749568.000006,4160749568.000006,4160749568.000006,4160749568.000006,0.0,4270656160.3622704,4270656160.3622704
2012-06,0.5,0.5,0.5,1.0,26349769401.139614,0.5,0.5,0.5,0.0,2.0,2.0,0.0,0.0,4.0,2.0,20.172413793103452,0.0,0.0,0.0,11.041095890410961,11.041095890410961,4.246575342465754,0.0,13.589041095890416,5.095890410958906,5.095890410958906,13.589041095890416,13.589041095890416,0.0,6.794520547945208,92.15300546448091,368.61202185792365,92.15300546448091,652.7504553734066,468.4444444444447,468.4444444444447,468.4444444444447,51247876904.33118,812.7228915662654,812.7228915662654,794235.7811937412,1055.7674678591395,1055.7674678591395,301.64784795975413,0.0,0.0,0.0,1024.0000000000005,0.0,688.3265306122453,688.3265306122453,0.0,0.0,1073744409.1401212,0.0,25851.40119760481,0.0,42957.05472636819,10739.263681592047,10739.263681592047,0.0,0.0,0.0,0.0,24208.508411214978,0.0,40347.514018691625,80695.02803738325,27830.35616438359,0.0,6957.589041095897,0.0,55660.71232876718,13915.178082191795,27830.35616438359,2016670.067985796,319791.4074074077,0.0,0.0,0.0,793964.8735632192,1756116109.0756052,1771152.410256412,1771152.410256412,0.0,0.0,2939359.3191489396,2939359.3191489396,5878718.638297879,10233325.037037048,0.0,10233325.037037048,10233325.037037048,104944722.04154316,0.0,0.0,13118090.255192894,128139026.55072479,64069513.275362395,64069513.275362395,0.0,128139026.55072479,128139026.55072479,249058953.01408482,83019651.00469494,41509825.50234747,170852035.40096638,170852035.40096638,85426017.70048319,458383509.6123488,287531474.21138245,0.0,680636649.1056918,536870912.0000006,536870912.0000006,1073741824.0000012,1073741824.0000014,1073741824.0000014,1073741824.0000014,4160749568.000006,4160749568.000006,4160749568.000006,4160749568.000006,4270656160.3622704,4270656160.3622704,4270656160.3622704
2012-07,0.5,0.5,0.5,1.0,24734729634.6659,0.5,0.5,0.5,0.0,2.0,2.0,0.0,0.0,2.0,2.0,20.172413793103452,0.0,0.0,0.0,13.589041095890414,13.589041095890414,4.246575342465754,5.095890410958906,15.287671232876718,5.095890410958906,5.095890410958906,16.98630136986302,16.98630136986302,0.0,6.794520547945208,92.15300546448091,368.61202185792365,92.15300546448091,652.7504553734066,468.4444444444447,0.0,0.0,42706564312.699005,812.7228915662654,812.7228915662654,1588471.5623874825,1508.2392397987705,1508.2392397987705,452.4717719396312,0.0,0.0,1024.0000000000005,1024.0000000000005,0.0,688.3265306122453,688.3265306122453,0.0,0.0,1073744409.1401212,0.0,25851.40119760481,0.0,64435.58208955228,10739.263681592047,10739.263681592047,0.0,0.0,0.0,0.0,32278.0112149533,0.0,40347.514018691625,88764.53084112158,27830.35616438359,0.0,13915.178082191795,0.0,69575.89041095898,13915.178082191795,27830.35616438359,2753659.129375954,319791.4074074077,0.0,0.0,0.0,793964.8735632192,1923743340.8321216,1771152.410256412,1771152.410256412,0.0,0.0,0.0,2939359.3191489396,5878718.638297879,10233325.037037048,0.0,10233325.037037048,10233325.037037048,113690115.54500508,2186348.3758654823,0.0,13118090.255192894,128139026.55072479,64069513.275362395,64069513.275362395,0.0,128139026.55072479,128139026.55072479,332078604.01877975,83019651.00469494,41509825.50234747,170852035.40096638,170852035.40096638,85426017.70048319,458383509.6123488,287531474.21138245,0.0,824402386.2113831,536870912.0000006,536870912.0000006,1073741824.0000012,1073741824.0000014,1073741824.0000014,1073741824.0000014,4160749568.000006,4160749568.000006,4160749568.000006,4160749568.000006,4270656160.3622704,4270656160.3622704,4270656160.3622704
2012-08,0.5,0.5,0.5,1.0,24734067282.917572,0.5,0.5,0.5,0.0,2.0,2.0,0.0,0.0,2.0,2.0,20.172413793103452,0.0,0.0,0.0,11.890410958904113,11.890410958904113,4.246575342465754,0.0,13.589041095890416,5.095890410958906,5.095890410958906,10.191780821917812,10.191780821917812,0.0,6.794520547945208,92.15300546448091,368.61202185792365,184.30601092896183,652.7504553734066,468.4444444444447,468.4444444444447,468.4444444444447,42706564312.699005,541.815261044177,541.815261044177,794235.7811937412,1809.8870877585248,1809.8870877585248,150.82392397987707,0.0,0.0,0.0,1024.0000000000005,0.0,0.0,1376.6530612244906,0.0,0.0,1073744409.1401212,0.0,25851.40119760481,0.0,64435.58208955228,10739.263681592047,0.0,0.0,0.0,0.0,0.0,24208.508411214978,0.0,40347.514018691625,88764.53084112158,34787.94520547949,0.0,0.0,0.0,55660.71232876718,0.0,27830.35616438359,1988839.7118214122,319791.4074074077,0.0,0.0,0.0,1587929.7471264384,2258997804.3451543,1771152.410256412,1771152.410256412,0.0,0.0,0.0,2939359.3191489396,5878718.638297879,10233325.037037048,0.0,10233325.037037048,10233325.037037048,118062812.29673605,0.0,0.0,8745393.503461929,128139026.55072479,0.0,64069513.275362395,0.0,128139026.55072479,128139026.55072479,332078604.01877975,83019651.00469494,41509825.50234747,170852035.40096638,170852035.40096638,0.0,458383509.6123488,287531474.21138245,0.0,680636649.1056918,536870912.0000006,536870912.0000006,1073741824.0000012,1073741824.0000014,1073741824.0000014,1073741824.0000014,4160749568.000006,4160749568.000006,4160749568.000006,4160749568.000006,0.0,4270656160.3622704,4270656160.3622704
2012-09,0.5,0.5,0.5,1.0,15636558710.163025,0.5,0.5,0.5,0.0,2.0,2.0,0.0,0.0,2.0,2.0,11.086206896551726,0.0,0.0,0.0,6.794520547945207,6.794520547945207,2.5479452054794525,0.0,8.49315068493151,0.0,0.0,6.794520547945208,6.794520547945208,0.0,0.0,92.15300546448091,368.61202185792365,92.15300546448091,652.7504553734066,0.0,0.0,0.0,42706564041.79138,541.815261044177,541.815261044177,794235.7811937412,754.1196198993853,754.1196198993853,150.82392397987707,0.0,0.0,0.0,1024.0000000000005,0.0,0.0,0.0,688.3265306122453,0.0,1292.5700598802405,0.0,20681.120958083848,0.0,42957.05472636819,0.0,0.0,0.0,0.0,0.0,0.0,24208.508411214978,0.0,32278.0112149533,56486.51962616828,27830.35616438359,0.0,0.0,0.0,41745.534246575386,0.0,0.0,1126614.0476915282,0.0,0.0,0.0,0.0,793964.8735632192,2258997804.3451543,0.0,1771152.410256412,0.0,0.0,0.0,2939359.3191489396,5878718.638297879,0.0,0.0,0.0,10233325.037037048,83081238.28288832,0.0,0.0,4372696.7517309645,128139026.55072479,0.0,64069513.275362395,0.0,128139026.55072479,128139026.55072479,249058953.01408482,83019651.00469494,41509825.50234747,85426017.70048319,85426017.70048319,0.0,458383509.6123488,287531474.21138245,0.0,680636649.1056918,536870912.0000006,0.0,536870912.0000006,1073741824.0000014,0.0,0.0,4160749568.000006,4160749568.000006,0.0,0.0,0.0,4270656160.3622704,4270656160.3622704
2012-10,0.5,0.5,0.5,1.0,15924135691.501215,0.5,0.5,0.5,0.0,2.0,2.0,0.0,0.0,2.0,2.0,11.086206896551726,0.0,0.0,0.0,8.493150684931509,8.493150684931509,2.5479452054794525,0.0,8.49315068493151,3.397260273972604,3.397260273972604,10.191780821917812,10.191780821917812,0.0,6.794520547945208,92.15300546448091,368.61202185792365,92.15300546448091,652.7504553734066,468.4444444444447,0.0,0.0,34165251450.159206,541.815261044177,541.815261044177,794235.7811937412,603.2956959195083,603.2956959195083,301.64784795975413,0.0,0.0,0.0,1024.0000000000005,0.0,0.0,688.3265306122453,0.0,0.0,1073741824.0000014,0.0,18095.98083832337,0.0,42957.05472636819,10739.263681592047,0.0,0.0,0.0,0.0,0.0,24208.508411214978,0.0,24208.508411214978,56486.51962616828,27830.35616438359,0.0,0.0,0.0,41745.534246575386,0.0,0.0,1849687.9309994944,0.0,0.0,0.0,0.0,793964.8735632192,2927918801.624093,0.0,7084609.641025648,0.0,0.0,0.0,2939359.3191489396,5878718.638297879,10233325.037037048,0.0,10233325.037037048,10233325.037037048,104944722.04154316,0.0,0.0,4372696.7517309645,128139026.55072479,0.0,64069513.275362395,0.0,128139026.55072479,128139026.55072479,332078604.01877975,41509825.50234747,41509825.50234747,85426017.70048319,85426017.70048319,0.0,458383509.6123488,287531474.21138245,0.0,680636649.1056918,536870912.0000006,0.0,536870912.0000006,0.0,0.0,1073741824.0000014,4160749568.000006,4160749568.000006,4160749568.000006,4160749568.000006,0.0,4270656160.3622704,4270656160.3622704
2012-11,0.5,0.5,0.5,1.0,15924113073.391626,0.5,0.5,0.5,0.0,2.0,2.0,0.0,0.0,2.0,2.0,11.086206896551726,0.0,0.0,0.0,6.794520547945207,6.794520547945207,1.6986301369863017,0.0,11.890410958904113,5.095890410958906,5.095890410958906,10.191780821917812,10.191780821917812,0.0,0.0,92.15300546448091,368.61202185792365,92.15300546448091,652.7504553734066,0.0,0.0,0.0,42706564312.699005,541.815261044177,541.815261044177,794235.7811937412,1659.0631637786478,1659.0631637786478,301.64784795975413,1024.0000000000005,0.0,0.0,1024.0000000000005,0.0,0.0,688.3265306122453,0.0,0.0,1073744409.1401212,0.0,20681.120958083848,0.0,64435.58208955228,10739.263681592047,0.0,0.0,0.0,0.0,0.0,32278.0112149533,0.0,24208.508411214978,64556.0224299066,20872.767123287693,0.0,0.0,0.0,27830.35616438359,0.0,27830.35616438359,1794027.2186707272,0.0,0.0,0.0,0.0,793964.8735632192,3263173265.1371255,0.0,7084609.641025648,0.0,0.0,0.0,2939359.3191489396,2939359.3191489396,10233325.037037048,0.0,10233325.037037048,10233325.037037048,91826631.78635025,0.0,0.0,4372696.7517309645,128139026.55072479,64069513.275362395,64069513.275362395,0.0,128139026.55072479,128139026.55072479,249058953.01408482,83019651.00469494,41509825.50234747,85426017.70048319,85426017.70048319,85426017.70048319,458383509.6123488,287531474.21138245,0.0,680636649.1056918,536870912.0000006,536870912.0000006,536870912.0000006,1073741824.0000014,1073741824.0000014,1073741824.0000014,4160749568.000006,4160749568.000006,0.0,0.0,0.0,4270656160.3622704,4270656160.3622704
2012-12,0.5,0.5,0.5,1.0,15919717758.530306,0.5,0.5,0.5,0.0,2.0,2.0,0.0,0.0,2.0,2.0,11.086206896551726,0.0,0.0,0.0,8.493150684931509,8.493150684931509,0.0,0.0,16.98630136986302,0.0,0.0,0.0,0.0,0.0,0.0,92.15300546448091,368.61202185792365,92.15300546448091,652.7504553734066,0.0,0.0,0.0,51247877175.23881,541.815261044177,541.815261044177,794235.7811937412,1508.2392397987705,1508.2392397987705,754.1196198993853,0.0,0.0,0.0,1024.0000000000005,0.0,0.0,0.0,0.0,0.0,2585.140119760481,0.0,18095.98083832337,0.0,64435.58208955228,0.0,0.0,0.0,0.0,0.0,0.0,88764.53084112158,0.0,16139.00560747665,72625.52523364493,27830.35616438359,0.0,0.0,0.0,0.0,0.0,0.0,1807942.396752919,0.0,0.0,0.0,0.0,793964.8735632192,2426625036.1016703,0.0,3542304.820512824,0.0,0.0,0.0,0.0,5878718.638297879,0.0,0.0,10233325.037037048,10233325.037037048,96199328.53808121,0.0,0.0,8745393.503461929,128139026.55072479,0.0,64069513.275362395,0.0,128139026.55072479,128139026.55072479,249058953.01408482,41509825.50234747,0.0,85426017.70048319,85426017.70048319,0.0,229191754.8061744,143765737.10569122,0.0,0.0,536870912.0000006,0.0,536870912.0000006,0.0,0.0,0.0,4160749568.000006,4160749568.000006,0.0,0.0,0.0,0.0,0.0
2013-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258514.0119760481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3178565684.3853045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
