Month,স্পিকার,রাষ্ট্রপতি,সহ-সভাপতি,মুখপাত্র,Email,দমন,নিপীড়ন,অসন্তোষ,ক্ষোভ,দুর্নীতি,স্বজনপ্রীতি,চুক্তি,সমঝোতা,দরকষাকষি,সময়সীমা,শীর্ষ সম্মেলন,দেহরক্ষী,অচলাবস্থা,মতবিরোধ,ভুল বোঝাবুঝি,তদন্ত,নিরাপত্তা ব্যবস্থা,জোট,ঐকমত্য,কঠোর দমন,কঠোর পদক্ষেপ,বিরোধী দল,বৈষম্য,আলোচনা,সরাসরি,পরোক্ষ,নাগরিক সমাজ,সুশীল সমাজ,সুশীল সমাজ(2),পরিচালনালয়,অধিদপ্তর,পরিকল্পনা,সংসদ,সংসদ সদস্য,কর্তৃপক্ষ,স্থানীয়,পরিষদ,মেয়র,সাংসদ,সংবিধান,ইউনিয়ন,ইউনিয়ন(2),সংঘঠন,সংবিধান(2),প্রতিনিধি দল,পরিদর্শক,সমর্থক,কর্মী,আন্দোলনকারী,সহকারী,নীতি,মূলনীতি,অঙ্গীকার,প্রতিশ্রুতি,সংলাপ,ঘোষণা,সমাপ্তি,শ্রমিক ইউনিয়ন,শ্রমিক সংঘটন,বিধিনিষেধ,নিষেধাজ্ঞা,বিধিনিষেধসমূহ,বিক্ষোভকারী,অবস্থান ধর্মঘট,প্রতিবাদকারী,অপরাধ,বয়কট,বর্জন,বর্জন(2),পররাষ্ট্র মন্ত্রণালয়,প্রতিরক্ষা মন্ত্রণালয়,স্বাস্থ্য মন্ত্রণালয়,শিক্ষা মন্ত্রণালয়,প্রতিনিধি,নির্বাচন,নিয়ম,আইন,বাস্তুচ্যুতি ও অভিবাসন মন্ত্রণালয়,অভিবাসন ও প্রবাসী কল্যাণ মন্ত্রণালয়,স্বরাষ্ট্র মন্ত্রণালয়,তেল মন্ত্রণালয়,বিদ্যুৎ,জ্বালানি ও খনিজ সম্পদ মন্ত্রণালয়,বিচার মন্ত্রণালয়,বিচার ও সংসদ বিষয়ক মন্ত্রণালয়,অর্থ মন্ত্রণালয়,বিদ্যুৎ মন্ত্রণালয়,পানি সম্পদ মন্ত্রণালয়,বাণিজ্য মন্ত্রণালয়,শিল্প ও খনিজ মন্ত্রণালয়,শিল্প মন্ত্রণালয় + বিদ্যুৎ,উচ্চশিক্ষা মন্ত্রণালয়,মানবাধিকার মন্ত্রণালয়,মানবাধিকার কমিশন,যোগাযোগ মন্ত্রণালয়,সড়ক পরিবহন ও সেতু মন্ত্রণালয়,নির্মাণ ও গৃহায়ণ মন্ত্রণালয়,গৃহায়ণ ও গণপূর্ত মন্ত্রণালয়,সংস্কৃতি মন্ত্রণালয়,সংস্কৃতি বিষয়ক মন্ত্রণালয়,কুর্দিস্তান আঞ্চলিক সরকার,বিজ্ঞান ও প্রযুক্তি মন্ত্রণালয়,পরিবহন মন্ত্রণালয়,শ্রম ও সমাজকল্যাণ মন্ত্রণালয়,শ্রম ও কর্মসংস্থান মন্ত্রণালয়,সমাজকল্যাণ মন্ত্রণালয়,পরিবেশ মন্ত্রণালয়,পরিবেশ,বন ও জলবায়ু পরিবর্তন মন্ত্রণালয়,পরিকল্পনা মন্ত্রণালয়,দল,নিবন্ধন,নিবন্ধন(2),তালিকা,প্রশাসন,দলসমূহ,দলগুলো,রাজনৈতিক,দায়িত্ব,বিভাগ,বিচারক,নির্বাচনসমূহ,সেনাবাহিনী,রক্ষী,প্রহরী,নিরাপত্তা রক্ষী,সংস্কার,প্রতিবাদ,বিক্ষোভ,প্রদর্শন,আদেশ,সঙ্কল্প,প্রস্তাব,সমাধান,ভোটারগণ,ভোটারবৃন্দ,ভোট,ভোটার,কমিটি,মন্ত্রী,মন্ত্রণালয়,কর্মকর্তা,প্রার্থী,প্রধানমন্ত্রী,প্রদেশ,গভর্নরেট,জেলা,সরকার
2023-03,0.5,0.5,0,0.0,1663830703303.1846,0.031748071979434446,0.0,0.0,0.0,0.06349614395886889,0.0,3306.37535830099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3306.7563351647427,0.0,0.0,0.0,0.0,1.0159383033419023,11491.6389496192,36.93457943925233,0.0,0.0,0.0,0.0,0.0,374.15384615384613,187.07692307692307,187.07692307692307,0.0,16.255012853470436,32.51002570694087,34907374365.87762,16.255012853470436,0.0,552.8209463962678,585.4814814814815,585.4814814814815,0.0,260.080205655527,0.0,130.0401028277635,0.0,130.0401028277635,0.0,2841.887640449438,2841.887640449438,2841.887640449438,0.0,0.0,3306.248366013072,3120.962467866324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8322.566580976862,0.0,0.0,0.0,0.0,0.0,0.0,1081933.655526992,182908.38418079092,365816.76836158184,2194900.610169491,2570057.3811275386,0.0,0.0,130939.47017189076,0.0,6612721.83829787,0.0,0.0,0.0,4408481.225531913,0.0,0.0,532644.2611825191,0.0,11718173.746015422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17044616.357840613,17044616.357840613,0.0,120333135.44827583,0.0,0.0,120333135.44827583,1227212377.764524,1227212377.764524,2454424755.529048,136356930.8627249,0.0,0.0,545427723.4508996,272713861.7254498,2999852478.979948,272713861.7254498,0.0,1363569308.627249,0.0,545427723.4508996,0.0,1090855446.9017992,0.0,0.0,0.0,5291056968.139649,0.0,9654478755.746845,31746341808.8379,0.0,0.0,4363421787.607197,34907374300.85757,26180530725.643173,17453687150.428783,178201687703.85294,89100843851.92647,0.0,89100843851.92647,17453687150.428783,0.0,1047221229025.727,279258994406.86053
2023-04,0.5,0.5,0,0.0,1402398788863.018,0.031748071979434446,0.0,0.0,0.0,0.031748071979434446,0.0,3306.37535830099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5243.618384066502,36.93457943925233,0.0,0.0,0.0,0.0,0.0,187.07692307692307,187.07692307692307,187.07692307692307,187.07692307692307,32.51002570694087,32.51002570694087,26180530774.40821,16.255012853470436,0.0,422.7808435685042,292.74074074074076,292.74074074074076,0.0,130.0401028277635,0.0,0.0,0.0,130.0401028277635,0.0,2841.887640449438,2841.887640449438,2841.887640449438,0.0,0.0,0.0,2080.641645244216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8322.566580976862,0.0,0.0,0.0,0.0,0.0,0.0,1081933.655526992,182908.38418079092,365816.76836158184,2194900.610169491,2570057.3811275386,0.0,0.0,130939.47017189076,0.0,6612721.83829787,0.0,0.0,0.0,4408481.225531913,0.0,0.0,0.0,0.0,12783462.26838046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120333135.44827583,0.0,0.0,120333135.44827583,818141585.1763494,818141585.1763494,1704461635.7840612,68178465.43136245,0.0,0.0,272713861.7254498,272713861.7254498,2454424755.529048,272713861.7254498,0.0,818141585.1763494,0.0,545427723.4508996,0.0,1090855446.9017992,0.0,0.0,0.0,5291056968.139649,0.0,9654478755.746845,21164227872.558598,0.0,0.0,4363421787.607197,26180530725.643173,17453687150.428783,17453687150.428783,178201687703.85294,89100843851.92647,89100843851.92647,89100843851.92647,34907374300.85757,0.0,872684357521.4392,209444245805.1454
2023-05,0.5,0.5,0,0.0,1663830703303.1846,0.031748071979434446,0.0,0.0,0.0,0.12699228791773778,0.0,3306.4388544449484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3306.7563351647427,0.0,0.0,0.0,0.0,1.0159383033419023,10450.30218869375,36.93457943925233,0.0,0.0,0.0,0.0,0.0,187.07692307692307,187.07692307692307,187.07692307692307,0.0,32.51002570694087,32.51002570694087,52361061548.81642,32.51002570694087,0.0,552.8209463962678,585.4814814814815,585.4814814814815,0.0,260.080205655527,0.0,130.0401028277635,65.02005141388175,130.0401028277635,0.0,2841.887640449438,2841.887640449438,2841.887640449438,0.0,0.0,3306.248366013072,4161.283290488432,0.0,0.0,0.0,0.0,1040.320822622108,0.0,0.0,0.0,0.0,8322.566580976862,0.0,0.0,0.0,0.0,0.0,8322.566580976862,1081933.655526992,182908.38418079092,365816.76836158184,1829083.8418079093,2570057.3811275386,0.0,0.0,130939.47017189076,0.0,13225443.67659574,0.0,0.0,0.0,4408481.225531913,0.0,0.0,0.0,0.0,23436347.492030844,0.0,0.0,15179385.904761901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8522308.178920306,0.0,240666270.89655167,0.0,0.0,120333135.44827583,954498516.0390743,954498516.0390743,2318067824.666323,136356930.8627249,0.0,0.0,545427723.4508996,409070792.5881747,4090707925.8817472,0.0,0.0,818141585.1763494,0.0,272713861.7254498,0.0,1090855446.9017992,0.0,0.0,1090855446.9017992,5291056968.139649,0.0,9654478755.746845,42328455745.117195,0.0,0.0,8726843575.214394,34907374300.85757,26180530725.643173,17453687150.428783,178201687703.85294,89100843851.92647,89100843851.92647,178201687703.85294,34907374300.85757,0.0,1012313854724.8694,314166368707.7181
2023-06,0.5,0.5,0,0.0,1892162499994.3682,0.031748071979434446,0.0,0.0,0.0,0.06349614395886889,0.0,3306.4388544449484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12699228791773778,0.0,3306.7563351647427,0.0,0.0,0.0,0.0,0.0,12532.975710544652,36.93457943925233,36.93457943925233,0.0,0.0,0.0,0.0,187.07692307692307,187.07692307692307,187.07692307692307,0.0,16.255012853470436,48.76503856041131,34907374365.87762,32.51002570694087,0.0,552.8209463962678,585.4814814814815,585.4814814814815,0.0,260.080205655527,0.0,130.0401028277635,0.0,130.0401028277635,0.0,2841.887640449438,2841.887640449438,2841.887640449438,0.0,0.0,3306.248366013072,2080.641645244216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8322.566580976862,0.0,0.0,0.0,0.0,0.0,0.0,1081933.655526992,0.0,365816.76836158184,1829083.8418079093,2570057.3811275386,0.0,0.0,130939.47017189076,0.0,13225443.67659574,0.0,0.0,0.0,4408481.225531913,0.0,0.0,0.0,0.0,23436347.492030844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240666270.89655167,0.0,0.0,120333135.44827583,886320050.6077118,886320050.6077118,2318067824.666323,68178465.43136245,0.0,0.0,545427723.4508996,409070792.5881747,2999852478.979948,272713861.7254498,0.0,818141585.1763494,0.0,545427723.4508996,0.0,1090855446.9017992,0.0,0.0,0.0,5291056968.139649,0.0,14017900543.354042,31746341808.8379,0.0,0.0,8726843575.214394,43634217876.07196,17453687150.428783,17453687150.428783,178201687703.85294,89100843851.92647,89100843851.92647,89100843851.92647,17453687150.428783,0.0,942499106123.1543,314166368707.7181
2023-07,0.5,0.5,0,0.0,1563407677497.0566,0.031748071979434446,0.0,0.0,0.0,0.06349614395886889,0.0,3306.37535830099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8367.628666842851,36.93457943925233,0.0,0.0,0.0,0.0,0.0,187.07692307692307,187.07692307692307,187.07692307692307,0.0,16.255012853470436,32.51002570694087,34907374365.87762,16.255012853470436,0.0,422.7808435685042,585.4814814814815,585.4814814814815,0.0,130.0401028277635,0.0,65.02005141388175,0.0,65.02005141388175,0.0,2841.887640449438,2841.887640449438,0.0,0.0,0.0,3306.248366013072,2080.641645244216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8322.566580976862,0.0,0.0,0.0,8322.566580976862,0.0,0.0,2163867.311053984,182908.38418079092,365816.76836158184,1829083.8418079093,2570057.3811275386,0.0,0.0,130939.47017189076,0.0,6612721.83829787,0.0,0.0,0.0,4408481.225531913,0.0,0.0,0.0,0.0,15979327.835475575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120333135.44827583,0.0,0.0,120333135.44827583,1090855446.9017992,1090855446.9017992,2249889359.234961,68178465.43136245,0.0,0.0,409070792.5881747,136356930.8627249,2181710893.8035984,0.0,0.0,1363569308.627249,0.0,545427723.4508996,0.0,1090855446.9017992,0.0,0.0,0.0,5291056968.139649,0.0,9654478755.746845,21164227872.558598,0.0,0.0,4363421787.607197,34907374300.85757,17453687150.428783,17453687150.428783,356403375407.7059,89100843851.92647,89100843851.92647,89100843851.92647,17453687150.428783,0.0,837776983220.5815,244351620106.00296
2023-08,0.5,0.5,0,0.0,1952994794759.9675,0.031748071979434446,0.0,0.0,0.0,0.06349614395886889,0.0,3306.37535830099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12699228791773778,0.0,3306.5023505889076,0.0,0.0,0.0,0.0,0.0,10450.30218869375,36.93457943925233,0.0,0.0,0.0,0.0,0.0,374.15384615384613,187.07692307692307,187.07692307692307,0.0,16.255012853470436,48.76503856041131,34907374365.87762,16.255012853470436,0.0,487.800894982386,585.4814814814815,585.4814814814815,0.0,195.06015424164525,0.0,0.0,0.0,130.0401028277635,0.0,2841.887640449438,2841.887640449438,2841.887640449438,0.0,0.0,3306.248366013072,2080.641645244216,0.0,0.0,0.0,0.0,2080.641645244216,0.0,0.0,0.0,0.0,16645.133161953723,0.0,0.0,0.0,0.0,0.0,0.0,2163867.311053984,182908.38418079092,365816.76836158184,1829083.8418079093,2570057.3811275386,0.0,0.0,0.0,0.0,6612721.83829787,0.0,0.0,0.0,4408481.225531913,0.0,0.0,0.0,0.0,15979327.835475575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120333135.44827583,0.0,0.0,120333135.44827583,1499926239.489974,1499926239.489974,2249889359.234961,136356930.8627249,0.0,0.0,545427723.4508996,272713861.7254498,2727138617.254498,0.0,0.0,1090855446.9017992,0.0,545427723.4508996,0.0,1090855446.9017992,545427723.4508996,0.0,0.0,5291056968.139649,0.0,9654478755.746845,31746341808.8379,0.0,0.0,4363421787.607197,34907374300.85757,17453687150.428783,17453687150.428783,178201687703.85294,89100843851.92647,0.0,178201687703.85294,34907374300.85757,0.0,802869608919.724,314166368707.7181
2023-09,0.5,0.5,0,0.0,1563571009048.6084,0.031748071979434446,0.0,0.0,0.0,0.06349614395886889,0.0,3306.37535830099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12699228791773778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9408.965427768302,36.93457943925233,36.93457943925233,0.0,0.0,0.0,0.0,374.15384615384613,187.07692307692307,187.07692307692307,187.07692307692307,16.255012853470436,32.51002570694087,34907374365.87762,16.255012853470436,0.0,487.800894982386,585.4814814814815,585.4814814814815,0.0,195.06015424164525,0.0,260.080205655527,0.0,130.0401028277635,0.0,2841.887640449438,2841.887640449438,2841.887640449438,0.0,0.0,3306.248366013072,3120.962467866324,0.0,0.0,0.0,0.0,2080.641645244216,0.0,0.0,0.0,0.0,16645.133161953723,0.0,0.0,0.0,0.0,0.0,0.0,1081933.655526992,182908.38418079092,365816.76836158184,1463267.0734463274,2570057.3811275386,0.0,0.0,0.0,0.0,6612721.83829787,0.0,0.0,0.0,4408481.225531913,0.0,0.0,0.0,0.0,11718173.746015422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21499208.051880665,0.0,0.0,0.0,0.0,8522308.178920306,0.0,120333135.44827583,0.0,0.0,240666270.89655167,1227212377.764524,1227212377.764524,2318067824.666323,68178465.43136245,0.0,0.0,409070792.5881747,272713861.7254498,2454424755.529048,0.0,0.0,1363569308.627249,0.0,272713861.7254498,0.0,1090855446.9017992,0.0,0.0,0.0,5291056968.139649,0.0,9654478755.746845,31746341808.8379,0.0,0.0,4363421787.607197,26180530725.643173,17453687150.428783,17453687150.428783,178201687703.85294,89100843851.92647,89100843851.92647,89100843851.92647,34907374300.85757,0.0,767962234618.8665,314166368707.7181
2023-10,0.5,0.5,0,0.0,1502695716452.387,0.031748071979434446,0.0,0.0,0.0,0.06349614395886889,0.0,3306.37535830099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079691516709511,10450.30218869375,36.93457943925233,0.0,0.0,0.0,0.0,0.0,374.15384615384613,187.07692307692307,187.07692307692307,187.07692307692307,16.255012853470436,32.51002570694087,52361061548.81642,16.255012853470436,0.0,487.800894982386,585.4814814814815,585.4814814814815,0.0,195.06015424164525,0.0,130.0401028277635,0.0,130.0401028277635,0.0,2841.887640449438,2841.887640449438,2841.887640449438,2841.887640449438,0.0,0.0,2080.641645244216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8322.566580976862,0.0,0.0,0.0,0.0,0.0,0.0,1081933.655526992,0.0,182908.38418079092,1463267.0734463274,2570057.3811275386,0.0,0.0,0.0,0.0,6612721.83829787,0.0,0.0,0.0,4408481.225531913,0.0,0.0,0.0,0.0,12783462.26838046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17044616.357840613,0.0,120333135.44827583,0.0,0.0,240666270.89655167,1363569308.627249,1363569308.627249,2113532428.372236,68178465.43136245,68178465.43136245,0.0,545427723.4508996,272713861.7254498,2454424755.529048,0.0,0.0,1363569308.627249,0.0,545427723.4508996,0.0,1090855446.9017992,545427723.4508996,0.0,545427723.4508996,5291056968.139649,0.0,9654478755.746845,21164227872.558598,0.0,0.0,4363421787.607197,26180530725.643173,17453687150.428783,17453687150.428783,178201687703.85294,89100843851.92647,89100843851.92647,89100843851.92647,34907374300.85757,0.0,802869608919.724,244351620106.00296
2023-11,0.5,0.5,0,0.0,1613700856194.7942,0.031748071979434446,0.0,0.0,0.0,0.06349614395886889,0.0,3306.37535830099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3306.7563351647427,0.0,0.0,0.0,0.0,0.0,11491.6389496192,36.93457943925233,0.0,0.0,0.0,0.0,0.0,187.07692307692307,187.07692307692307,187.07692307692307,187.07692307692307,16.255012853470436,48.76503856041131,34907374365.87762,16.255012853470436,0.0,487.800894982386,585.4814814814815,585.4814814814815,0.0,195.06015424164525,0.0,65.02005141388175,65.02005141388175,65.02005141388175,0.0,2841.887640449438,2841.887640449438,2841.887640449438,0.0,0.0,3306.248366013072,5201.604113110539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24967.699742930585,0.0,0.0,0.0,0.0,0.0,8322.566580976862,1081933.655526992,182908.38418079092,365816.76836158184,1829083.8418079093,2570057.3811275386,0.0,0.0,0.0,0.0,6612721.83829787,3003207.004539735,0.0,0.0,4408481.225531913,0.0,0.0,0.0,0.0,14914039.313110536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240666270.89655167,0.0,0.0,240666270.89655167,3613458667.86221,3613458667.86221,2727138617.254498,136356930.8627249,0.0,0.0,954498516.0390743,409070792.5881747,3272566340.7053976,0.0,0.0,1090855446.9017992,0.0,545427723.4508996,0.0,0.0,545427723.4508996,0.0,1090855446.9017992,5291056968.139649,0.0,9654478755.746845,52910569681.39649,0.0,0.0,8726843575.214394,26180530725.643173,17453687150.428783,17453687150.428783,178201687703.85294,89100843851.92647,89100843851.92647,89100843851.92647,34907374300.85757,0.0,767962234618.8665,244351620106.00296
2023-12,0.5,0.5,0,0.0,1563407677497.0566,0.031748071979434446,0.0,0.0,0.0,0.06349614395886889,0.0,3306.37535830099,0.0,0.0,0.43031358885017423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7326.291905917401,36.93457943925233,0.0,0.0,0.0,0.0,0.0,187.07692307692307,187.07692307692307,187.07692307692307,187.07692307692307,16.255012853470436,16.255012853470436,34907374365.87762,16.255012853470436,0.0,487.800894982386,585.4814814814815,585.4814814814815,0.0,195.06015424164525,0.0,0.0,65.02005141388175,130.0401028277635,0.0,2841.887640449438,2841.887640449438,2841.887640449438,0.0,0.0,3306.248366013072,2080.641645244216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8322.566580976862,0.0,4161.283290488431,4161.283290488431,0.0,0.0,0.0,1081933.655526992,182908.38418079092,365816.76836158184,1829083.8418079093,2570057.3811275386,0.0,0.0,130939.47017189076,0.0,6612721.83829787,0.0,0.0,0.0,4408481.225531913,0.0,0.0,0.0,0.0,12783462.26838046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120333135.44827583,0.0,0.0,120333135.44827583,1499926239.489974,1499926239.489974,2318067824.666323,68178465.43136245,0.0,0.0,545427723.4508996,272713861.7254498,2454424755.529048,0.0,0.0,2999852478.979948,0.0,0.0,0.0,1090855446.9017992,0.0,0.0,0.0,5291056968.139649,0.0,9654478755.746845,21164227872.558598,0.0,0.0,17453687150.428787,52361061451.28635,17453687150.428783,17453687150.428783,178201687703.85294,89100843851.92647,89100843851.92647,89100843851.92647,34907374300.85757,0.0,837776983220.5815,209444245805.1454
2024-01,0.5,0.5,0,0.0,1452528635971.4084,0.031748071979434446,0.0,0.0,0.0,0.06349614395886889,0.0,3306.37535830099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3306.7563351647427,0.0,0.0,0.0,0.0,0.0,8367.628666842851,36.93457943925233,0.0,0.0,0.0,0.0,0.0,187.07692307692307,187.07692307692307,187.07692307692307,187.07692307692307,16.255012853470436,32.51002570694087,52361061548.81642,16.255012853470436,0.0,487.800894982386,585.4814814814815,585.4814814814815,0.0,195.06015424164525,0.0,130.0401028277635,0.0,130.0401028277635,0.0,2841.887640449438,2841.887640449438,2841.887640449438,0.0,0.0,3306.248366013072,2080.641645244216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8322.566580976862,8322.566580976862,0.0,0.0,0.0,0.0,16645.133161953723,3245800.966580976,0.0,1097450.3050847454,1463267.0734463274,2570057.3811275386,0.0,0.0,0.0,0.0,6612721.83829787,0.0,0.0,0.0,4408481.225531913,0.0,0.0,0.0,0.0,13848750.790745497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120333135.44827583,0.0,0.0,240666270.89655167,1568104704.9213364,1568104704.9213364,3204387875.274035,68178465.43136245,0.0,0.0,545427723.4508996,409070792.5881747,2727138617.254498,0.0,0.0,2454424755.529048,0.0,0.0,0.0,1090855446.9017992,0.0,0.0,0.0,5291056968.139649,0.0,9654478755.746845,31746341808.8379,0.0,0.0,78541592176.92953,165810027929.07346,8726843575.214392,130902653628.21588,356403375407.7059,89100843851.92647,89100843851.92647,89100843851.92647,34907374300.85757,0.0,977406480424.0118,244351620106.00296
2024-02,0.5,0.5,0,0.0,1613700856157.8594,0.031748071979434446,0.0,0.0,0.0,0.06349614395886889,0.0,3306.37535830099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25398457583547557,0.0,0.0,0.0,0.0,0.0,0.0,1.0159383033419023,13574.3124714701,36.93457943925233,0.0,0.0,0.0,0.0,0.0,187.07692307692307,187.07692307692307,187.07692307692307,187.07692307692307,32.51002570694087,32.51002570694087,43634217957.34702,16.255012853470436,0.0,552.8209463962678,585.4814814814815,585.4814814814815,0.0,260.080205655527,0.0,130.0401028277635,0.0,130.0401028277635,0.0,2841.887640449438,2841.887640449438,2841.887640449438,0.0,0.0,3306.248366013072,3120.962467866324,0.0,0.0,0.0,0.0,2080.641645244216,0.0,0.0,0.0,0.0,8322.566580976862,0.0,0.0,0.0,0.0,0.0,16645.133161953723,2163867.311053984,0.0,365816.76836158184,1829083.8418079093,2570057.3811275386,0.0,0.0,0.0,0.0,6612721.83829787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10652885.223650383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68495410.77685948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120333135.44827583,0.0,0.0,240666270.89655167,1499926239.489974,1499926239.489974,2454424755.529048,136356930.8627249,0.0,0.0,545427723.4508996,409070792.5881747,2999852478.979948,0.0,0.0,1363569308.627249,0.0,545427723.4508996,0.0,0.0,0.0,0.0,1090855446.9017992,5291056968.139649,0.0,9654478755.746845,42328455745.117195,0.0,0.0,4363421787.607197,34907374300.85757,17453687150.428783,34907374300.85757,178201687703.85294,89100843851.92647,89100843851.92647,89100843851.92647,34907374300.85757,0.0,977406480424.0118,314166368707.7181
2024-03,0.5,0.5,0,0.0,1563571009048.6084,0.031748071979434446,0.0,0.0,0.0,0.06349614395886889,0.0,3306.37535830099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3306.7563351647427,0.0,0.0,0.0,0.0,0.0,10450.30218869375,36.93457943925233,0.0,0.0,0.0,0.0,0.0,374.15384615384613,187.07692307692307,187.07692307692307,187.07692307692307,16.255012853470436,32.51002570694087,43634217957.34702,16.255012853470436,0.0,552.8209463962678,585.4814814814815,585.4814814814815,0.0,260.080205655527,0.0,130.0401028277635,0.0,130.0401028277635,0.0,2841.887640449438,2841.887640449438,0.0,0.0,0.0,0.0,3120.962467866324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8322.566580976862,4161.283290488431,0.0,0.0,0.0,0.0,16645.133161953723,1081933.655526992,182908.38418079092,365816.76836158184,1829083.8418079093,2570057.3811275386,0.0,0.0,0.0,0.0,6612721.83829787,0.0,0.0,0.0,4408481.225531913,0.0,0.0,0.0,0.0,11718173.746015422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21499208.051880665,0.0,0.0,0.0,0.0,0.0,120333135.44827583,0.0,60166567.72413792,240666270.89655167,2181710893.8035984,2181710893.8035984,2181710893.8035984,68178465.43136245,0.0,0.0,545427723.4508996,272713861.7254498,2999852478.979948,0.0,0.0,1363569308.627249,0.0,0.0,0.0,1090855446.9017992,0.0,0.0,0.0,5291056968.139649,0.0,9654478755.746845,42328455745.117195,0.0,0.0,4363421787.607197,34907374300.85757,17453687150.428783,34907374300.85757,178201687703.85294,89100843851.92647,0.0,89100843851.92647,0.0,0.0,1186850726229.1572,244351620106.00296
