Month,পুলিশ,বিমানবন্দর,এয়ারপোর্ট,সেনাবাহিনী,Email,আর্মি,সড়ক,রোড,সড়ক,পয়ঃনিষ্কাশন,ব্যবস্থা,সিস্টেম,শাসনব্যবস্থা,বেকারি,জনসাধারণ,স্কয়ার,উদ্যান,পার্ক,আবাসন কমপ্লেক্স,আবাসিক কমপ্লেক্স,হাউজিং কমপ্লেক্স,ভবন,বিল্ডিং,বিদ্যুৎ,অর্থায়ন,ফান্ডিং,নিয়োগ,সক্ষমতা,সামর্থ,যানজট,ট্রাফিক,অতিরিক্ত ভিড়,ক্ষতি,ভাঙা,খোলা,বন্ধ,প্রকল্প,প্রজেক্ট,অপেক্ষা,বিলম্ব,দেরী,স্কুল,হাসপাতাল,হসপিটাল,সেতু,প্রাথমিক,প্রাইমারী,মাধ্যমিক,তৃতীয়,উচ্চমাধ্যমিক,উপেক্ষা,বসতি,দোকান,পুনর্বাসন,বস্তি,অপসারণ,উন্নয়নজনিত পুনর্বাসন,বিঘ্ন,ঔষধালয়,হোটেল,ভোটকেন্দ্র,অফিস,অধিদপ্তর,স্যানিটেশন,শহরতলি,উপশহর,শহরতলিগুলো,উপশহরগুলো,বীমা,বিদ্যুৎ কেন্দ্র,শক্তি,অগ্নি,বিপণিবিতান,অপর্যাপ্ত,উন্নতি,আবাসন,পানীয় জল,সেলুন,সেবা,সার্ভিস,যোগাযোগ,বিদ্যুৎ লাইন,মদ বিক্রয়কেন্দ্র,ব্রিজ,চেকপয়েন্ট,বাস,বিশ্ববিদ্যালয়,মদের দোকান,ট্যাক্সি,একক,আবাসিক ইউনিট,আবাসন সংকট,ভিড়,পরিষ্কার,নোংরা,ব্যর্থতা,পুনর্গঠন,যন্ত্রপাতি,চিকিৎসা,ইন্টারনেট,টেলিফোন লাইন,বিদ্যুৎ উৎপাদক,জেনারেটর,কলেজ,নার্সারি,বাঁধ,লবণমুক্তকরণ,বিশুদ্ধকরণ,কারখানা,ফ্যাক্টরি,ইউনিভার্সিটি,বাজার,স্টেশন,ক্যাফে,রেস্তোরাঁ,রেস্টুরেন্ট,আঙ্গিনা,বন্দর,পোর্ট,পাইপলাইন,সীমান্ত,বর্ডার,মন্ত্রণালয়,বাড়িগুলো,বাড়ি,চিকিৎসাকেন্দ্র,ক্লিনিক,ফার্মেসি,আদালত,কোর্ট,কারাগার,জেল,অবকাঠামো,সামরিক,মিলিটারি,বিদ্যালয়
2022-09,3,0.5,0.5,1,138778482736.45068,1.4957507082152974,1.4957507082152974,1.4957507082152974,1.4957507082152974,0.0,9.86915887850467,9.86915887850467,0.0,0.0,0.0,2.17172236503856,0.54293059125964,6.515167095115681,0.0,0.0,0.0,71.89787234042554,71.89787234042554,71.89787234042554,0.0,0.0,656.7349823321555,0.0,0.0,17.373778920308485,17.373778920308485,0.0,52.12133676092546,438.857142857143,438.857142857143,438.857142857143,438.857142857143,69.49511568123397,138.99023136246794,0.0,0.0,1806.873007712083,1111.9218508997435,138.99023136246794,1528.8925449871474,3057.785089974295,277.9804627249359,3057.785089974295,1111.9218508997435,1312.3106796116513,0.0,0.0,2624.6213592233025,0.0,0.0,0.0,0.0,0.0,0.0,11119.218508997435,0.0,57819.936246786674,106744.4976863754,0.0,0.0,0.0,0.0,0.0,17790.7496143959,0.0,106744.4976863754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,821436.3916913953,2065851.2238805986,2065851.2238805986,0.0,0.0,569303.9876606688,0.0,1992563.9568123408,5123735.888946019,0.0,0.0,2277215.950642675,0.0,0.0,0.0,2277215.950642675,0.0,0.0,0.0,0.0,39370533.5466667,57521883.42857147,0.0,0.0,0.0,259585935.47252768,64896483.86813192,64896483.86813192,0.0,0.0,18217727.6051414,0.0,72870910.4205656,327919096.8925452,182177276.051414,0.0,0.0,72870910.4205656,0.0,218612731.26169682,0.0,0.0,145741820.8411312,1908874353.777779,3817748707.555558,0.0,3817748707.555558,0.0,1165934566.7290497,0.0,1165934566.7290497,2331869133.4580994,1165934566.7290497,3497803700.187149,0.0,4663738266.916199,0.0,13991214800.748596
2022-10,2,0.5,0.0,1,121353257099.61638,1.4957507082152974,1.4957507082152974,1.4957507082152974,1.4957507082152974,0.0,9.86915887850467,9.86915887850467,0.0,0.0,0.0,1.08586118251928,0.0,6.515167095115681,0.0,0.0,0.0,71.89787234042554,71.89787234042554,71.89787234042554,0.0,0.0,597.0318021201414,0.0,0.0,0.0,17.373778920308485,0.0,52.12133676092546,0.0,438.857142857143,438.857142857143,438.857142857143,69.49511568123397,138.99023136246794,0.0,0.0,1806.873007712083,972.9316195372755,138.99023136246794,833.9413881748076,2223.843701799487,0.0,1945.863239074551,1111.9218508997435,1312.3106796116513,0.0,0.0,2624.6213592233025,0.0,0.0,0.0,0.0,0.0,0.0,11119.218508997435,0.0,57819.936246786674,142325.9969151672,0.0,0.0,0.0,0.0,0.0,17790.7496143959,17790.7496143959,106744.4976863754,0.0,0.0,0.0,35581.4992287918,0.0,0.0,0.0,821436.3916913953,2065851.2238805986,2065851.2238805986,0.0,0.0,569303.9876606688,0.0,1992563.9568123408,4554431.90128535,0.0,0.0,2277215.950642675,0.0,0.0,0.0,1138607.9753213376,1138607.9753213376,39370533.5466667,0.0,0.0,39370533.5466667,57521883.42857147,0.0,0.0,0.0,259585935.47252768,64896483.86813192,64896483.86813192,0.0,0.0,18217727.6051414,0.0,72870910.4205656,364354552.102828,109306365.63084841,0.0,0.0,72870910.4205656,0.0,437225462.52339363,0.0,0.0,145741820.8411312,1908874353.777779,3817748707.555558,0.0,3817748707.555558,0.0,1165934566.7290497,582967283.3645248,1165934566.7290497,2331869133.4580994,1165934566.7290497,3497803700.187149,0.0,4663738266.916199,1165934566.7290497,11659345667.290497
2022-11,3,0.5,0.5,1,130065463484.38394,1.4957507082152974,1.4957507082152974,1.4957507082152974,1.4957507082152974,0.0,9.86915887850467,9.86915887850467,0.0,0.0,0.0,1.08586118251928,0.0,6.515167095115681,0.0,0.0,0.0,71.89787234042554,71.89787234042554,71.89787234042554,0.0,0.0,597.0318021201414,0.0,0.0,0.0,8.686889460154243,0.0,52.12133676092546,438.857142857143,438.857142857143,438.857142857143,438.857142857143,69.49511568123397,138.99023136246794,0.0,0.0,2223.843701799487,972.9316195372755,138.99023136246794,833.9413881748076,3335.7655526992303,0.0,1667.8827763496151,1111.9218508997435,1312.3106796116513,0.0,0.0,1312.3106796116513,0.0,0.0,0.0,0.0,0.0,0.0,8895.374807197948,0.0,57819.936246786674,120087.55989717232,0.0,0.0,0.0,0.0,0.0,17790.7496143959,17790.7496143959,88953.7480719795,0.0,0.0,0.0,17790.7496143959,0.0,0.0,0.0,410718.19584569766,2065851.2238805986,2065851.2238805986,0.0,0.0,284651.9938303344,0.0,1707911.9629820064,3700475.919794347,0.0,0.0,2846519.938303344,0.0,0.0,0.0,1138607.9753213376,569303.9876606688,0.0,0.0,39370533.5466667,39370533.5466667,57521883.42857147,0.0,0.0,0.0,129792967.73626384,64896483.86813192,0.0,0.0,0.0,18217727.6051414,18217727.6051414,72870910.4205656,291483641.6822624,109306365.63084841,0.0,0.0,72870910.4205656,0.0,437225462.52339363,0.0,0.0,145741820.8411312,1908874353.777779,3817748707.555558,0.0,3817748707.555558,0.0,1748901850.0935745,291483641.6822624,2331869133.4580994,2331869133.4580994,0.0,5829672833.645248,0.0,2331869133.4580994,2331869133.4580994,13991214800.748596
2022-12,5,0.5,0.0,3,86873638578.10123,1.4957507082152974,1.4957507082152974,1.4957507082152974,1.4957507082152974,0.0,9.86915887850467,9.86915887850467,0.0,0.0,0.0,1.08586118251928,1.08586118251928,4.34344473007712,0.0,0.0,0.0,71.89787234042554,71.89787234042554,71.89787234042554,0.0,0.0,597.0318021201414,0.0,0.0,0.0,17.373778920308485,0.0,69.49511568123394,438.857142857143,438.857142857143,438.857142857143,438.857142857143,34.747557840616984,138.99023136246794,0.0,0.0,3057.785089974295,833.9413881748076,138.99023136246794,555.9609254498718,4725.66786632391,277.9804627249359,2779.804627249359,1111.9218508997435,1312.3106796116513,0.0,0.0,2624.6213592233025,0.0,0.0,0.0,0.0,0.0,0.0,11119.218508997435,0.0,57819.936246786674,106744.4976863754,0.0,0.0,0.0,0.0,0.0,17790.7496143959,8895.37480719795,88953.7480719795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410718.19584569766,2065851.2238805986,2065851.2238805986,0.0,0.0,284651.9938303344,0.0,1707911.9629820064,3415823.9259640127,0.0,0.0,2846519.938303344,0.0,0.0,0.0,1138607.9753213376,569303.9876606688,0.0,0.0,0.0,39370533.5466667,57521883.42857147,0.0,0.0,0.0,259585935.47252768,64896483.86813192,0.0,0.0,0.0,18217727.6051414,9108863.8025707,36435455.2102828,218612731.26169682,109306365.63084841,0.0,0.0,72870910.4205656,0.0,218612731.26169682,0.0,0.0,145741820.8411312,1908874353.777779,3817748707.555558,0.0,3817748707.555558,0.0,582967283.3645248,0.0,1165934566.7290497,2331869133.4580994,2331869133.4580994,3497803700.187149,0.0,2331869133.4580994,0.0,18654953067.664795
2023-01,4,0.5,0.5,1,95047494759.5953,1.4957507082152974,1.4957507082152974,1.4957507082152974,1.4957507082152974,0.0,9.86915887850467,9.86915887850467,0.0,0.0,0.0,2.17172236503856,0.0,13.030334190231361,0.0,0.0,0.0,71.89787234042554,71.89787234042554,71.89787234042554,0.0,0.0,776.1413427561838,0.0,0.0,0.0,17.373778920308485,0.0,52.12133676092546,0.0,438.857142857143,438.857142857143,438.857142857143,69.49511568123397,138.99023136246794,0.0,0.0,2640.814395886891,833.9413881748076,138.99023136246794,694.9511568123397,4447.687403598974,277.9804627249359,2779.804627249359,1111.9218508997435,1312.3106796116513,0.0,0.0,2624.6213592233025,0.0,0.0,0.0,0.0,0.0,0.0,11119.218508997435,0.0,75610.68586118257,137878.30951156822,0.0,0.0,8895.37480719795,0.0,0.0,17790.7496143959,17790.7496143959,88953.7480719795,0.0,0.0,0.0,0.0,410718.19584569766,0.0,410718.19584569766,821436.3916913953,2065851.2238805986,2065851.2238805986,0.0,0.0,284651.9938303344,0.0,1992563.9568123408,4269779.907455016,0.0,0.0,2846519.938303344,0.0,0.0,0.0,1138607.9753213376,569303.9876606688,0.0,0.0,39370533.5466667,39370533.5466667,57521883.42857147,0.0,0.0,0.0,259585935.47252768,0.0,0.0,0.0,0.0,18217727.6051414,9108863.8025707,72870910.4205656,291483641.6822624,145741820.8411312,0.0,0.0,36435455.2102828,0.0,437225462.52339363,0.0,0.0,145741820.8411312,1908874353.777779,3817748707.555558,0.0,3817748707.555558,0.0,1165934566.7290497,0.0,1165934566.7290497,2331869133.4580994,1165934566.7290497,2331869133.4580994,0.0,2331869133.4580994,0.0,20986822201.122894
2023-02,4,0.0,0.5,2,108284957680.91006,1.4957507082152974,1.4957507082152974,1.4957507082152974,1.4957507082152974,0.0,9.86915887850467,9.86915887850467,0.0,0.0,0.0,2.17172236503856,0.54293059125964,23.88894601542416,0.0,0.0,0.0,71.89787234042554,71.89787234042554,71.89787234042554,0.0,0.0,716.4381625441697,0.0,0.0,0.0,17.373778920308485,0.0,34.74755784061697,438.857142857143,438.857142857143,438.857142857143,438.857142857143,69.49511568123397,138.99023136246794,0.0,0.0,2362.833933161955,1111.9218508997435,138.99023136246794,972.9316195372755,5837.589717223654,277.9804627249359,2501.824164524423,1111.9218508997435,1312.3106796116513,0.0,0.0,2624.6213592233025,0.0,0.0,0.0,0.0,0.0,0.0,11119.218508997435,0.0,62267.62365038565,128982.93470437027,0.0,0.0,0.0,0.0,0.0,17790.7496143959,17790.7496143959,106744.4976863754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,821436.3916913953,2065851.2238805986,2065851.2238805986,0.0,0.0,569303.9876606688,0.0,2277215.950642675,5408387.8827763535,0.0,0.0,3985127.9136246815,0.0,0.0,0.0,1138607.9753213376,1138607.9753213376,0.0,0.0,0.0,39370533.5466667,57521883.42857147,0.0,0.0,0.0,259585935.47252768,64896483.86813192,64896483.86813192,0.0,0.0,18217727.6051414,18217727.6051414,72870910.4205656,291483641.6822624,145741820.8411312,0.0,0.0,72870910.4205656,0.0,437225462.52339363,0.0,0.0,291483641.6822624,1908874353.777779,3817748707.555558,0.0,3817748707.555558,0.0,1165934566.7290497,0.0,1165934566.7290497,2331869133.4580994,1165934566.7290497,3497803700.187149,0.0,4663738266.916199,0.0,18654953067.664795
2023-03,3,0.5,0.5,1,116997155567.15749,1.4957507082152974,1.4957507082152974,1.4957507082152974,1.4957507082152974,0.0,9.86915887850467,9.86915887850467,0.0,0.0,0.0,2.17172236503856,0.54293059125964,10.858611825192801,0.0,0.0,0.0,71.89787234042554,71.89787234042554,71.89787234042554,0.0,0.0,597.0318021201414,0.0,0.0,0.0,17.373778920308485,0.0,52.12133676092546,438.857142857143,438.857142857143,438.857142857143,438.857142857143,69.49511568123397,208.4853470437019,0.0,0.0,2084.853470437019,1250.9120822622115,138.99023136246794,694.9511568123397,6949.5115681233965,277.9804627249359,1945.863239074551,1111.9218508997435,0.0,0.0,0.0,2624.6213592233025,0.0,0.0,0.0,0.0,0.0,0.0,8895.374807197948,0.0,57819.936246786674,142325.9969151672,0.0,0.0,0.0,0.0,0.0,17790.7496143959,17790.7496143959,124535.2473007713,0.0,0.0,0.0,35581.4992287918,0.0,0.0,0.0,821436.3916913953,2065851.2238805986,2065851.2238805986,0.0,0.0,569303.9876606688,0.0,2277215.950642675,5693039.876606688,0.0,0.0,2846519.938303344,0.0,0.0,0.0,1138607.9753213376,1138607.9753213376,0.0,0.0,0.0,39370533.5466667,57521883.42857147,0.0,0.0,57521883.42857147,259585935.47252768,0.0,0.0,0.0,0.0,18217727.6051414,18217727.6051414,109306365.63084841,327919096.8925452,145741820.8411312,0.0,0.0,72870910.4205656,0.0,437225462.52339363,0.0,0.0,145741820.8411312,1908874353.777779,3817748707.555558,0.0,3817748707.555558,0.0,1165934566.7290497,0.0,2331869133.4580994,1165934566.7290497,1165934566.7290497,2331869133.4580994,2331869133.4580994,4663738266.916199,0.0,18654953067.664795
2023-04,2,0.5,0.5,1,95047494759.5953,1.4957507082152974,1.4957507082152974,1.4957507082152974,1.4957507082152974,0.0,9.86915887850467,9.86915887850467,0.0,0.0,0.0,2.17172236503856,0.0,8.68688946015424,0.0,0.0,0.0,71.89787234042554,71.89787234042554,71.89787234042554,0.0,0.0,477.6254416961131,0.0,0.0,0.0,17.373778920308485,0.0,52.12133676092546,0.0,438.857142857143,438.857142857143,438.857142857143,69.49511568123397,138.99023136246794,0.0,0.0,1667.8827763496151,1111.9218508997435,138.99023136246794,694.9511568123397,3335.7655526992303,277.9804627249359,1667.8827763496151,555.9609254498718,0.0,0.0,0.0,2624.6213592233025,0.0,0.0,4282.550495049508,0.0,0.0,0.0,11119.218508997435,0.0,48924.561439588724,115639.87249357335,2223.8437017994875,0.0,0.0,0.0,0.0,0.0,17790.7496143959,88953.7480719795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,821436.3916913953,2065851.2238805986,2065851.2238805986,0.0,0.0,284651.9938303344,0.0,2277215.950642675,6546995.858097691,0.0,0.0,2277215.950642675,0.0,0.0,0.0,2277215.950642675,1138607.9753213376,0.0,0.0,0.0,39370533.5466667,57521883.42857147,0.0,0.0,0.0,259585935.47252768,0.0,64896483.86813192,0.0,0.0,18217727.6051414,0.0,72870910.4205656,364354552.102828,109306365.63084841,0.0,0.0,72870910.4205656,0.0,437225462.52339363,0.0,0.0,145741820.8411312,1908874353.777779,3817748707.555558,0.0,3817748707.555558,0.0,1165934566.7290497,582967283.3645248,1165934566.7290497,1165934566.7290497,1165934566.7290497,2331869133.4580994,0.0,2331869133.4580994,0.0,13991214800.748596
2023-05,3,0.5,0.5,1,116997155567.15749,1.4957507082152974,1.4957507082152974,1.4957507082152974,1.4957507082152974,0.0,9.86915887850467,9.86915887850467,0.0,0.0,0.0,3.2575835475578403,1.08586118251928,8.68688946015424,0.0,0.0,0.0,71.89787234042554,71.89787234042554,143.79574468085107,0.0,0.0,597.0318021201414,0.0,0.0,8.686889460154243,17.373778920308485,0.0,69.49511568123394,438.857142857143,438.857142857143,438.857142857143,438.857142857143,69.49511568123397,208.4853470437019,0.0,0.0,1806.873007712083,1250.9120822622115,277.9804627249359,972.9316195372755,3057.785089974295,138.99023136246794,2501.824164524423,1945.863239074551,0.0,0.0,0.0,1312.3106796116513,0.0,0.0,0.0,0.0,0.0,291484753.60411334,13343.062210796921,0.0,71162.9984575836,128982.93470437027,0.0,0.0,0.0,0.0,0.0,17790.7496143959,53372.2488431877,124535.2473007713,0.0,0.0,0.0,35581.4992287918,0.0,0.0,0.0,821436.3916913953,2065851.2238805986,2065851.2238805986,2065851.2238805986,0.0,284651.9938303344,0.0,2561867.9444730096,8824211.808740366,0.0,0.0,3415823.9259640127,0.0,0.0,0.0,1138607.9753213376,1138607.9753213376,0.0,0.0,0.0,39370533.5466667,57521883.42857147,0.0,0.0,57521883.42857147,259585935.47252768,64896483.86813192,64896483.86813192,0.0,0.0,18217727.6051414,9108863.8025707,109306365.63084841,364354552.102828,182177276.051414,18217727.6051414,0.0,72870910.4205656,0.0,437225462.52339363,72870910.4205656,0.0,291483641.6822624,1908874353.777779,3817748707.555558,0.0,3817748707.555558,0.0,1748901850.0935745,291483641.6822624,2331869133.4580994,2331869133.4580994,1165934566.7290497,3497803700.187149,0.0,2331869133.4580994,0.0,16323083934.206696
2023-06,3,0.5,0.5,1,121353257099.61638,1.4957507082152974,1.4957507082152974,1.4957507082152974,1.4957507082152974,0.0,9.86915887850467,9.86915887850467,0.0,0.0,0.0,2.17172236503856,1.08586118251928,4.34344473007712,0.0,0.0,0.0,71.89787234042554,71.89787234042554,143.79574468085107,0.0,0.0,537.3286219081273,0.0,0.0,0.0,17.373778920308485,0.0,69.49511568123394,0.0,438.857142857143,438.857142857143,438.857142857143,69.49511568123397,138.99023136246794,0.0,0.0,1945.863239074551,972.9316195372755,138.99023136246794,694.9511568123397,3613.746015424166,0.0,2501.824164524423,1111.9218508997435,1312.3106796116513,0.0,0.0,2624.6213592233025,0.0,0.0,0.0,0.0,0.0,0.0,13343.062210796921,0.0,66715.31105398462,115639.87249357335,0.0,0.0,0.0,0.0,0.0,17790.7496143959,88953.7480719795,106744.4976863754,0.0,0.0,0.0,35581.4992287918,0.0,0.0,0.0,821436.3916913953,2065851.2238805986,2065851.2238805986,0.0,0.0,569303.9876606688,0.0,2561867.9444730096,5693039.876606688,0.0,0.0,3415823.9259640127,0.0,0.0,0.0,2277215.950642675,1138607.9753213376,39370533.5466667,0.0,39370533.5466667,39370533.5466667,57521883.42857147,0.0,0.0,57521883.42857147,259585935.47252768,64896483.86813192,0.0,0.0,0.0,18217727.6051414,9108863.8025707,109306365.63084841,400790007.3131108,145741820.8411312,0.0,0.0,72870910.4205656,0.0,218612731.26169682,0.0,0.0,145741820.8411312,1908874353.777779,3817748707.555558,0.0,3817748707.555558,0.0,1165934566.7290497,0.0,2331869133.4580994,2331869133.4580994,582967283.3645248,3497803700.187149,0.0,2331869133.4580994,0.0,20986822201.122894
2023-07,3,0.5,0.5,1,108284957680.91006,1.4957507082152974,1.4957507082152974,1.4957507082152974,1.4957507082152974,0.0,9.86915887850467,9.86915887850467,0.0,0.0,0.0,2.17172236503856,1.08586118251928,8.68688946015424,0.0,0.0,0.0,71.89787234042554,71.89787234042554,71.89787234042554,0.0,0.0,656.7349823321555,0.0,0.0,0.0,17.373778920308485,0.0,52.12133676092546,438.857142857143,438.857142857143,438.857142857143,438.857142857143,69.49511568123397,138.99023136246794,0.0,0.0,1945.863239074551,1528.8925449871474,277.9804627249359,555.9609254498718,3613.746015424166,277.9804627249359,2501.824164524423,833.9413881748076,1312.3106796116513,0.0,0.0,1312.3106796116513,0.0,0.0,0.0,0.0,0.0,0.0,13343.062210796921,0.0,66715.31105398462,133430.62210796925,0.0,0.0,0.0,0.0,0.0,35581.4992287918,35581.4992287918,88953.7480719795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,821436.3916913953,2065851.2238805986,2065851.2238805986,0.0,0.0,284651.9938303344,0.0,2846519.938303344,5123735.888946019,0.0,0.0,2277215.950642675,0.0,0.0,0.0,2277215.950642675,569303.9876606688,0.0,0.0,0.0,39370533.5466667,57521883.42857147,0.0,0.0,57521883.42857147,259585935.47252768,0.0,64896483.86813192,0.0,0.0,18217727.6051414,0.0,109306365.63084841,364354552.102828,145741820.8411312,0.0,0.0,72870910.4205656,0.0,437225462.52339363,0.0,0.0,145741820.8411312,1908874353.777779,3817748707.555558,0.0,3817748707.555558,0.0,1165934566.7290497,291483641.6822624,2331869133.4580994,1165934566.7290497,582967283.3645248,4663738266.916199,0.0,4663738266.916199,0.0,13991214800.748596
2023-08,3,0.5,0.5,1,125709356007.45392,1.4957507082152974,1.4957507082152974,1.4957507082152974,1.4957507082152974,0.0,9.86915887850467,9.86915887850467,0.0,0.0,0.0,3.2575835475578403,1.08586118251928,6.515167095115681,0.0,0.0,0.0,71.89787234042554,71.89787234042554,71.89787234042554,0.0,0.0,597.0318021201414,0.0,0.0,0.0,17.373778920308485,0.0,69.49511568123394,438.857142857143,438.857142857143,438.857142857143,438.857142857143,69.49511568123397,138.99023136246794,0.0,0.0,2223.843701799487,1528.8925449871474,138.99023136246794,833.9413881748076,3057.785089974295,138.99023136246794,3057.785089974295,1111.9218508997435,0.0,0.0,0.0,2624.6213592233025,0.0,0.0,0.0,0.0,0.0,0.0,13343.062210796921,0.0,66715.31105398462,146773.68431876617,0.0,0.0,4447.687403598975,0.0,0.0,17790.7496143959,17790.7496143959,106744.4976863754,8895.37480719795,0.0,0.0,0.0,0.0,0.0,0.0,821436.3916913953,2065851.2238805986,2065851.2238805986,0.0,0.0,569303.9876606688,0.0,2277215.950642675,5123735.888946019,0.0,0.0,2846519.938303344,0.0,0.0,0.0,2277215.950642675,1138607.9753213376,0.0,0.0,0.0,39370533.5466667,57521883.42857147,0.0,0.0,57521883.42857147,389378903.2087915,0.0,64896483.86813192,0.0,0.0,18217727.6051414,0.0,72870910.4205656,327919096.8925452,145741820.8411312,0.0,0.0,72870910.4205656,0.0,437225462.52339363,0.0,0.0,145741820.8411312,1908874353.777779,3817748707.555558,0.0,3817748707.555558,0.0,1165934566.7290497,0.0,2331869133.4580994,2331869133.4580994,1165934566.7290497,3497803700.187149,0.0,2331869133.4580994,1165934566.7290497,13991214800.748596
2023-09,2,0.5,0.0,1,108284957680.91006,1.4957507082152974,1.4957507082152974,1.4957507082152974,1.4957507082152974,0.0,9.86915887850467,9.86915887850467,0.0,0.0,0.0,2.17172236503856,0.0,8.68688946015424,0.0,0.0,0.0,71.89787234042554,71.89787234042554,71.89787234042554,0.0,0.0,597.0318021201414,0.0,0.0,0.0,17.373778920308485,0.0,52.12133676092546,438.857142857143,438.857142857143,438.857142857143,438.857142857143,69.49511568123397,138.99023136246794,0.0,0.0,2223.843701799487,1250.9120822622115,138.99023136246794,555.9609254498718,3057.785089974295,0.0,1667.8827763496151,1111.9218508997435,0.0,0.0,0.0,2624.6213592233025,0.0,0.0,0.0,0.0,0.0,0.0,11119.218508997435,0.0,57819.936246786674,186802.87095115695,0.0,0.0,0.0,0.0,0.0,8895.37480719795,17790.7496143959,88953.7480719795,0.0,0.0,0.0,17790.7496143959,0.0,0.0,0.0,821436.3916913953,2065851.2238805986,2065851.2238805986,0.0,0.0,569303.9876606688,0.0,2277215.950642675,3415823.9259640127,0.0,0.0,2277215.950642675,0.0,0.0,0.0,1138607.9753213376,569303.9876606688,0.0,0.0,0.0,39370533.5466667,57521883.42857147,0.0,0.0,0.0,259585935.47252768,64896483.86813192,64896483.86813192,0.0,0.0,18217727.6051414,18217727.6051414,72870910.4205656,327919096.8925452,109306365.63084841,0.0,0.0,72870910.4205656,0.0,437225462.52339363,0.0,0.0,145741820.8411312,1908874353.777779,3817748707.555558,0.0,3817748707.555558,0.0,1748901850.0935745,582967283.3645248,2331869133.4580994,1165934566.7290497,1165934566.7290497,2331869133.4580994,0.0,4663738266.916199,0.0,11659345667.290497
2023-10,2,0.5,0.5,1,103889488239.52588,1.4957507082152974,1.4957507082152974,1.4957507082152974,1.4957507082152974,0.0,9.86915887850467,9.86915887850467,0.0,0.0,0.0,2.17172236503856,0.0,6.515167095115681,0.0,0.0,0.0,71.89787234042554,71.89787234042554,71.89787234042554,0.0,0.0,537.3286219081273,0.0,0.0,0.0,8.686889460154243,0.0,52.12133676092546,438.857142857143,438.857142857143,438.857142857143,438.857142857143,69.49511568123397,138.99023136246794,0.0,0.0,1945.863239074551,1111.9218508997435,138.99023136246794,555.9609254498718,2779.804627249359,0.0,1945.863239074551,1389.9023136246794,1312.3106796116513,0.0,0.0,1312.3106796116513,0.0,0.0,0.0,0.0,0.0,0.0,11119.218508997435,0.0,57819.936246786674,164564.43393316207,0.0,0.0,0.0,0.0,0.0,17790.7496143959,17790.7496143959,106744.4976863754,0.0,0.0,0.0,17790.7496143959,0.0,0.0,0.0,821436.3916913953,2065851.2238805986,2065851.2238805986,0.0,0.0,569303.9876606688,0.0,1992563.9568123408,3985127.9136246815,0.0,0.0,2846519.938303344,0.0,0.0,0.0,2277215.950642675,1138607.9753213376,0.0,0.0,0.0,39370533.5466667,57521883.42857147,0.0,0.0,0.0,129792967.73626384,64896483.86813192,64896483.86813192,0.0,0.0,18217727.6051414,9108863.8025707,72870910.4205656,291483641.6822624,109306365.63084841,0.0,0.0,72870910.4205656,0.0,437225462.52339363,0.0,0.0,145741820.8411312,1908874353.777779,3817748707.555558,0.0,3817748707.555558,0.0,582967283.3645248,0.0,2331869133.4580994,2331869133.4580994,582967283.3645248,3497803700.187149,0.0,4663738266.916199,0.0,13991214800.748596
2023-11,2,0.5,0.0,1,112641056659.31995,1.4957507082152974,1.4957507082152974,1.4957507082152974,1.4957507082152974,0.0,9.86915887850467,9.86915887850467,0.0,0.0,0.0,2.17172236503856,0.0,6.515167095115681,0.0,0.0,0.0,71.89787234042554,71.89787234042554,71.89787234042554,0.0,0.0,477.6254416961131,0.0,0.0,0.0,17.373778920308485,0.0,86.86889460154242,438.857142857143,438.857142857143,438.857142857143,438.857142857143,69.49511568123397,138.99023136246794,0.0,0.0,2918.794858611827,972.9316195372755,138.99023136246794,555.9609254498718,3057.785089974295,0.0,2501.824164524423,3335.7655526992303,1312.3106796116513,1312.3106796116513,0.0,1312.3106796116513,0.0,0.0,0.0,0.0,0.0,0.0,8895.374807197948,0.0,53372.2488431877,120087.55989717232,0.0,0.0,8895.37480719795,0.0,0.0,17790.7496143959,17790.7496143959,142325.9969151672,17790.7496143959,0.0,0.0,0.0,0.0,0.0,0.0,821436.3916913953,2065851.2238805986,2065851.2238805986,0.0,0.0,284651.9938303344,0.0,2277215.950642675,4269779.907455016,0.0,0.0,3415823.9259640127,0.0,0.0,0.0,2277215.950642675,1138607.9753213376,0.0,0.0,39370533.5466667,39370533.5466667,57521883.42857147,0.0,0.0,57521883.42857147,259585935.47252768,64896483.86813192,64896483.86813192,0.0,0.0,18217727.6051414,18217727.6051414,72870910.4205656,327919096.8925452,145741820.8411312,0.0,0.0,72870910.4205656,0.0,218612731.26169682,0.0,0.0,145741820.8411312,0.0,3817748707.555558,0.0,3817748707.555558,0.0,1165934566.7290497,0.0,3497803700.187149,2331869133.4580994,1165934566.7290497,3497803700.187149,0.0,4663738266.916199,0.0,20986822201.122894
