Month,স্থানান্তর,পালিয়ে যাওয়া,ফিরে আসা ব্যক্তি,প্রত্যাবাসিত,Email,ফিরত ব্যক্তি,নির্বাসন,গৃহযুদ্ধ,সহিংসতা,সংঘাত,লড়াই,হত্যা,যুদ্ধ,নরহত্যা,গণহত্যা,আঘাত,হত্যাকাণ্ড,বিস্ফোরণ,গাড়িবোমা,লাশ,অপহরণ,হামলা,আত্মহত্যা,আত্মঘাতী বোমা হামলাকারী,আত্মঘাতী হামলাকারী,ধর্ষণ,নিপীড়ন,সন্ত্রাস,মিলিশিয়া বাহিনী,সামরিক ঘাঁটি,আক্রমণ,আক্রমণ(2),গ্যাং,দল,অপরাধ,চুরি,সংঘর্ষ,যোদ্ধা,মর্টার,রকেট,রোগ,ব্যর্থতা,পড়াশোনা ছেড়ে দেওয়া,পড়ালেখা বন্ধ করা,অবরোধ,জব্দ করা,নাকাবন্দি,শেলিং,বোমাবর্ষণ,গোলাবর্ষণ,শেল,বোমা,গোলা,বাহিনী,সংঘর্ষরত,বন্দুক,সৈনিক,বিদ্রোহী,অস্থিরতা,অস্থির পরিস্থিতি,সমস্যাগ্রস্ত,বিদ্রোহী যোদ্ধা,মৃত,বিপ্লবী,হত্যা হয়েছে,সঙ্কট,ভিকটিম,গ্রেপ্তার,আটক,আটক ব্যক্তি,বন্দী,আটক কেন্দ্র,বাছবিচারহীন,চেকপয়েন্ট,অপারেশন,অভিযান,নির্যাতন,উপাদান,মৃত্যুদণ্ড কার্যকর করা,ফাঁসি,প্রত্যাহার,বিরোধ,অস্ত্র,অপর্যাপ্ত,পর্যাপ্ত,প্রাপ্যতা,অভাব,দেহ,মুক্তিপণ,গোলাবারুদ,শহীদ,শহীদ হয়েছেন,সড়কের পাশের বোমা,আহত,গুলি বা রাউন্ড,টহল,ভুক্তভোগী,লক্ষ্য,ভীত,চাপগ্রস্ত,চিন্তায় আছে,লুকিয়ে থাকা,ভয়,কাঁদা,কান্নাকাটি,হিংস্র,সংক্রমণ,ভাইরাস,দূষিত,মৃত্যু,সুরক্ষা,অবহেলা,সম্পদ,ঘাটতি,শিক্ষা,স্বাস্থ্য,চাকরি,স্বাস্থ্যসেবা,প্রয়োজনীয় যত্ন,বিখণ্ডিত,গৃহহীন,অভ্যন্তরীণ বাস্তুচ্যুত ব্যক্তি,বাস্তুহীন,বাস্তুচ্যুতি,শরণার্থী,বাস্তুচ্যুত,বাস্তুচ্যুত করা,অভিবাসন,অপসারণ করা,মুক্তি,বহিষ্কার,পুনর্বাসন,নিষ্কাশন,চাকুরিচ্যুতি,খাদ্যের সংকট,খাদ্যের ঘাটতি,উচ্ছেদ,পুষ্টি
2022-06,0.0,0.0,0,0,68526127773.378075,0.0,0.0,0.0,0.0,0.0,0.0,0.255012853470437,0.765038560411311,0.0,0.0,0.255012853470437,0.0,0.510025706940874,0.0,0.510025706940874,0.0,0.0,11.146067415730338,0.0,0.0,2.040102827763496,0.0,0.0,0.0,0.0,3.682598607888631,3.682598607888631,0.0,32.64164524421594,8.160411311053984,16.32082262210797,0.0,0.0,0.0,337.7021276595745,613.4106280193237,613.4106280193237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2152.135593220339,0.0,0.0,522.266323907455,1044.53264781491,0.0,0.0,0.0,0.0,7695.515151515152,0.0,0.0,0.0,0.0,0.0,4178.130591259641,0.0,0.0,0.0,0.0,0.0,25068.783547557847,8356.261182519282,16712.522365038563,133700.1789203085,0.0,16712.522365038563,0.0,0.0,33425.04473007713,0.0,0.0,0.0,66850.08946015425,267400.35784061695,0.0,0.0,1339584.5357372826,0.0,0.0,0.0,0.0,0.0,0.0,1069601.4313624678,0.0,0.0,0.0,0.0,4278405.725449872,0.0,0.0,0.0,0.0,71737061.51724139,0.0,71737061.51724139,164878188.00932404,9698716.941724943,91382282.89361705,0.0,1302197531.234043,91382282.89361705,416074956.80000013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136908983.2143959,0.0,0.0,0.0,821453899.2863755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6069241535.088321
2022-07,0.0,0.0,0,0,48611355173.26013,0.0,0.0,0.0,0.0,0.0,0.0,0.255012853470437,0.510025706940874,0.0,0.0,0.255012853470437,0.0,0.0,0.0,0.510025706940874,0.0,11.146067415730338,11.146067415730338,0.0,0.0,2.040102827763496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.481233933161953,8.160411311053984,16.32082262210797,0.0,0.0,0.0,337.7021276595745,613.4106280193237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2152.135593220339,0.0,0.0,522.266323907455,522.266323907455,0.0,0.0,0.0,0.0,7695.515151515152,0.0,0.0,0.0,0.0,0.0,4178.130591259641,0.0,0.0,0.0,0.0,0.0,16712.522365038563,8356.261182519282,16712.522365038563,66850.08946015425,0.0,0.0,0.0,0.0,33425.04473007713,0.0,0.0,0.0,66850.08946015425,133700.17892030848,0.0,0.0,1339584.5357372826,0.0,0.0,0.0,0.0,0.0,0.0,1069601.4313624678,0.0,0.0,0.0,0.0,2139202.862724936,0.0,0.0,0.0,0.0,71737061.51724139,0.0,71737061.51724139,116384603.30069932,9698716.941724943,45691141.446808524,11422785.361702131,1073741824.0000002,91382282.89361705,416074956.80000013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,547635932.8575836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6069241535.088321
2022-08,0.5,0.0,0,0,68521509504.26192,0.0,0.0,0.0,0.0,0.0,0.0,0.3825192802056555,0.765038560411311,0.0,0.0,0.255012853470437,0.0,0.0,0.0,1.020051413881748,0.0,11.146067415730338,11.146067415730338,0.0,0.0,2.040102827763496,0.0,0.0,0.0,0.0,3.682598607888631,3.682598607888631,0.0,32.64164524421594,8.160411311053984,16.32082262210797,0.0,0.0,0.0,337.7021276595745,613.4106280193237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2282.702174197203,0.0,2152.135593220339,0.0,0.0,1044.53264781491,522.266323907455,0.0,0.0,0.0,0.0,7695.515151515152,0.0,0.0,0.0,0.0,0.0,4178.130591259641,0.0,0.0,0.0,0.0,0.0,16712.522365038563,16712.522365038563,16712.522365038563,66850.08946015425,0.0,0.0,0.0,0.0,33425.04473007713,0.0,0.0,0.0,66850.08946015425,133700.17892030848,0.0,0.0,1339584.5357372826,0.0,0.0,0.0,0.0,0.0,534800.7156812339,1069601.4313624678,0.0,0.0,0.0,0.0,4278405.725449872,0.0,0.0,0.0,0.0,71737061.51724139,0.0,71737061.51724139,155179471.0675991,9698716.941724943,45691141.446808524,11422785.361702131,1050896253.2765961,91382282.89361705,416074956.80000013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,547635932.8575836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6069241535.088321
2022-09,0.5,0.0,0,0,69556128988.5635,0.0,0.0,0.0,0.0,0.0,0.0,0.255012853470437,0.765038560411311,0.0,0.0,0.255012853470437,0.0,0.0,0.0,0.510025706940874,0.0,11.146067415730338,11.146067415730338,0.0,0.0,4.080205655526992,0.0,0.0,0.0,0.0,0.0,0.0,8.160411311053984,32.64164524421594,8.160411311053984,16.32082262210797,0.0,0.0,0.0,337.7021276595745,613.4106280193237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.56658097686375,0.0,0.0,2152.135593220339,0.0,0.0,1044.53264781491,522.266323907455,0.0,0.0,0.0,0.0,7695.515151515152,0.0,0.0,0.0,0.0,0.0,2089.0652956298204,0.0,0.0,0.0,0.0,0.0,16712.522365038563,16712.522365038563,16712.522365038563,83562.61182519281,0.0,0.0,0.0,0.0,33425.04473007713,0.0,0.0,0.0,66850.08946015425,133700.17892030848,0.0,0.0,669792.2678686413,0.0,0.0,0.0,0.0,0.0,0.0,1069601.4313624678,0.0,0.0,0.0,0.0,4278405.725449872,0.0,0.0,0.0,0.0,71737061.51724139,0.0,71737061.51724139,145480754.12587413,9698716.941724943,45691141.446808524,0.0,1050896253.2765961,159918995.06382984,416074956.80000013,416074956.80000013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273817966.4287918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6069241535.088321
2022-10,0.0,0.0,0,0,51158117264.868195,0.0,0.0,0.0,0.0,0.0,0.1275064267352185,0.3825192802056555,0.8925449871465295,0.0,0.0,0.255012853470437,0.0,0.510025706940874,0.0,0.510025706940874,0.0,11.146067415730338,11.146067415730338,0.0,0.0,2.040102827763496,0.0,0.0,0.0,0.0,0.0,0.0,4.080205655526992,32.64164524421594,8.160411311053984,16.32082262210797,0.0,0.0,0.0,337.7021276595745,613.4106280193237,613.4106280193237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2217.418883708771,0.0,2152.135593220339,0.0,0.0,1044.53264781491,1044.53264781491,0.0,0.0,0.0,0.0,7695.515151515152,0.0,0.0,0.0,0.0,0.0,4178.130591259641,0.0,0.0,0.0,0.0,0.0,33425.04473007713,16712.522365038563,16712.522365038563,83562.61182519281,0.0,0.0,0.0,0.0,33425.04473007713,0.0,0.0,0.0,66850.08946015425,133700.17892030848,0.0,0.0,1339584.5357372826,0.0,0.0,0.0,0.0,0.0,0.0,1069601.4313624678,0.0,0.0,0.0,0.0,4278405.725449872,0.0,0.0,0.0,0.0,71737061.51724139,0.0,71737061.51724139,232769206.60139865,9698716.941724943,68536712.17021279,0.0,890977258.2127662,91382282.89361705,416074956.80000013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,547635932.8575836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6069241535.088321
2022-11,0.5,0.0,0,0,68521509504.26192,0.0,0.0,0.0,0.0,0.0,0.0,0.6375321336760925,0.765038560411311,0.0,0.255012853470437,0.255012853470437,0.0,0.0,0.0,0.510025706940874,0.0,11.146067415730338,0.0,0.0,0.0,2.040102827763496,0.0,1.020051413881748,0.0,0.0,3.682598607888631,3.682598607888631,0.0,122.40616966580976,8.160411311053984,16.32082262210797,0.0,0.0,0.0,337.7021276595745,613.4106280193237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2282.702174197203,0.0,2152.135593220339,0.0,522.266323907455,1044.53264781491,1044.53264781491,522.266323907455,0.0,0.0,0.0,7695.515151515152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16712.522365038563,16712.522365038563,16712.522365038563,83562.61182519281,0.0,0.0,0.0,0.0,16712.522365038563,0.0,0.0,0.0,66850.08946015425,133700.17892030848,0.0,0.0,1339584.5357372826,0.0,0.0,334896.13393432065,0.0,0.0,0.0,1069601.4313624678,0.0,0.0,0.0,0.0,4278405.725449872,0.0,0.0,0.0,0.0,71737061.51724139,0.0,71737061.51724139,96987169.41724943,9698716.941724943,68536712.17021279,0.0,890977258.2127662,91382282.89361705,416074956.80000013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,547635932.8575836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6069241535.088321
2022-12,0.0,0.0,0,0,43285905848.487434,0.0,0.0,0.0,0.0,0.0,0.0,0.255012853470437,0.6375321336760925,0.0,0.0,0.255012853470437,0.0,0.0,0.0,0.510025706940874,0.0,0.0,11.146067415730338,0.0,0.0,2.040102827763496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.56658097686375,8.160411311053984,16.32082262210797,337.7021276595745,0.0,0.0,337.7021276595745,613.4106280193237,0.0,0.0,0.0,0.0,969.2824427480916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2152.135593220339,0.0,0.0,1566.798971722365,522.266323907455,0.0,0.0,0.0,0.0,7695.515151515152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25068.783547557847,16712.522365038563,16712.522365038563,100275.13419023139,0.0,33425.04473007713,0.0,0.0,33425.04473007713,0.0,0.0,0.0,66850.08946015425,133700.17892030848,0.0,0.0,2009376.803605924,0.0,0.0,0.0,0.0,0.0,0.0,534800.7156812339,0.0,0.0,0.0,0.0,4278405.725449872,0.0,0.0,0.0,0.0,71737061.51724139,0.0,71737061.51724139,67891018.5920746,9698716.941724943,45691141.446808524,0.0,982359541.1063833,91382282.89361705,416074956.80000013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,547635932.8575836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6069241535.088321
2023-01,0.0,0.0,0,0,48024282604.33363,0.0,0.0,0.0,0.0,0.0,0.0,0.3825192802056555,0.510025706940874,0.0,0.0,0.255012853470437,0.0,0.510025706940874,0.0,0.510025706940874,0.0,11.146067415730338,11.146067415730338,0.0,0.0,4.080205655526992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.481233933161953,8.160411311053984,16.32082262210797,0.0,0.0,0.0,337.7021276595745,613.4106280193237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2217.418883708771,0.0,2152.135593220339,0.0,0.0,1044.53264781491,522.266323907455,0.0,0.0,0.0,0.0,7695.515151515152,0.0,0.0,0.0,0.0,0.0,2089.0652956298204,0.0,0.0,0.0,0.0,0.0,16712.522365038563,16712.522365038563,16712.522365038563,83562.61182519281,0.0,16712.522365038563,0.0,0.0,33425.04473007713,0.0,0.0,0.0,0.0,267400.35784061695,0.0,0.0,1339584.5357372826,0.0,0.0,0.0,0.0,0.0,0.0,1069601.4313624678,0.0,0.0,0.0,0.0,4278405.725449872,0.0,0.0,0.0,0.0,71737061.51724139,0.0,71737061.51724139,77589735.53379954,9698716.941724943,45691141.446808524,0.0,1028050682.5531918,91382282.89361705,416074956.80000013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,547635932.8575836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6069241535.088321
2023-02,0.0,0.0,0,0,49617856416.48459,0.0,0.0,0.0,0.0,0.0,0.0,0.255012853470437,0.765038560411311,0.0,0.0,0.255012853470437,0.0,0.0,0.0,0.510025706940874,0.0,11.146067415730338,11.146067415730338,0.0,0.0,2.040102827763496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.64164524421594,8.160411311053984,16.32082262210797,0.0,0.0,0.0,337.7021276595745,613.4106280193237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2282.702174197203,0.0,2152.135593220339,0.0,0.0,522.266323907455,522.266323907455,0.0,0.0,0.0,0.0,7695.515151515152,0.0,0.0,0.0,0.0,0.0,4178.130591259641,0.0,0.0,0.0,0.0,0.0,16712.522365038563,16712.522365038563,16712.522365038563,100275.13419023139,0.0,0.0,0.0,0.0,33425.04473007713,0.0,0.0,0.0,66850.08946015425,267400.35784061695,0.0,0.0,3348961.3393432065,0.0,0.0,0.0,0.0,0.0,0.0,1069601.4313624678,0.0,0.0,0.0,0.0,4278405.725449872,0.0,0.0,0.0,0.0,71737061.51724139,0.0,71737061.51724139,126083320.24242426,9698716.941724943,45691141.446808524,0.0,1073741824.0000002,114227853.6170213,416074956.80000013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,821453899.2863755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6069241535.088321
2023-03,0.0,0.0,0,0,50642781757.45895,0.0,0.0,0.0,0.0,0.0,0.06375321336760925,0.255012853470437,0.765038560411311,0.0,0.255012853470437,0.255012853470437,0.0,0.0,0.0,0.510025706940874,0.0,0.0,11.146067415730338,0.0,0.0,2.040102827763496,0.0,0.0,0.0,0.0,3.682598607888631,3.682598607888631,0.0,32.64164524421594,8.160411311053984,16.32082262210797,337.7021276595745,337.7021276595745,0.0,337.7021276595745,613.4106280193237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2282.702174197203,0.0,2152.135593220339,0.0,0.0,1044.53264781491,1044.53264781491,0.0,0.0,0.0,0.0,7695.515151515152,0.0,0.0,0.0,0.0,2089.0652956298204,4178.130591259641,0.0,0.0,0.0,0.0,0.0,25068.783547557847,16712.522365038563,16712.522365038563,100275.13419023139,0.0,0.0,0.0,0.0,33425.04473007713,0.0,0.0,0.0,66850.08946015425,133700.17892030848,0.0,0.0,1339584.5357372826,0.0,0.0,0.0,0.0,0.0,0.0,1069601.4313624678,0.0,0.0,0.0,0.0,4278405.725449872,0.0,0.0,0.0,0.0,71737061.51724139,0.0,71737061.51724139,58192301.65034966,9698716.941724943,45691141.446808524,0.0,1073741824.0000002,114227853.6170213,416074956.80000013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,547635932.8575836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6069241535.088321
2023-04,0.0,0.0,0,0,48024282604.33363,0.0,0.0,0.0,0.0,0.0,0.1275064267352185,0.255012853470437,0.510025706940874,0.0,0.0,0.255012853470437,0.0,0.0,0.0,1.020051413881748,0.0,11.146067415730338,0.0,0.0,0.0,4.080205655526992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.481233933161953,8.160411311053984,16.32082262210797,337.7021276595745,0.0,0.0,337.7021276595745,613.4106280193237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2217.418883708771,0.0,2152.135593220339,0.0,0.0,522.266323907455,522.266323907455,0.0,0.0,0.0,0.0,7695.515151515152,0.0,0.0,0.0,0.0,0.0,4178.130591259641,0.0,0.0,0.0,0.0,0.0,16712.522365038563,0.0,16712.522365038563,66850.08946015425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66850.08946015425,133700.17892030848,0.0,0.0,1339584.5357372826,0.0,0.0,0.0,0.0,0.0,0.0,534800.7156812339,0.0,0.0,0.0,0.0,4278405.725449872,0.0,0.0,0.0,0.0,71737061.51724139,0.0,71737061.51724139,29096150.82517483,9698716.941724943,45691141.446808524,0.0,890977258.2127662,91382282.89361705,416074956.80000013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,547635932.8575836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6069241535.088321
2023-05,0.5,0.0,0,0,50642781757.45895,0.0,0.0,0.0,0.0,0.0,0.0,0.255012853470437,0.765038560411311,0.0,0.255012853470437,0.510025706940874,0.0,0.0,0.0,0.510025706940874,0.0,0.0,11.146067415730338,0.0,0.0,2.040102827763496,0.0,0.0,0.0,0.0,3.682598607888631,3.682598607888631,0.0,32.64164524421594,8.160411311053984,16.32082262210797,337.7021276595745,0.0,0.0,337.7021276595745,613.4106280193237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2152.135593220339,0.0,0.0,522.266323907455,1566.798971722365,0.0,0.0,0.0,0.0,7695.515151515152,0.0,0.0,0.0,0.0,0.0,4178.130591259641,0.0,2089.0652956298204,0.0,0.0,0.0,25068.783547557847,16712.522365038563,16712.522365038563,150412.70128534708,0.0,0.0,0.0,0.0,33425.04473007713,0.0,0.0,0.0,66850.08946015425,133700.17892030848,0.0,0.0,1339584.5357372826,0.0,0.0,334896.13393432065,0.0,0.0,0.0,1069601.4313624678,0.0,0.0,0.0,0.0,4278405.725449872,0.0,0.0,0.0,71737061.51724139,71737061.51724139,0.0,71737061.51724139,38794867.76689977,9698716.941724943,68536712.17021279,0.0,1142278536.1702132,137073424.34042558,416074956.80000013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,821453899.2863755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6069241535.088321
2023-06,0.0,0.0,0,0,51134601894.51172,0.0,0.0,0.0,0.0,0.0,0.1275064267352185,0.255012853470437,0.6375321336760925,0.0,0.0,0.255012853470437,0.0,0.0,0.0,0.510025706940874,0.0,11.146067415730338,11.146067415730338,0.0,0.0,2.040102827763496,0.0,0.0,0.0,0.0,3.682598607888631,3.682598607888631,8.160411311053984,40.80205655526992,8.160411311053984,16.32082262210797,337.7021276595745,0.0,0.0,337.7021276595745,613.4106280193237,613.4106280193237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2152.135593220339,0.0,0.0,522.266323907455,522.266323907455,0.0,0.0,0.0,0.0,7695.515151515152,0.0,0.0,0.0,0.0,0.0,4178.130591259641,0.0,0.0,0.0,0.0,0.0,16712.522365038563,0.0,16712.522365038563,133700.1789203085,0.0,33425.04473007713,0.0,0.0,33425.04473007713,0.0,0.0,0.0,66850.08946015425,133700.17892030848,0.0,0.0,669792.2678686413,0.0,0.0,0.0,0.0,0.0,0.0,1069601.4313624678,0.0,0.0,0.0,0.0,2139202.862724936,0.0,0.0,0.0,0.0,71737061.51724139,0.0,71737061.51724139,67891018.5920746,9698716.941724943,91382282.89361705,11422785.361702131,1073741824.0000002,182764565.7872341,416074956.80000013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,821453899.2863755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6069241535.088321
2023-07,0.5,0.0,0,0,49608157699.54286,0.0,0.0,0.0,0.0,0.0,0.06375321336760925,0.3825192802056555,0.510025706940874,0.0,0.0,0.255012853470437,0.0,0.0,0.0,0.510025706940874,0.0,11.146067415730338,11.146067415730338,0.0,0.0,2.040102827763496,0.0,0.0,0.0,0.0,0.0,0.0,8.160411311053984,24.481233933161953,8.160411311053984,16.32082262210797,337.7021276595745,0.0,0.0,337.7021276595745,613.4106280193237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2217.418883708771,0.0,2152.135593220339,0.0,0.0,522.266323907455,522.266323907455,0.0,0.0,0.0,0.0,7695.515151515152,0.0,0.0,0.0,0.0,0.0,4178.130591259641,0.0,4178.130591259641,0.0,0.0,0.0,16712.522365038563,16712.522365038563,16712.522365038563,66850.08946015425,0.0,33425.04473007713,0.0,0.0,16712.522365038563,0.0,0.0,0.0,66850.08946015425,133700.17892030848,0.0,0.0,669792.2678686413,0.0,0.0,0.0,0.0,0.0,0.0,534800.7156812339,0.0,0.0,0.0,0.0,2139202.862724936,0.0,0.0,0.0,0.0,71737061.51724139,0.0,71737061.51724139,58192301.65034966,9698716.941724943,45691141.446808524,0.0,1187969677.6170216,137073424.34042558,416074956.80000013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,547635932.8575836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6069241535.088321
2023-08,0.5,0.0,0,0,51649937401.920975,0.0,0.0,0.0,0.0,0.0,0.0,0.3825192802056555,0.6375321336760925,0.0,0.1275064267352185,0.255012853470437,0.0,0.0,0.0,1.020051413881748,0.0,11.146067415730338,11.146067415730338,0.0,0.0,2.040102827763496,0.0,0.0,0.0,0.0,3.682598607888631,3.682598607888631,4.080205655526992,40.80205655526992,16.32082262210797,16.32082262210797,0.0,0.0,0.0,337.7021276595745,613.4106280193237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2282.702174197203,0.0,2152.135593220339,0.0,522.266323907455,522.266323907455,1566.798971722365,0.0,0.0,0.0,0.0,7695.515151515152,0.0,0.0,0.0,0.0,2089.0652956298204,4178.130591259641,0.0,4178.130591259641,0.0,0.0,0.0,16712.522365038563,16712.522365038563,16712.522365038563,83562.61182519281,0.0,0.0,0.0,0.0,33425.04473007713,0.0,0.0,0.0,66850.08946015425,133700.17892030848,0.0,0.0,1339584.5357372826,0.0,0.0,0.0,0.0,0.0,0.0,1069601.4313624678,0.0,0.0,0.0,0.0,4278405.725449872,0.0,0.0,0.0,71737061.51724139,71737061.51724139,0.0,71737061.51724139,87288452.47552449,9698716.941724943,68536712.17021279,0.0,1233660819.0638301,159918995.06382984,416074956.80000013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,547635932.8575836,136908983.2143959,0.0,0.0,0.0,0.0,0.0,0.0,6069241535.088321
2023-09,0.5,0.0,0,0,49608157699.54286,0.0,0.0,0.0,0.0,0.0,0.0,0.255012853470437,0.6375321336760925,0.0,0.0,0.255012853470437,0.0,0.0,0.0,0.510025706940874,0.0,0.0,11.146067415730338,0.0,0.0,2.040102827763496,0.0,0.0,0.0,0.0,0.0,0.0,4.080205655526992,57.12287917737789,16.32082262210797,16.32082262210797,0.0,0.0,0.0,337.7021276595745,613.4106280193237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2282.702174197203,0.0,2152.135593220339,0.0,0.0,522.266323907455,1044.53264781491,0.0,0.0,0.0,0.0,7695.515151515152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4178.130591259641,0.0,0.0,0.0,25068.783547557847,16712.522365038563,16712.522365038563,83562.61182519281,0.0,0.0,0.0,33425.04473007713,0.0,0.0,0.0,0.0,66850.08946015425,133700.17892030848,0.0,0.0,1339584.5357372826,0.0,0.0,0.0,0.0,0.0,0.0,1604402.1470437017,0.0,0.0,0.0,0.0,4278405.725449872,0.0,0.0,0.0,0.0,71737061.51724139,0.0,71737061.51724139,38794867.76689977,4849358.4708624715,45691141.446808524,11422785.361702131,959513970.382979,114227853.6170213,416074956.80000013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,547635932.8575836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6069241535.088321
2023-10,0.0,0.0,0,0,49093476593.371185,0.0,0.0,0.0,0.0,0.0,0.1275064267352185,0.255012853470437,1.020051413881748,0.0,0.0,0.255012853470437,0.0,0.0,0.0,0.510025706940874,0.0,11.146067415730338,11.146067415730338,0.0,0.0,2.040102827763496,0.0,1.020051413881748,0.0,0.0,7.365197215777262,7.365197215777262,4.080205655526992,57.12287917737789,8.160411311053984,8.160411311053984,337.7021276595745,0.0,0.0,337.7021276595745,613.4106280193237,0.0,0.0,0.0,969.2824427480916,0.0,0.0,0.0,0.0,0.0,0.0,2282.702174197203,0.0,2152.135593220339,0.0,0.0,522.266323907455,1044.53264781491,0.0,0.0,0.0,0.0,7695.515151515152,0.0,0.0,0.0,0.0,2089.0652956298204,4178.130591259641,0.0,2089.0652956298204,0.0,0.0,0.0,25068.783547557847,16712.522365038563,16712.522365038563,83562.61182519281,0.0,0.0,0.0,0.0,33425.04473007713,0.0,0.0,0.0,66850.08946015425,133700.17892030848,0.0,0.0,1339584.5357372826,0.0,0.0,0.0,0.0,0.0,0.0,1069601.4313624678,0.0,0.0,0.0,0.0,4278405.725449872,0.0,0.0,0.0,0.0,71737061.51724139,71737061.51724139,71737061.51724139,38794867.76689977,9698716.941724943,45691141.446808524,11422785.361702131,890977258.2127662,114227853.6170213,416074956.80000013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,547635932.8575836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6069241535.088321
