Month,গ্রামাঞ্চল,গ্যাস,আবহাওয়া,মরুভূমি,Email,মরুকরণ,গৃহপালিত পশু,গবাদি পশু,ভূমি,জমি,উর্বর,শস্য,ধান্যশস্য,দানা শস্য,খাদ্যশস্য,ভেড়া,উদ্যানচাষ,দুগ্ধজাত,দুগ্ধ খামার,হাঁস-মুরগি পালন,পোলট্রি শিল্প,সরঞ্জাম,উৎপাদন,সমবায়,মধু,মৌচাষি,কীটনাশক,প্রাণী,প্রজননকারী,মাছ,গম,লাঙল,যানবাহন,যন্ত্রপাতি,ভর্তুকি,ভর্তুকিগুলো,ভর্তুকি প্রদান করা,প্রাকৃতিক সার,রাসায়নিক সার,সার,পরিবেশগত অবক্ষয়,গ্রামীন,কৃষি,বীজ,আলু,টমেটো,সেচ,ফোঁটা সেচ,ড্রিপ সেচ,কৌশল,শ্রমিক,চারণভূমি,পশুখাদ্য,পোকামাকড়,শুষ্ক,অস্থির,অনিশ্চিত,পরিচালনা,মাটি,জলাভূমি,উদ্ভিদ,নিকাশী,নিষ্কাশন,নিষ্কাশন ব্যবস্থা,মাঝারি,জৈব,ধূলা,ঝড়,বালি,গ্রীষ্ম,গ্রীষ্মকাল,শীতকাল,শীত,শরৎ,শরৎকাল,শরৎকাল(2),বসন্ত,বসন্তকাল,ভূমিকম্প,ঘূর্ণিঝড়,সাইক্লোন,কৃষক,খামার,তাপমাত্রা,ফসল উৎপাদন,ঋতু,লবণাক্ততা,যব,বার্লি,চাল,কাপাস,তুলা,কার্পাস,খেজুর,খেজুরসমূহ,সবজি,মানবসৃষ্ট,কৃত্রিম,দূষণ,দূষিত,জলবায়ু পরিবর্তন,পানি,বৃষ্টি,জলরাশি,বৃষ্টিপাত,মুষলধারে বৃষ্টি,অত্যাধিক বৃষ্টিপাত,ভারী বৃষ্টিপাত,অতিবৃষ্টি,নদী,জলাধার,ফসলহানি,পালক,মেষপালক,ফসলের রোগ,ফসলের ক্ষতি,ফসল,ফসল কাটা,খাদ্য,ক্ষেত,ক্ষেতসমূহ,পাহাড়ি,বর্জ্য,শহরাঞ্চল,প্রাকৃতিক সম্পদ,খরা,বন্যা,পরিবেশগত অবনতি
2022-09,0.0,1.0,10.0,0.0,21149096142.03518,0.0,0.0,0.0,1.4848484848484849,2.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.240102827763498,5.240102827763498,5.240102827763498,0.0,15.720308483290495,15.720308483290495,0.0,94.32185089974297,10.480205655526996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.76246786632396,0.0,167.68329048843194,1089.9413881748076,503.04987146529584,335.3665809768639,167.68329048843194,0.0,0.0,0.0,1016.0249221183806,508.0124610591903,0.0,0.0,0.0,0.0,2676.0533333333346,0.0,2676.0533333333346,5352.106666666669,0.0,2682.932647814911,0.0,0.0,0.0,0.0,5365.865295629822,0.0,16874.063055780123,0.0,0.0,0.0,0.0,0.0,10731.730591259646,0.0,0.0,171091.9344262296,0.0,158580.93827160503,0.0,0.0,2492324.2985074646,2492324.2985074646,2492324.2985074646,0.0,5589480.435146449,0.0,0.0,0.0,686830.7578406174,0.0,2060492.2735218522,0.0,1373661.515681235,0.0,2747323.03136247,0.0,8241969.094087411,2747323.0313624702,0.0,0.0,58081992.34782614,29040996.17391307,0.0,0.0,0.0,0.0,0.0,0.0,153850089.75629833,0.0,0.0,0.0,0.0,0.0,0.0,87914337.00359905,0.0,527486022.0215943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,703314696.0287923,0.0
2022-10,0.0,1.0,9.0,0.5,18300792819.948257,0.0,0.0,0.0,1.4848484848484849,2.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8601542416452475,5.240102827763498,7.8601542416452475,0.0,15.720308483290495,15.720308483290495,0.0,83.84164524421597,10.480205655526996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.76246786632396,0.0,83.84164524421597,1089.9413881748076,670.7331619537277,167.68329048843194,167.68329048843194,0.0,0.0,0.0,1016.0249221183806,508.0124610591903,0.0,0.0,0.0,670.7331619537279,2676.0533333333346,0.0,0.0,5352.106666666669,0.0,5365.865295629822,0.0,0.0,0.0,0.0,5365.865295629822,0.0,16874.063055780123,16874.063055780123,0.0,0.0,21463.46118251929,21463.46118251929,10731.730591259646,0.0,0.0,171091.9344262296,0.0,0.0,634323.7530864201,158580.93827160503,2492324.2985074646,2492324.2985074646,2492324.2985074646,0.0,5589480.435146449,0.0,0.0,0.0,686830.7578406174,0.0,2060492.2735218522,0.0,1373661.515681235,0.0,1373661.515681235,0.0,2747323.0313624702,5494646.0627249405,0.0,14520498.086956535,58081992.34782614,29040996.17391307,0.0,36915670.43868742,0.0,0.0,0.0,0.0,109892921.25449881,0.0,0.0,0.0,0.0,0.0,0.0,87914337.00359905,0.0,615400359.0251933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351657348.01439613,0.0
2022-11,0.0,1.0,4.0,0.0,19673492617.904125,0.0,0.0,0.0,1.4848484848484849,2.333333333333334,0.0,2.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8601542416452475,5.240102827763498,7.8601542416452475,0.0,10.480205655526996,10.480205655526996,0.0,62.88123393316198,10.480205655526996,0.0,0.0,20.960411311053992,0.0,0.0,0.0,0.0,0.0,125.76246786632396,0.0,83.84164524421597,838.4164524421597,670.7331619537277,167.68329048843194,167.68329048843194,167.68329048843194,0.0,0.0,1016.0249221183806,508.0124610591903,0.0,0.0,0.0,670.7331619537279,0.0,0.0,2676.0533333333346,5352.106666666669,0.0,5365.865295629822,0.0,0.0,0.0,0.0,5365.865295629822,0.0,16874.063055780123,16874.063055780123,0.0,0.0,21463.46118251929,42926.92236503858,0.0,0.0,0.0,171091.9344262296,0.0,158580.93827160503,158580.93827160503,0.0,2492324.2985074646,2492324.2985074646,2492324.2985074646,0.0,0.0,0.0,0.0,0.0,1373661.515681235,0.0,2060492.2735218522,0.0,1373661.515681235,0.0,1373661.515681235,0.0,2747323.0313624702,2747323.0313624702,0.0,14520498.086956535,58081992.34782614,29040996.17391307,0.0,36915670.43868742,0.0,0.0,0.0,0.0,109892921.25449881,0.0,0.0,0.0,0.0,0.0,0.0,175828674.0071981,0.0,527486022.0215943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12,0.0,1.0,4.0,0.5,13388052134.811794,0.0,0.0,0.0,1.4848484848484849,2.333333333333334,0.0,2.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3100257069408745,5.240102827763498,5.240102827763498,7.8601542416452475,0.0,10.480205655526996,10.480205655526996,0.0,73.36143958868897,10.480205655526996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.76246786632396,0.0,167.68329048843194,1089.9413881748076,670.7331619537277,335.3665809768639,167.68329048843194,167.68329048843194,0.0,0.0,1016.0249221183806,508.0124610591903,0.0,0.0,0.0,0.0,0.0,0.0,2676.0533333333346,5352.106666666669,0.0,5365.865295629822,0.0,0.0,0.0,0.0,5365.865295629822,0.0,16874.063055780123,16874.063055780123,0.0,0.0,0.0,42926.92236503858,0.0,0.0,0.0,171091.9344262296,0.0,158580.93827160503,0.0,0.0,2492324.2985074646,2492324.2985074646,2492324.2985074646,0.0,0.0,0.0,0.0,0.0,686830.7578406174,0.0,2060492.2735218522,0.0,2747323.03136247,0.0,1373661.515681235,0.0,2747323.0313624702,2747323.0313624702,0.0,14520498.086956535,58081992.34782614,29040996.17391307,0.0,36915670.43868742,0.0,0.0,0.0,0.0,87914337.00359905,0.0,0.0,0.0,0.0,0.0,0.0,175828674.0071981,0.0,615400359.0251933,0.0,0.0,175828674.00719807,0.0,0.0,0.0,0.0,0.0,0.0
2023-01,0.0,1.0,7.0,0.5,14080476420.493866,0.0,0.0,0.0,1.4848484848484849,2.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.240102827763498,5.240102827763498,10.480205655526996,0.0,10.480205655526996,15.720308483290495,0.0,73.36143958868897,10.480205655526996,0.0,0.0,10.480205655526996,0.0,0.0,0.0,0.0,0.0,83.84164524421597,0.0,167.68329048843194,922.2580976863757,503.04987146529584,335.3665809768639,167.68329048843194,0.0,0.0,0.0,1016.0249221183806,508.0124610591903,0.0,0.0,0.0,0.0,2676.0533333333346,0.0,2676.0533333333346,5352.106666666669,0.0,8048.797943444733,0.0,0.0,0.0,0.0,5365.865295629822,0.0,0.0,16874.063055780123,0.0,0.0,0.0,64390.383547557874,0.0,0.0,0.0,171091.9344262296,0.0,158580.93827160503,0.0,0.0,2492324.2985074646,2492324.2985074646,2492324.2985074646,0.0,5589480.435146449,0.0,0.0,0.0,686830.7578406174,0.0,2060492.2735218522,0.0,2747323.03136247,0.0,1373661.515681235,0.0,2747323.0313624702,2747323.0313624702,0.0,0.0,58081992.34782614,29040996.17391307,0.0,0.0,0.0,0.0,0.0,0.0,131871505.50539857,0.0,0.0,0.0,0.0,0.0,0.0,87914337.00359905,0.0,527486022.0215943,0.0,0.0,175828674.00719807,0.0,0.0,0.0,0.0,351657348.01439613,0.0
2023-02,0.0,1.0,4.0,0.0,16139039874.332903,0.0,0.0,0.0,1.4848484848484849,2.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.240102827763498,5.240102827763498,10.480205655526996,0.0,15.720308483290495,20.960411311053992,0.0,94.32185089974297,20.960411311053992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.76246786632396,0.0,167.68329048843194,838.4164524421597,503.04987146529584,335.3665809768639,167.68329048843194,0.0,0.0,0.0,1016.0249221183806,508.0124610591903,0.0,0.0,0.0,0.0,0.0,0.0,2676.0533333333346,5352.106666666669,0.0,8048.797943444733,0.0,0.0,0.0,5365.865295629822,5365.865295629822,0.0,0.0,16874.063055780123,0.0,0.0,0.0,21463.46118251929,0.0,0.0,0.0,342183.8688524592,0.0,634323.7530864201,0.0,0.0,2492324.2985074646,2492324.2985074646,2492324.2985074646,0.0,5589480.435146449,0.0,0.0,0.0,1373661.515681235,0.0,2060492.2735218522,0.0,2747323.03136247,0.0,2747323.03136247,0.0,2747323.0313624702,2747323.0313624702,0.0,0.0,58081992.34782614,29040996.17391307,0.0,36915670.43868742,0.0,0.0,0.0,0.0,131871505.50539857,0.0,0.0,0.0,0.0,0.0,0.0,175828674.0071981,0.0,527486022.0215943,0.0,0.0,0.0,0.0,0.0,0.0,351657348.01439613,351657348.01439613,0.0
2023-03,0.0,1.0,10.0,0.0,17614612008.340057,0.0,0.0,0.0,1.4848484848484849,2.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.620051413881749,5.240102827763498,5.240102827763498,7.8601542416452475,0.0,26.20051413881749,20.960411311053992,0.0,83.84164524421597,10.480205655526996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.76246786632396,0.0,167.68329048843194,838.4164524421597,335.3665809768639,335.3665809768639,167.68329048843194,167.68329048843194,0.0,0.0,1016.0249221183806,508.0124610591903,0.0,0.0,0.0,670.7331619537279,2676.0533333333346,0.0,2676.0533333333346,5352.106666666669,0.0,10731.730591259644,0.0,0.0,0.0,0.0,5365.865295629822,0.0,16874.063055780123,16874.063055780123,0.0,0.0,0.0,21463.46118251929,0.0,0.0,0.0,171091.9344262296,0.0,158580.93827160503,0.0,0.0,2492324.2985074646,2492324.2985074646,2492324.2985074646,0.0,0.0,0.0,0.0,0.0,686830.7578406174,0.0,2060492.2735218522,0.0,4120984.5470437044,0.0,2747323.03136247,0.0,2747323.0313624702,2747323.0313624702,0.0,14520498.086956535,58081992.34782614,29040996.17391307,0.0,0.0,0.0,0.0,0.0,0.0,153850089.75629833,0.0,0.0,0.0,0.0,0.0,0.0,175828674.0071981,0.0,439571685.01799524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175828674.00719807,0.0
2023-04,0.0,1.0,17.0,0.5,14080476420.493866,0.0,0.0,0.0,1.4848484848484849,2.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.620051413881749,2.620051413881749,7.8601542416452475,0.0,15.720308483290495,10.480205655526996,0.0,83.84164524421597,10.480205655526996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.76246786632396,0.0,167.68329048843194,586.8915167095117,335.3665809768639,167.68329048843194,167.68329048843194,167.68329048843194,0.0,0.0,1016.0249221183806,1016.0249221183806,0.0,0.0,0.0,670.7331619537279,2676.0533333333346,0.0,2676.0533333333346,5352.106666666669,0.0,5365.865295629822,0.0,0.0,0.0,0.0,5365.865295629822,0.0,16874.063055780123,16874.063055780123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171091.9344262296,0.0,158580.93827160503,0.0,0.0,2492324.2985074646,2492324.2985074646,9969297.194029858,0.0,0.0,0.0,0.0,0.0,1373661.515681235,0.0,2060492.2735218522,0.0,1373661.515681235,0.0,1373661.515681235,0.0,2747323.0313624702,1373661.5156812351,0.0,0.0,58081992.34782614,58081992.34782614,0.0,36915670.43868742,0.0,0.0,0.0,0.0,109892921.25449881,0.0,0.0,0.0,0.0,0.0,0.0,87914337.00359905,0.0,439571685.01799524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05,0.0,1.0,18.0,0.5,17614612008.340057,0.0,0.0,0.0,1.4848484848484849,2.333333333333334,0.0,2.333333333333334,0.0,0.0,0.3275064267352186,0.3275064267352186,0.0,0.0,0.0,0.0,0.0,0.0,10.480205655526996,10.480205655526996,5.240102827763498,0.0,15.720308483290495,20.960411311053992,0.0,94.32185089974297,10.480205655526996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.76246786632396,0.0,167.68329048843194,1425.3079691516714,670.7331619537277,335.3665809768639,83.84164524421597,167.68329048843194,0.0,0.0,1016.0249221183806,1016.0249221183806,0.0,0.0,0.0,0.0,2676.0533333333346,0.0,2676.0533333333346,5352.106666666669,0.0,8048.797943444733,0.0,0.0,0.0,0.0,5365.865295629822,0.0,33748.12611156025,16874.063055780123,0.0,0.0,0.0,10731.730591259646,0.0,0.0,0.0,171091.9344262296,0.0,317161.87654321006,1268647.5061728403,158580.93827160503,2492324.2985074646,2492324.2985074646,4984648.597014929,0.0,5589480.435146449,0.0,0.0,0.0,1373661.515681235,0.0,2060492.2735218522,0.0,1373661.515681235,0.0,2747323.03136247,0.0,5494646.0627249405,2747323.0313624702,0.0,14520498.086956535,87122988.52173921,58081992.34782614,0.0,36915670.43868742,0.0,0.0,0.0,0.0,153850089.75629833,0.0,0.0,21978584.250899762,0.0,0.0,0.0,175828674.0071981,0.0,615400359.0251933,0.0,0.0,175828674.00719807,0.0,0.0,0.0,0.0,351657348.01439613,0.0
2023-06,0.0,1.0,17.0,0.5,18300787467.84159,0.0,0.0,0.0,1.4848484848484849,2.333333333333334,0.0,2.333333333333334,0.0,0.0,0.3275064267352186,0.6550128534704373,0.0,0.0,0.0,0.0,0.0,0.0,13.100257069408745,10.480205655526996,5.240102827763498,0.0,10.480205655526996,20.960411311053992,0.0,94.32185089974297,10.480205655526996,0.0,0.0,10.480205655526996,0.0,0.0,0.0,0.0,0.0,125.76246786632396,0.0,167.68329048843194,1341.4663239074555,670.7331619537277,167.68329048843194,167.68329048843194,83.84164524421597,0.0,0.0,1016.0249221183806,1016.0249221183806,0.0,0.0,0.0,335.36658097686393,2676.0533333333346,0.0,2676.0533333333346,5352.106666666669,0.0,8048.797943444733,0.0,0.0,0.0,0.0,5365.865295629822,0.0,16874.063055780123,16874.063055780123,0.0,0.0,0.0,21463.46118251929,0.0,0.0,0.0,171091.9344262296,0.0,158580.93827160503,158580.93827160503,0.0,2492324.2985074646,2492324.2985074646,4984648.597014929,0.0,5589480.435146449,0.0,0.0,0.0,1373661.515681235,0.0,0.0,0.0,1373661.515681235,0.0,2747323.03136247,0.0,2747323.0313624702,5494646.0627249405,0.0,14520498.086956535,58081992.34782614,58081992.34782614,0.0,0.0,0.0,0.0,0.0,0.0,131871505.50539857,0.0,0.0,0.0,0.0,0.0,0.0,175828674.0071981,0.0,879143370.0359905,0.0,0.0,175828674.00719807,0.0,0.0,175828674.00719807,175828674.00719807,351657348.01439613,0.0
2023-07,0.0,1.0,10.0,0.0,16139038858.30798,0.0,0.0,0.0,1.4848484848484849,2.333333333333334,0.0,2.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.240102827763498,5.240102827763498,7.8601542416452475,0.0,10.480205655526996,10.480205655526996,0.0,73.36143958868897,10.480205655526996,0.0,10.480205655526996,0.0,0.0,0.0,0.0,0.0,0.0,83.84164524421597,0.0,167.68329048843194,838.4164524421597,503.04987146529584,167.68329048843194,0.0,0.0,0.0,0.0,1016.0249221183806,508.0124610591903,0.0,0.0,0.0,0.0,0.0,0.0,2676.0533333333346,2676.0533333333346,0.0,5365.865295629822,0.0,0.0,0.0,0.0,5365.865295629822,0.0,16874.063055780123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171091.9344262296,0.0,158580.93827160503,158580.93827160503,0.0,2492324.2985074646,2492324.2985074646,2492324.2985074646,0.0,0.0,0.0,0.0,0.0,1373661.515681235,0.0,2060492.2735218522,0.0,1373661.515681235,0.0,1373661.515681235,0.0,2747323.0313624702,0.0,0.0,0.0,58081992.34782614,29040996.17391307,0.0,0.0,0.0,0.0,0.0,0.0,109892921.25449881,0.0,0.0,0.0,0.0,0.0,0.0,87914337.00359905,0.0,439571685.01799524,0.0,87914337.00359903,0.0,0.0,0.0,0.0,0.0,351657348.01439613,0.0
2023-08,0.0,1.0,12.0,0.0,18987001011.550972,0.0,0.0,0.0,1.4848484848484849,2.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.240102827763498,5.240102827763498,5.240102827763498,0.0,20.960411311053992,10.480205655526996,0.0,94.32185089974297,10.480205655526996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.76246786632396,0.0,167.68329048843194,1006.0997429305917,503.04987146529584,167.68329048843194,167.68329048843194,167.68329048843194,0.0,0.0,1016.0249221183806,508.0124610591903,0.0,0.0,0.0,0.0,0.0,0.0,2676.0533333333346,5352.106666666669,0.0,5365.865295629822,0.0,0.0,0.0,0.0,5365.865295629822,0.0,16874.063055780123,16874.063055780123,0.0,0.0,0.0,10731.730591259646,10731.730591259646,0.0,0.0,171091.9344262296,0.0,317161.87654321006,158580.93827160503,0.0,2492324.2985074646,2492324.2985074646,2492324.2985074646,0.0,5589480.435146449,0.0,0.0,0.0,1373661.515681235,0.0,2060492.2735218522,0.0,1373661.515681235,0.0,2747323.03136247,0.0,2747323.0313624702,2747323.0313624702,0.0,14520498.086956535,58081992.34782614,58081992.34782614,0.0,0.0,0.0,0.0,0.0,0.0,153850089.75629833,0.0,0.0,0.0,0.0,0.0,0.0,87914337.00359905,0.0,615400359.0251933,0.0,0.0,87914337.00359903,0.0,0.0,175828674.00719807,0.0,703314696.0287923,0.0
2023-09,0.0,1.0,13.0,0.5,16139039874.332903,0.0,0.0,0.0,1.4848484848484849,2.333333333333334,0.0,2.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8601542416452475,5.240102827763498,7.8601542416452475,0.0,20.960411311053992,10.480205655526996,0.0,83.84164524421597,10.480205655526996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.76246786632396,0.0,83.84164524421597,1006.0997429305917,503.04987146529584,167.68329048843194,167.68329048843194,167.68329048843194,0.0,0.0,1016.0249221183806,508.0124610591903,0.0,0.0,0.0,0.0,2676.0533333333346,0.0,2676.0533333333346,5352.106666666669,0.0,5365.865295629822,0.0,0.0,0.0,0.0,5365.865295629822,0.0,16874.063055780123,16874.063055780123,0.0,0.0,0.0,10731.730591259646,21463.46118251929,171091.9344262296,171091.9344262296,171091.9344262296,0.0,158580.93827160503,158580.93827160503,0.0,2492324.2985074646,2492324.2985074646,2492324.2985074646,0.0,5589480.435146449,0.0,0.0,0.0,1373661.515681235,0.0,2060492.2735218522,0.0,1373661.515681235,0.0,1373661.515681235,0.0,2747323.0313624702,2747323.0313624702,0.0,14520498.086956535,58081992.34782614,29040996.17391307,0.0,0.0,0.0,0.0,0.0,0.0,131871505.50539857,0.0,0.0,0.0,0.0,0.0,0.0,87914337.00359905,0.0,1758286740.071981,0.0,0.0,175828674.00719807,0.0,0.0,351657348.01439613,0.0,351657348.01439613,0.0
2023-10,0.0,1.0,11.0,0.0,15452859061.23986,0.0,0.0,0.0,1.4848484848484849,2.333333333333334,0.0,2.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3100257069408745,7.8601542416452475,5.240102827763498,7.8601542416452475,0.0,20.960411311053992,15.720308483290495,0.0,94.32185089974297,10.480205655526996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.76246786632396,0.0,167.68329048843194,922.2580976863757,670.7331619537277,335.3665809768639,167.68329048843194,0.0,0.0,0.0,1016.0249221183806,508.0124610591903,0.0,0.0,0.0,0.0,2676.0533333333346,0.0,2676.0533333333346,5352.106666666669,0.0,5365.865295629822,0.0,0.0,0.0,2682.932647814911,5365.865295629822,0.0,16874.063055780123,16874.063055780123,0.0,0.0,0.0,21463.46118251929,21463.46118251929,0.0,0.0,171091.9344262296,0.0,317161.87654321006,158580.93827160503,0.0,2492324.2985074646,2492324.2985074646,2492324.2985074646,0.0,5589480.435146449,0.0,0.0,0.0,1373661.515681235,0.0,2060492.2735218522,0.0,1373661.515681235,0.0,1373661.515681235,0.0,2747323.0313624702,2747323.0313624702,2747323.0313624702,0.0,58081992.34782614,29040996.17391307,0.0,36915670.43868742,0.0,0.0,0.0,0.0,153850089.75629833,0.0,0.0,0.0,0.0,0.0,0.0,87914337.00359905,0.0,1318715055.0539856,0.0,0.0,87914337.00359903,0.0,0.0,0.0,351657348.01439613,351657348.01439613,0.0
2023-11,0.0,1.0,16.0,0.5,16928437564.863453,0.0,0.0,0.0,1.4848484848484849,2.333333333333334,0.0,2.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.480205655526996,5.240102827763498,10.480205655526996,0.0,15.720308483290495,26.20051413881749,0.0,94.32185089974297,10.480205655526996,0.0,20.960411311053992,10.480205655526996,0.0,0.0,0.0,0.0,41.920822622107984,167.68329048843194,0.0,167.68329048843194,838.4164524421597,670.7331619537277,335.3665809768639,167.68329048843194,83.84164524421597,0.0,0.0,1016.0249221183806,508.0124610591903,0.0,0.0,0.0,670.7331619537279,2676.0533333333346,0.0,2676.0533333333346,5352.106666666669,0.0,8048.797943444733,0.0,0.0,0.0,0.0,10731.730591259644,0.0,16874.063055780123,16874.063055780123,16874.063055780123,0.0,21463.46118251929,42926.92236503858,0.0,0.0,0.0,171091.9344262296,0.0,317161.87654321006,317161.87654321006,0.0,2492324.2985074646,2492324.2985074646,2492324.2985074646,0.0,5589480.435146449,0.0,0.0,0.0,686830.7578406174,0.0,2060492.2735218522,0.0,1373661.515681235,0.0,2747323.03136247,2747323.0313624702,5494646.0627249405,5494646.0627249405,0.0,14520498.086956535,58081992.34782614,29040996.17391307,0.0,36915670.43868742,0.0,0.0,0.0,0.0,175828674.0071981,0.0,0.0,0.0,0.0,0.0,0.0,175828674.0071981,0.0,703314696.0287924,0.0,0.0,0.0,87914337.00359903,0.0,703314696.0287923,351657348.01439613,703314696.0287923,0.0
2023-12,0.0,1.0,72.0,0.5,16139038858.30798,0.0,0.0,0.0,1.4848484848484849,2.333333333333334,0.0,2.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.240102827763498,5.240102827763498,13.100257069408745,0.0,26.20051413881749,15.720308483290495,0.0,73.36143958868897,10.480205655526996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.84164524421597,0.0,167.68329048843194,670.7331619537277,503.04987146529584,503.04987146529584,167.68329048843194,0.0,0.0,0.0,1016.0249221183806,508.0124610591903,0.0,0.0,0.0,335.36658097686393,0.0,0.0,2676.0533333333346,5352.106666666669,0.0,5365.865295629822,0.0,0.0,0.0,0.0,5365.865295629822,0.0,16874.063055780123,16874.063055780123,0.0,0.0,0.0,42926.92236503858,0.0,0.0,0.0,171091.9344262296,0.0,317161.87654321006,158580.93827160503,0.0,2492324.2985074646,2492324.2985074646,2492324.2985074646,0.0,0.0,0.0,0.0,0.0,1373661.515681235,0.0,2060492.2735218522,0.0,2747323.03136247,0.0,2747323.03136247,0.0,2747323.0313624702,2747323.0313624702,0.0,14520498.086956535,58081992.34782614,29040996.17391307,0.0,0.0,0.0,0.0,0.0,0.0,131871505.50539857,0.0,0.0,0.0,21978584.250899762,0.0,0.0,87914337.00359905,0.0,439571685.01799524,0.0,0.0,175828674.00719807,0.0,0.0,0.0,0.0,0.0,0.0
2024-01,0.0,1.0,100.0,0.0,14766684612.096584,0.0,0.0,0.0,1.4848484848484849,2.333333333333334,0.0,2.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.240102827763498,7.8601542416452475,10.480205655526996,0.0,26.20051413881749,15.720308483290495,0.0,73.36143958868897,10.480205655526996,0.0,5.240102827763498,10.480205655526996,0.0,0.0,0.0,0.0,0.0,125.76246786632396,0.0,167.68329048843194,838.4164524421597,670.7331619537277,503.04987146529584,167.68329048843194,167.68329048843194,0.0,0.0,1016.0249221183806,508.0124610591903,0.0,0.0,0.0,335.36658097686393,0.0,0.0,2676.0533333333346,5352.106666666669,0.0,5365.865295629822,0.0,1341.4663239074555,0.0,0.0,5365.865295629822,0.0,16874.063055780123,16874.063055780123,0.0,0.0,21463.46118251929,107317.30591259646,0.0,0.0,0.0,171091.9344262296,0.0,158580.93827160503,0.0,0.0,2492324.2985074646,2492324.2985074646,4984648.597014929,0.0,5589480.435146449,0.0,0.0,0.0,686830.7578406174,0.0,2060492.2735218522,0.0,2747323.03136247,0.0,2747323.03136247,0.0,2747323.0313624702,2747323.0313624702,0.0,14520498.086956535,58081992.34782614,29040996.17391307,0.0,0.0,0.0,0.0,0.0,0.0,175828674.0071981,0.0,0.0,0.0,0.0,0.0,0.0,175828674.0071981,0.0,615400359.0251933,43957168.501799524,0.0,0.0,0.0,0.0,0.0,0.0,351657348.01439613,0.0
