Month,অর্থনীতি,রেমিট্যান্স,নিষেধাজ্ঞা,সরবরাহ,Email,বৈদেশিক মুদ্রা,বৈদেশিক বাণিজ্য,তেল,ঋণ,Email_file1,টাকা,Email_file2,মুদ্রা,শ্রম বাজার,বাজার,বিনিময় হার,Email_file3,স্থগিতাদেশ,স্থগিত ঘোষণা,জ্বালানী,বিদেশি,Email_file4,উৎপাদনের স্তর,ঋতুভিত্তিক কাজ,মৌসুমি কাজ,অস্থায়ী কাজ,Email_file5,ঋণ_file6,দেনা,গবাদি পশু,ঋণসমূহ,Email_file6,জোগান,চাহিদা,জিডিপি,বিনিয়োগ,Email_file7,নিষেধাজ্ঞা_file8,চাকরি,রোজগার,কর্মসংস্থান,Email_file8,কর,করসমূহ,পণ্য,দ্রব্য,Email_file9,বাধা,বিধিনিষেধ,নিষেধাজ্ঞা_file10,বেকারত্ব,Email_file10,অনুমতিপত্র,পাঠানো,চালান,শিপমেন্ট,Email_file11,নিষেধাজ্ঞা_file12,প্রবাসী নেটওয়ার্ক,প্রবাসী জনগোষ্ঠী,আমদানি,Email_file12,রপ্তানি,বাণিজ্য,স্থানীয় অর্থনীতি,ব্যবসায়ী,Email_file13,ঋণসমূহ_file14,দেনাসমূহ,দুর্নীতি,ঘুষ,Email_file14,আড়ত,শুল্ক বিভাগ,কাস্টমস বিভাগ,লাইসেন্স,Email_file15,চুক্তি,পাচার,পাচারকারী,ব্যবসা,Email_file16,অপ্রাতিষ্ঠানিক খাত,অপ্রাতিষ্ঠানিক বাজার,কালোবাজার,বিদেশি মুদ্রা,Email_file17,বৈদেশিক,বিনিয়োগকারী,শুল্ক,গুদাম,Email_file18
2023-01,6,0.0,0,0,29,0.0,0.0,0.5,0.5,1,66,23,3,0,16,0,29,0,0,0,5,29,0,0,0,0,19,0.5,0.0,0.0,0.0,1,0,2,0.0,0.0,12,0,23,0,4,29,1.0,0,0.5,0.0,1,0,0,0,0,29,0,0,0,0,29,0,0,0,0,29,0.0,0,0,0,29,0,0,1,0,7,0,0,0,3,12,0.5,0.0,0,0.5,1,0,0,0,0,29,0,0,0,0,20
2023-02,7,0.0,0,0,32,0.0,0.0,0.5,0.5,1,72,25,0,0,19,0,32,0,0,0,7,32,0,0,0,0,21,0.5,0.0,0.0,0.0,1,0,2,0.0,0.0,13,0,18,0,0,32,1.0,0,0.5,0.5,1,3,0,0,0,32,0,0,0,0,32,0,0,0,0,32,0.0,5,0,0,32,0,0,1,0,7,0,0,0,2,13,0.5,0.0,0,0.5,1,0,0,0,0,32,0,0,0,0,22
2023-03,6,0.0,0,0,33,0.0,0.0,0.5,0.5,1,67,26,0,0,18,0,33,0,0,0,6,33,0,0,0,0,22,0.5,0.0,0.0,0.0,1,0,2,0.0,0.0,13,0,19,0,4,33,2.0,0,0.5,0.0,1,3,0,0,0,33,0,0,0,0,33,0,0,0,0,33,2.0,3,0,0,33,0,0,0,0,8,0,0,0,4,13,0.5,0.0,0,0.5,1,0,0,0,0,33,0,0,0,0,22
2023-04,5,0.0,0,0,35,0.0,0.0,0.5,0.5,1,77,27,0,0,18,0,35,0,0,0,7,35,0,0,0,0,23,0.5,0.0,0.0,0.0,2,0,1,0.0,0.0,14,0,16,0,0,35,1.0,0,0.5,0.0,1,3,0,0,0,35,0,0,0,0,35,0,0,0,0,35,0.0,0,0,0,35,0,0,0,0,8,0,0,0,3,14,0.5,0.0,0,0.5,1,0,0,0,0,35,0,0,0,0,24
2023-05,7,0.0,0,2,41,0.0,0.0,0.5,0.5,1,72,32,4,0,19,0,41,0,0,0,5,41,0,0,0,0,27,0.5,0.0,0.0,0.0,2,0,3,0.0,0.0,16,0,19,0,5,41,2.0,0,0.5,0.5,2,2,0,0,0,41,0,2,0,0,41,0,0,0,0,41,2.0,2,0,0,41,0,0,1,0,10,0,0,0,3,17,0.5,0.0,0,0.5,1,0,0,0,0,41,4,0,0,0,28
2023-06,7,0.0,0,0,38,0.0,0.0,0.5,0.5,1,76,30,5,0,21,0,38,0,0,0,6,38,0,0,0,0,26,0.5,0.0,0.0,0.0,2,0,2,0.0,0.0,15,0,20,0,3,38,3.0,0,0.5,0.0,2,0,0,0,0,38,0,0,0,0,38,0,0,0,0,38,0.0,0,0,0,38,0,0,1,0,9,0,0,0,3,16,0.5,0.0,0,0.5,1,0,0,0,0,38,0,0,0,0,26
2023-07,6,0.0,0,0,34,0.0,0.0,0.5,0.5,1,73,27,4,0,18,0,34,0,0,0,6,34,0,0,0,0,23,0.5,0.0,0.0,0.0,2,0,2,0.0,0.0,14,0,23,0,10,34,1.0,0,0.5,0.0,1,0,0,0,0,34,0,0,0,0,34,0,0,0,0,34,3.0,0,0,0,34,0,0,1,1,8,0,0,0,4,14,0.5,0.0,0,0.5,1,0,0,0,0,34,0,0,0,0,24
2023-08,9,0.0,0,0,41,0.0,0.0,0.5,0.5,1,77,33,2,0,18,0,41,0,0,0,6,41,0,0,0,0,28,0.5,0.0,0.0,0.0,2,0,2,0.0,0.0,16,0,20,0,6,41,2.0,0,0.5,0.0,2,0,0,0,0,41,0,0,0,0,41,0,0,0,0,41,3.0,0,0,0,41,0,0,1,0,10,0,0,0,4,17,0.5,0.0,0,0.5,1,0,0,0,0,41,2,0,0,0,28
2023-09,11,0.0,2,0,33,0.0,0.0,0.5,0.5,1,63,26,3,0,19,0,33,0,0,0,5,33,0,0,0,0,22,0.5,0.0,0.0,0.0,1,0,1,0.0,0.0,13,2,19,0,3,33,2.0,0,0.5,0.0,1,3,0,2,0,33,0,0,0,0,33,2,0,0,0,33,0.0,0,0,0,33,0,0,1,0,8,0,0,0,4,13,0.5,0.0,0,0.5,1,0,0,0,0,33,2,0,2,0,22
2023-10,6,0.0,0,0,32,0.0,0.5,0.5,0.5,1,62,26,3,0,16,0,32,0,0,0,6,32,0,0,0,0,22,0.5,0.0,0.0,0.0,1,0,2,0.0,0.0,13,0,14,0,0,32,2.0,0,0.5,0.0,1,0,0,0,0,32,0,0,5,0,32,0,0,0,0,32,0.0,0,0,0,32,0,0,0,0,8,0,0,0,3,13,0.5,0.0,0,0.5,1,0,0,0,0,32,0,0,0,0,22
2023-11,3,0.0,0,0,38,0.0,0.0,0.5,0.5,1,61,30,3,0,14,0,38,0,0,0,9,38,0,0,0,0,25,0.5,0.0,0.0,0.0,2,0,2,0.0,0.0,15,0,15,0,0,38,2.0,0,1.0,0.5,2,0,0,0,0,38,0,0,5,0,38,0,0,0,3,38,0.0,0,0,0,38,0,0,1,0,9,0,0,0,4,16,0.5,0.0,0,0.5,1,0,0,0,0,38,2,0,0,0,26
2023-12,5,0.0,0,0,29,0.0,0.0,0.5,0.5,1,60,23,3,0,14,0,29,0,0,0,7,29,0,0,0,0,20,0.5,0.0,0.0,0.0,1,0,1,0.0,0.0,12,0,14,0,0,29,1.0,0,0.5,0.5,1,3,0,0,0,29,0,0,4,0,29,0,0,0,0,29,0.0,0,0,0,29,0,0,0,0,7,0,0,0,2,12,0.5,0.0,0,0.5,1,0,0,0,0,29,2,0,0,0,20
2024-01,6,0.0,0,2,34,0.0,0.0,0.5,0.0,1,58,27,3,0,17,0,34,0,0,0,6,34,0,0,0,0,23,0.0,0.0,0.0,0.0,1,0,2,0.0,0.0,14,0,15,0,0,34,1.0,0,0.5,0.0,1,0,0,0,0,34,0,0,3,0,34,0,0,0,0,34,0.0,3,0,0,34,0,0,0,0,8,0,0,0,3,14,0.5,0.0,0,0.5,1,0,0,0,0,34,0,0,0,0,23
2024-02,5,0.0,0,0,34,0.0,0.0,0.5,0.5,1,61,27,0,0,16,0,34,0,0,0,4,34,0,0,0,0,23,0.5,0.0,0.0,0.0,1,0,2,0.0,0.0,14,0,19,0,0,34,2.0,0,0.5,0.0,1,0,0,0,0,34,0,0,3,0,34,0,0,0,0,34,0.0,0,0,0,34,0,0,1,0,8,0,0,0,4,14,0.5,0.0,0,0.5,1,0,0,0,0,34,0,0,0,0,23
2024-03,8,0.0,0,3,38,0.0,0.0,0.5,0.5,1,74,30,3,0,20,0,38,0,0,0,4,38,0,0,0,0,25,0.5,0.0,0.0,0.0,2,0,2,0.0,0.0,15,0,20,0,0,38,2.0,0,0.5,0.0,2,0,0,0,0,38,0,0,6,0,38,0,0,0,0,38,3.0,0,0,0,38,0,0,1,0,9,0,0,0,3,15,0.5,0.0,0,0.5,1,0,0,0,0,38,0,0,0,0,26
2024-04,4,0.0,0,0,25,0.0,0.0,0.5,0.5,1,68,20,3,0,19,0,25,0,0,0,5,25,0,0,0,0,17,0.5,0.0,0.0,0.0,1,0,1,0.0,0.0,10,0,15,0,0,25,1.0,0,0.5,0.0,1,3,0,0,0,25,0,0,3,0,25,0,0,0,0,25,0.0,3,0,0,25,0,0,0,0,6,0,0,0,1,10,0.5,0.0,0,0.5,1,0,0,0,0,25,0,0,0,0,17
2024-05,5,0.0,0,0,31,0.0,0.0,0.5,0.5,1,67,25,4,0,17,0,31,0,0,0,5,31,0,0,0,0,21,0.5,0.0,0.0,0.0,1,0,2,0.0,0.0,13,0,17,0,3,31,2.0,0,0.5,0.0,1,2,0,0,0,31,0,0,3,0,31,0,0,0,0,31,0.0,4,0,0,31,0,0,1,0,7,0,0,0,5,13,0.5,0.0,0,0.5,1,0,0,0,0,31,0,0,0,0,21
2024-06,6,0.0,0,0,27,0.0,0.0,0.5,0.5,1,63,21,0,0,15,0,27,0,0,0,4,27,0,0,0,0,18,0.5,0.0,0.0,0.0,1,0,2,0.0,0.0,11,0,15,0,0,27,1.0,0,0.5,0.0,1,3,0,0,0,27,0,0,0,0,27,0,0,0,0,27,0.0,0,0,2,27,0,0,0,0,6,0,0,0,2,11,0.5,0.0,0,0.5,1,0,0,0,0,27,0,0,0,0,18
2024-07,5,0.0,0,0,28,0.0,0.0,0.5,0.5,1,72,22,0,0,18,0,28,0,0,0,5,28,0,0,0,0,19,0.5,0.0,0.0,0.0,1,0,1,0.0,1.0,11,0,18,0,0,28,2.0,0,0.5,0.0,1,0,0,0,0,28,0,0,3,0,28,0,0,0,0,28,0.0,0,0,0,28,0,0,0,0,7,0,0,0,4,11,0.5,0.0,0,0.5,1,0,0,0,0,28,0,0,0,0,19
2024-08,3,0.0,0,0,33,0.0,0.0,0.5,0.5,1,75,26,0,0,24,0,33,0,0,0,7,33,0,0,0,0,22,0.5,0.0,0.0,0.0,1,0,1,0.0,0.0,13,0,19,0,0,33,1.0,0,0.5,0.0,1,3,0,0,0,33,0,0,0,0,33,0,0,0,0,33,0.0,0,0,2,33,0,0,1,0,8,0,0,0,3,13,0.5,0.0,0,0.5,1,0,0,0,0,33,0,0,0,0,22
2024-09,4,0.0,0,0,33,0.0,0.0,0.5,0.5,1,78,26,3,0,17,0,33,0,0,0,8,33,0,0,0,0,22,0.5,0.0,0.0,0.0,1,0,0,0.0,1.0,13,0,16,0,0,33,1.0,0,0.5,0.0,1,3,0,0,0,33,0,0,5,0,33,0,0,0,0,33,3.0,0,0,0,33,0,0,1,0,8,0,0,0,3,13,0.5,0.5,0,0.5,1,0,0,0,0,33,0,2,0,0,23
2024-10,5,0.0,3,0,33,0.0,0.0,0.5,0.5,1,76,26,3,0,25,0,33,0,0,0,5,33,0,0,0,0,22,0.5,0.0,0.0,0.0,1,0,2,0.0,2.0,13,3,18,0,0,33,2.0,0,0.5,0.0,1,3,0,3,0,33,0,0,4,0,33,3,0,0,0,33,0.0,0,0,0,33,0,0,1,0,8,0,0,0,4,13,0.5,0.0,0,0.5,1,0,0,0,0,33,0,0,0,0,22
2024-11,4,0.0,0,0,36,0.0,0.0,0.5,0.5,1,80,28,3,0,22,0,36,0,0,0,8,36,0,0,0,0,24,0.5,0.0,0.0,0.0,2,0,1,0.0,0.0,14,0,19,0,3,36,3.0,0,0.5,0.5,1,3,0,0,0,36,0,0,5,0,36,0,0,0,0,36,3.0,3,0,0,36,0,0,1,0,8,0,0,0,3,15,0.5,0.0,0,0.5,1,0,0,0,0,36,0,0,0,0,25
2024-12,0,0.0,0,0,34,0.0,0.0,0.5,0.0,1,77,27,3,0,23,0,34,0,0,0,6,34,0,0,0,0,22,0.0,0.0,0.0,0.0,1,0,3,0.0,1.0,13,0,12,0,0,34,2.0,0,0.5,0.0,1,0,0,0,0,34,0,0,0,0,34,0,0,0,0,34,0.0,0,0,0,34,0,0,1,0,8,0,0,0,4,14,0.5,0.0,0,0.5,1,0,0,0,0,34,2,0,0,0,23
2025-01,3,0.0,0,0,33,0.0,0.0,0.5,0.0,1,74,26,5,0,21,0,33,0,0,0,7,33,0,0,0,0,22,0.0,0.0,0.0,0.0,1,0,2,0.0,0.0,13,0,16,0,3,33,1.0,0,0.5,0.0,1,0,0,0,0,33,0,0,5,0,33,0,0,0,0,33,0.0,0,0,0,33,0,0,1,0,8,0,0,0,3,14,0.5,0.0,0,0.5,1,0,0,0,0,33,0,0,0,0,23
2025-02,6,0.0,0,0,31,0.0,0.0,0.5,0.0,1,69,24,3,0,22,0,31,0,0,0,5,31,0,0,0,0,21,0.0,0.0,0.0,0.0,1,0,2,1.0,0.0,12,0,15,0,3,31,2.0,0,0.5,0.0,1,0,0,0,0,31,0,0,7,0,31,0,0,0,0,31,0.0,0,0,0,31,0,0,1,0,7,0,0,0,3,13,0.5,0.0,0,0.5,1,0,0,0,0,31,0,0,0,0,21
2025-03,0,0.0,0,0,27,0.0,0.0,0.5,0.0,1,86,22,0,0,20,0,27,0,0,0,6,27,0,0,0,0,18,0.0,0.0,0.0,0.0,1,0,2,0.0,0.0,11,0,14,0,0,27,1.0,0,0.5,0.0,1,0,0,0,0,27,0,0,4,0,27,0,0,0,0,27,0.0,0,0,0,27,0,0,0,0,6,0,0,0,2,11,0.5,0.0,0,0.5,1,0,0,0,0,27,0,0,0,0,19
2025-04,6,0.0,3,0,31,0.0,0.0,0.5,0.5,1,64,25,3,0,20,0,31,0,0,0,5,31,0,0,0,0,21,0.5,0.0,0.0,0.0,1,0,2,0.0,0.0,13,3,13,0,0,31,1.0,0,0.5,0.5,1,4,0,3,0,31,0,0,0,0,31,3,0,0,0,31,0.0,3,0,0,31,0,0,1,0,7,0,0,0,3,13,0.0,0.0,0,0.5,1,0,0,0,0,31,0,0,0,0,22
2025-05,6,0.0,0,0,26,0.0,0.0,0.5,0.5,1,77,21,0,0,23,0,26,0,0,0,6,26,0,0,0,0,18,0.5,0.5,0.0,0.0,1,0,1,0.0,0.0,11,0,15,0,0,26,1.0,0,0.5,0.0,1,0,0,0,0,26,0,0,4,0,26,0,0,0,0,26,0.0,0,0,0,26,0,0,0,0,6,0,0,0,2,11,0.5,0.0,0,0.5,1,0,0,0,0,26,0,0,0,0,18
2025-06,3,0.0,0,0,35,0.0,0.0,0.5,0.0,1,75,28,0,0,20,0,35,0,0,0,8,35,0,0,0,0,23,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,14,0,15,0,0,35,1.0,0,0.5,0.0,1,3,0,0,0,35,0,0,6,0,35,0,0,0,0,35,0.0,0,0,0,35,0,0,0,0,8,0,0,0,3,14,0.0,0.0,0,0.0,1,0,0,0,0,35,0,0,0,0,24
2025-07,8,0.0,0,0,29,0.0,0.0,0.5,0.5,1,85,23,0,0,20,0,29,0,0,0,6,29,0,0,0,0,19,0.5,0.0,0.0,0.0,1,0,0,0.0,0.0,12,0,17,0,3,29,3.0,0,0.5,0.0,1,3,0,0,0,29,0,0,6,0,29,0,0,0,3,29,3.0,0,0,0,29,0,0,0,0,7,0,0,0,3,12,0.5,0.0,0,0.5,1,0,0,0,0,29,2,0,0,0,20
2025-08,7,0.0,0,0,30,0.0,0.0,0.5,0.5,1,100,24,3,0,23,0,30,0,0,0,7,30,0,0,0,0,20,0.5,0.5,0.0,0.0,1,0,2,0.0,0.5,12,0,24,0,3,30,2.0,0,0.5,0.5,1,3,0,0,0,30,0,4,3,0,30,0,0,0,0,30,0.5,0,0,0,30,0,0,2,0,7,0,0,0,4,12,0.5,0.0,0,0.5,1,0,0,0,0,30,0,0,0,0,21
2025-09,5,0.5,1,1,29,0.0,0.0,0.5,0.5,1,97,23,3,0,24,0,29,0,0,0,7,29,0,0,0,0,19,0.5,0.5,0.0,0.0,1,0,2,0.5,0.5,12,1,22,0,3,29,3.0,0,0.5,0.5,1,2,0,1,1,29,0,2,3,0,29,1,0,0,2,29,3.0,2,0,1,29,0,0,2,0,7,0,0,0,3,12,0.5,0.5,0,0.5,1,0,0,0,0,29,2,0,1,0,20
