Month,supply,demand,GDP,investment,Email,foreign currency,foreign trade,oil,loan,Email_file1,debt,debt(2),livestock,loans,Email_file2,debts,debts(2),corruption,bribes,Email_file3,contract,smuggle,smuggler,business,Email_file4,suspension,freeze,fuel,foreign,Email_file5,foreign_file6,investor,tariff,warehouse,Email_file6,warehouse_file7,customs,customs(2),licence,Email_file7,licence_file8,shipment,shipment(2),shipment(3),Email_file8,money,Email_file9,restriction,employment,employment(2),employment(3),Email_file10,restrictions,restrictions(2),restrictions(3),unemployment,Email_file11,currency,labour market,market,exchange rate,Email_file12,tax,taxes,good,good(2),Email_file13,levels of production,seasonal work,seasonal work(2),temporary work,Email_file14,sanctions,diaspora network,diaspora,import,Email_file15,export,trade,local economy,trader,Email_file16,informal sector,informal market,black market,foreign currency_file17,Email_file17,economy,remittances,ban,supply_file18,Email_file18
2008-02,17,13,12,18,39,0.0,0.0,30,0,39,0.0,0.0,0.0,0.0,39,0.0,0.0,0.0,0.0,39,0,0.0,0.0,57,18,0.0,0,0,17,31,17,0.0,0.0,0.0,31,0,0,0,0,39,0,0.0,0.0,0.0,39,23,39,0.0,11,12,13,39,0.0,0.0,0.0,0.0,39,40,0.0,46,14,39,10,0.0,30,32,39,0.0,0.0,0.0,0.0,39,0.0,0.0,0.0,20,39,25,30,0.0,0.0,39,0.0,0,0.0,0.0,39,7,0.0,0,7,17
2008-03,16,8,0,21,39,0.0,0.0,28,7,39,0.0,0.0,0.0,0.0,39,0.0,0.0,0.0,0.0,39,0,0.0,0.0,58,18,0.0,0,0,22,30,22,0.0,0.0,0.0,30,0,0,0,9,39,9,0.0,0.0,0.0,39,28,39,0.0,11,0,12,39,0.0,0.0,0.0,0.0,39,36,0.0,54,0,39,12,0.0,33,32,39,0.0,0.0,0.0,0.0,39,0.0,0.0,0.0,23,39,26,32,0.0,0.0,39,0.0,0,0.0,0.0,39,6,0.0,0,7,17
2008-04,22,9,10,16,40,0.0,0.0,26,0,40,0.0,0.0,0.0,0.0,40,0.0,0.0,10.0,0.0,40,0,0.0,0.0,57,19,0.0,0,0,17,32,17,0.0,0.0,0.0,32,0,0,7,0,40,0,0.0,0.0,0.0,40,27,40,0.0,15,10,9,40,0.0,0.0,0.0,0.0,40,33,0.0,54,8,40,8,0.0,37,37,40,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0,30,40,35,31,0.0,0.0,40,0.0,0,0.0,0.0,40,7,0.0,4,10,18
2008-05,12,10,0,13,34,0.0,0.0,29,9,34,0.0,0.0,0.0,0.0,34,0.0,0.0,0.0,0.0,34,0,0.0,0.0,52,16,0.0,0,7,22,27,22,0.0,0.0,0.0,27,0,0,0,0,34,0,0.0,0.0,0.0,34,36,34,0.0,10,0,9,34,0.0,0.0,0.0,0.0,34,30,0.0,55,13,34,9,0.0,36,33,34,0.0,0.0,0.0,0.0,34,0.0,0.0,0.0,16,34,24,31,0.0,0.0,34,0.0,0,0.0,0.0,34,5,0.0,0,5,15
2008-06,14,9,9,9,35,0.0,0.0,26,6,35,0.0,0.0,0.0,0.0,35,0.0,0.0,0.0,0.0,35,3,0.0,0.0,50,16,0.0,0,0,18,27,18,5.0,0.0,0.0,27,0,0,0,9,35,9,0.0,0.0,0.0,35,34,35,0.0,7,7,7,35,0.0,0.0,0.0,0.0,35,28,0.0,57,0,35,11,0.0,38,38,35,0.0,0.0,0.0,0.0,35,0.0,0.0,0.0,19,35,22,32,0.0,0.0,35,0.0,0,0.0,0.0,35,5,0.0,0,6,15
2008-07,13,6,7,20,30,0.0,0.0,33,0,30,0.0,0.0,0.0,0.0,30,0.0,0.0,9.0,0.0,30,4,0.0,0.0,50,14,0.0,0,9,22,23,22,0.0,0.0,0.0,23,0,0,0,0,30,0,0.0,0.0,0.0,30,33,30,0.0,6,7,8,30,0.0,0.0,0.0,0.0,30,30,0.0,56,9,30,9,0.0,39,39,30,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,21,30,23,28,0.0,0.0,30,0.0,0,0.0,0.0,30,5,0.0,0,6,13
2008-08,17,13,12,21,34,0.0,0.0,37,0,34,0.0,0.0,0.0,0.0,34,0.0,0.0,7.0,0.0,34,0,0.0,0.0,45,16,0.0,0,8,20,27,20,0.0,0.0,0.0,27,0,0,0,0,34,0,0.0,0.0,0.0,34,36,34,0.0,15,13,11,34,0.0,0.0,0.0,0.0,34,29,0.0,55,10,34,12,0.0,40,39,34,0.0,0.0,0.0,0.0,34,0.0,0.0,0.0,18,34,24,29,0.0,0.0,34,0.0,0,0.0,0.0,34,6,0.0,0,8,15
2008-09,9,0,0,16,34,0.0,0.0,33,0,34,0.0,0.0,0.0,0.0,34,0.0,0.0,0.0,0.0,34,0,0.0,0.0,45,16,0.0,0,0,18,27,18,0.0,0.0,0.0,27,0,0,11,0,34,0,0.0,0.0,9.0,34,35,34,0.0,0,0,0,34,0.0,0.0,0.0,0.0,34,37,0.0,48,0,34,7,0.0,33,31,34,0.0,0.0,0.0,0.0,34,0.0,0.0,0.0,12,34,26,23,0.0,0.0,34,0.0,0,0.0,0.0,34,6,0.0,0,4,15
2008-10,12,9,0,17,32,0.0,0.0,30,7,32,0.0,0.0,0.0,0.0,32,0.0,0.0,0.0,0.0,32,3,0.0,0.0,44,15,0.0,0,6,15,25,15,0.0,0.0,0.0,25,0,0,0,0,32,0,0.0,0.0,0.0,32,33,32,0.0,8,9,8,32,0.0,0.0,0.0,0.0,32,49,0.0,62,14,32,17,0.0,40,39,32,0.0,0.0,0.0,0.0,32,0.0,0.0,0.0,10,32,13,24,0.0,0.0,32,0.0,0,0.0,0.0,32,6,0.0,4,5,14
2008-11,14,9,7,25,27,0.0,0.0,25,8,27,0.0,0.0,0.0,0.0,27,0.0,0.0,10.0,0.0,27,0,0.0,0.0,48,12,5.0,0,0,20,21,20,0.0,0.0,0.0,21,0,0,0,0,27,0,0.0,0.0,0.0,27,36,27,0.0,0,0,8,27,0.0,0.0,0.0,0.0,27,39,0.0,55,10,27,13,0.0,36,35,27,0.0,0.0,0.0,0.0,27,0.0,0.0,0.0,18,27,16,29,0.0,0.0,27,0.0,0,0.0,0.0,27,9,0.0,0,6,12
2008-12,17,9,0,0,28,8.0,0.0,17,0,28,0.0,0.0,0.0,0.0,28,0.0,0.0,10.0,0.0,28,0,0.0,0.0,35,13,0.0,0,0,12,22,12,0.0,0.0,0.0,22,0,0,0,0,28,0,0.0,0.0,0.0,28,34,28,0.0,0,0,0,28,0.0,0.0,0.0,0.0,28,45,0.0,37,7,28,0,0.0,37,36,28,0.0,0.0,0.0,0.0,28,0.0,0.0,0.0,11,28,14,19,0.0,0.0,28,0.0,0,0.0,8.0,28,3,0.0,0,7,13
2009-01,12,9,0,19,24,0.0,0.0,24,10,24,0.0,0.0,0.0,0.0,24,0.0,0.0,0.0,0.0,24,3,0.0,0.0,43,11,0.0,0,0,20,19,20,0.0,0.0,0.0,19,0,0,0,0,24,0,0.0,0.0,0.0,24,42,24,0.0,0,0,0,24,0.0,0.0,0.0,0.0,24,32,0.0,42,13,24,7,0.0,34,35,24,0.0,0.0,0.0,0.0,24,0.0,0.0,0.0,11,24,14,24,0.0,0.0,24,0.0,0,0.0,0.0,24,5,0.0,0,5,11
2009-02,8,9,8,22,36,0.0,0.0,25,8,36,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,36,0,0.0,0.0,50,17,0.0,0,0,16,28,16,0.0,0.0,0.0,28,0,6,0,7,36,7,0.0,0.0,0.0,36,38,36,0.0,0,0,10,36,0.0,0.0,0.0,0.0,36,38,0.0,35,16,36,14,0.0,38,39,36,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,16,36,17,29,0.0,0.0,36,0.0,0,0.0,0.0,36,5,0.0,0,4,16
2009-03,18,0,11,19,33,0.0,0.0,31,8,33,0.0,0.0,0.0,0.0,33,0.0,0.0,0.0,0.0,33,0,0.0,0.0,44,15,0.0,0,6,19,26,19,0.0,0.0,0.0,26,0,0,0,0,33,0,0.0,0.0,0.0,33,40,33,0.0,13,8,6,33,0.0,0.0,0.0,0.0,33,35,0.0,55,11,33,11,0.0,42,42,33,0.0,0.0,0.0,0.0,33,0.0,0.0,0.0,15,33,22,30,0.0,0.0,33,0.0,0,0.0,0.0,33,8,0.0,0,8,15
2009-04,20,0,8,13,31,0.0,0.0,23,9,31,0.0,0.0,0.0,0.0,31,0.0,0.0,9.0,0.0,31,4,0.0,0.0,46,15,0.0,0,0,20,24,20,0.0,0.0,0.0,24,0,0,6,8,31,8,0.0,0.0,0.0,31,38,31,0.0,8,6,6,31,0.0,0.0,0.0,6.0,31,28,0.0,58,11,31,13,0.0,38,38,31,0.0,0.0,0.0,0.0,31,0.0,0.0,0.0,20,31,23,35,0.0,0.0,31,0.0,0,0.0,0.0,31,7,0.0,0,9,14
2009-05,19,7,0,16,34,0.0,0.0,21,8,34,0.0,0.0,0.0,0.0,34,0.0,0.0,6.0,0.0,34,4,0.0,0.0,42,16,0.0,0,6,19,27,19,0.0,0.0,0.0,27,0,0,0,0,34,0,0.0,0.0,0.0,34,43,34,0.0,5,5,5,34,0.0,0.0,0.0,0.0,34,36,0.0,45,14,34,9,0.0,33,33,34,0.0,0.0,0.0,0.0,34,0.0,0.0,0.0,17,34,16,25,0.0,0.0,34,0.0,0,0.0,0.0,34,4,0.0,2,9,15
2009-06,18,6,8,16,35,0.0,0.0,20,6,35,0.0,0.0,0.0,0.0,35,0.0,0.0,0.0,0.0,35,3,0.0,0.0,44,16,0.0,0,5,20,28,20,0.0,0.0,0.0,28,0,0,0,0,35,0,0.0,0.0,0.0,35,38,35,0.0,0,0,0,35,0.0,0.0,0.0,0.0,35,36,0.0,51,12,35,11,0.0,35,39,35,0.0,0.0,0.0,0.0,35,0.0,0.0,0.0,14,35,15,22,0.0,0.0,35,0.0,0,0.0,0.0,35,6,0.0,0,8,16
2009-07,12,5,6,14,42,0.0,0.0,14,11,42,0.0,0.0,0.0,0.0,42,0.0,0.0,6.0,0.0,42,0,0.0,0.0,43,20,0.0,0,0,15,33,15,0.0,0.0,0.0,33,0,0,0,0,42,0,0.0,0.0,0.0,42,37,42,0.0,6,5,4,42,0.0,0.0,0.0,0.0,42,32,0.0,53,8,42,13,0.0,33,33,42,0.0,0.0,0.0,0.0,42,0.0,0.0,0.0,14,42,21,21,0.0,0.0,42,0.0,0,0.0,0.0,42,6,0.0,3,5,19
2009-08,17,7,6,19,32,0.0,0.0,27,8,32,0.0,0.0,0.0,0.0,32,0.0,0.0,6.0,0.0,32,2,0.0,0.0,41,15,0.0,0,4,16,25,16,0.0,0.0,0.0,25,0,0,0,0,32,0,0.0,0.0,0.0,32,34,32,0.0,6,6,6,32,0.0,4.0,0.0,0.0,32,31,0.0,54,9,32,9,0.0,39,40,32,0.0,0.0,0.0,0.0,32,0.0,0.0,0.0,14,32,18,28,0.0,0.0,32,0.0,0,0.0,0.0,32,7,0.0,3,7,14
2009-09,9,7,0,6,35,0.0,0.0,21,0,35,0.0,0.0,0.0,0.0,35,0.0,0.0,0.0,0.0,35,3,0.0,0.0,37,16,0.0,0,4,14,28,14,0.0,0.0,0.0,28,0,0,0,0,35,0,0.0,0.0,0.0,35,41,35,0.0,0,0,0,35,0.0,0.0,0.0,0.0,35,29,0.0,36,11,35,8,0.0,39,40,35,0.0,0.0,0.0,0.0,35,0.0,0.0,0.0,14,35,12,16,0.0,0.0,35,0.0,0,0.0,0.0,35,3,0.0,0,4,16
2009-10,14,7,7,13,32,0.0,0.0,20,9,32,0.0,0.0,0.0,0.0,32,0.0,0.0,5.0,0.0,32,3,0.0,0.0,41,15,0.0,0,3,15,25,15,0.0,0.0,0.0,25,0,5,4,0,32,0,0.0,0.0,0.0,32,46,32,0.0,4,5,0,32,0.0,0.0,0.0,0.0,32,27,0.0,49,11,32,16,0.0,38,39,32,0.0,0.0,0.0,0.0,32,0.0,0.0,0.0,13,32,16,20,0.0,0.0,32,0.0,0,0.0,0.0,32,5,0.0,2,6,14
2009-11,13,5,7,16,33,0.0,0.0,21,6,33,0.0,0.0,0.0,0.0,33,0.0,0.0,9.0,0.0,33,3,0.0,0.0,39,15,0.0,0,4,16,26,16,0.0,0.0,0.0,26,0,0,0,9,33,9,0.0,0.0,0.0,33,40,33,0.0,0,0,0,33,0.0,0.0,0.0,0.0,33,23,0.0,47,9,33,10,0.0,30,30,33,0.0,0.0,0.0,0.0,33,0.0,0.0,0.0,14,33,16,19,0.0,0.0,33,0.0,0,0.0,0.0,33,4,0.0,2,6,15
2009-12,8,7,0,11,25,0.0,0.0,16,10,25,0.0,0.0,0.0,0.0,25,0.0,0.0,6.0,0.0,25,4,0.0,0.0,41,12,0.0,0,0,17,20,17,0.0,0.0,0.0,20,0,0,0,6,25,6,0.0,0.0,0.0,25,30,25,0.0,4,6,6,25,0.0,0.0,0.0,0.0,25,27,0.0,54,6,25,9,0.0,32,31,25,0.0,0.0,0.0,0.0,25,0.0,0.0,0.0,14,25,18,21,0.0,0.0,25,0.0,0,0.0,0.0,25,4,0.0,2,4,11
2010-01,11,7,7,12,31,0.0,0.0,16,7,31,0.0,0.0,4.0,0.0,31,0.0,0.0,0.0,0.0,31,0,0.0,0.0,39,14,0.0,0,4,15,24,15,0.0,0.0,3.0,24,4,0,0,7,31,7,0.0,0.0,0.0,31,33,31,0.0,0,4,0,31,0.0,0.0,0.0,0.0,31,26,0.0,43,7,31,6,0.0,35,34,31,0.0,0.0,0.0,0.0,31,0.0,0.0,0.0,14,31,11,27,0.0,0.0,31,0.0,0,0.0,0.0,31,4,0.0,5,5,14
2010-02,10,7,6,15,36,0.0,0.0,17,7,36,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,36,3,0.0,0.0,32,17,0.0,0,4,12,28,12,0.0,0.0,0.0,28,0,0,0,5,36,5,0.0,0.0,0.0,36,34,36,0.0,0,0,4,36,0.0,0.0,4.0,0.0,36,27,0.0,51,8,36,6,0.0,30,31,36,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,11,36,16,20,0.0,0.0,36,0.0,0,0.0,0.0,36,3,0.0,3,4,16
2010-03,9,6,4,20,28,0.0,0.0,13,5,28,0.0,0.0,0.0,0.0,28,0.0,0.0,0.0,0.0,28,0,0.0,0.0,37,13,0.0,0,0,15,22,15,0.0,6.0,0.0,22,0,0,0,5,28,5,0.0,0.0,0.0,28,32,28,0.0,6,4,5,28,0.0,0.0,0.0,0.0,28,24,0.0,52,8,28,8,0.0,36,38,28,0.0,0.0,0.0,0.0,28,0.0,0.0,0.0,10,28,14,21,0.0,0.0,28,0.0,0,0.0,0.0,28,4,0.0,4,4,12
2010-04,17,5,7,19,28,0.0,0.0,16,8,28,0.0,0.0,0.0,4.0,28,0.0,0.0,5.0,0.0,28,3,0.0,0.0,32,13,0.0,0,3,15,22,15,0.0,0.0,0.0,22,0,4,4,6,28,6,0.0,0.0,0.0,28,30,28,0.0,0,0,5,28,0.0,0.0,0.0,0.0,28,20,0.0,59,6,28,13,0.0,30,30,28,0.0,0.0,0.0,0.0,28,0.0,0.0,0.0,14,28,16,27,0.0,0.0,28,0.0,0,0.0,0.0,28,3,0.0,2,8,13
2010-05,10,0,0,15,25,0.0,4.0,24,6,25,0.0,0.0,0.0,0.0,25,0.0,0.0,9.0,0.0,25,3,0.0,0.0,32,11,0.0,0,0,14,19,14,0.0,0.0,0.0,19,0,0,0,6,25,6,0.0,0.0,0.0,25,26,25,0.0,5,5,5,25,0.0,0.0,0.0,0.0,25,23,0.0,49,8,25,10,0.0,31,34,25,0.0,0.0,0.0,0.0,25,0.0,0.0,0.0,10,25,19,17,0.0,0.0,25,0.0,0,0.0,0.0,25,4,0.0,4,4,11
2010-06,14,8,0,16,27,0.0,0.0,20,7,27,0.0,0.0,0.0,0.0,27,0.0,0.0,0.0,0.0,27,3,0.0,0.0,32,13,0.0,0,3,12,22,12,0.0,0.0,0.0,22,0,0,0,5,27,5,0.0,0.0,0.0,27,29,27,0.0,0,0,0,27,0.0,0.0,0.0,0.0,27,18,0.0,58,8,27,16,0.0,32,35,27,0.0,0.0,0.0,0.0,27,0.0,0.0,0.0,13,27,13,16,0.0,0.0,27,0.0,0,0.0,0.0,27,3,0.0,4,6,12
2010-07,10,6,4,15,30,0.0,0.0,14,9,30,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,30,2,0.0,0.0,30,14,0.0,0,4,13,24,13,0.0,0.0,0.0,24,0,0,0,0,30,0,0.0,0.0,0.0,30,31,30,0.0,4,0,4,30,0.0,0.0,0.0,0.0,30,24,0.0,60,7,30,12,0.0,29,26,30,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,11,30,11,16,0.0,0.0,30,0.0,0,0.0,0.0,30,5,0.0,3,4,13
2010-08,13,5,0,13,34,0.0,0.0,18,8,34,0.0,0.0,0.0,0.0,34,0.0,0.0,4.0,0.0,34,0,0.0,0.0,28,16,0.0,0,0,13,27,13,0.0,0.0,3.0,27,4,4,5,6,34,6,0.0,0.0,0.0,34,28,34,0.0,0,0,0,34,0.0,0.0,0.0,0.0,34,21,0.0,60,8,34,13,0.0,32,30,34,0.0,0.0,0.0,0.0,34,0.0,0.0,0.0,11,34,15,12,0.0,0.0,34,0.0,0,0.0,0.0,34,3,0.0,3,6,15
2010-09,8,0,0,11,25,0.0,0.0,18,7,25,0.0,0.0,0.0,0.0,25,5.0,0.0,0.0,0.0,25,2,0.0,0.0,25,12,0.0,0,0,12,19,12,0.0,0.0,0.0,19,0,0,0,5,25,5,0.0,0.0,0.0,25,31,25,0.0,0,0,0,25,0.0,0.0,0.0,0.0,25,25,0.0,49,8,25,35,0.0,25,25,25,0.0,0.0,0.0,0.0,25,0.0,0.0,0.0,9,25,9,12,0.0,0.0,25,0.0,0,0.0,0.0,25,2,0.0,2,3,11
2010-10,10,5,0,14,29,0.0,0.0,18,7,29,0.0,0.0,0.0,0.0,29,0.0,0.0,4.0,0.0,29,2,0.0,0.0,28,14,0.0,0,4,9,23,9,0.0,0.0,0.0,23,0,0,0,4,29,4,0.0,0.0,0.0,29,33,29,0.0,0,0,0,29,0.0,0.0,0.0,0.0,29,20,0.0,55,11,29,10,0.0,33,35,29,0.0,0.0,0.0,0.0,29,0.0,0.0,0.0,7,29,6,17,0.0,0.0,29,0.0,0,0.0,0.0,29,4,0.0,5,5,13
2010-11,10,4,6,14,32,0.0,0.0,14,9,32,0.0,0.0,0.0,0.0,32,0.0,0.0,9.0,0.0,32,3,0.0,0.0,25,15,0.0,0,0,11,25,11,0.0,0.0,0.0,25,0,0,0,5,32,5,0.0,0.0,0.0,32,24,32,0.0,0,0,4,32,0.0,0.0,0.0,0.0,32,19,0.0,53,8,32,9,0.0,32,33,32,0.0,0.0,0.0,0.0,32,0.0,0.0,0.0,9,32,7,13,0.0,0.0,32,0.0,0,0.0,0.0,32,3,0.0,3,4,14
2010-12,12,0,4,13,32,0.0,0.0,13,8,32,3.0,0.0,0.0,0.0,32,0.0,0.0,6.0,0.0,32,2,0.0,0.0,22,15,0.0,0,0,8,25,8,0.0,0.0,0.0,25,0,0,0,0,32,0,0.0,0.0,0.0,32,25,32,0.0,3,0,0,32,0.0,0.0,0.0,0.0,32,18,0.0,49,6,32,8,0.0,28,28,32,0.0,0.0,0.0,0.0,32,0.0,0.0,0.0,7,32,10,11,0.0,0.0,32,0.0,0,0.0,0.0,32,3,0.0,4,5,14
2011-01,9,5,3,14,32,0.0,0.0,16,5,32,1.0,1.0,1.0,1.0,32,0.0,0.0,2.0,0.0,32,2,0.0,0.0,25,15,1.0,1,3,10,25,10,0.0,2.0,1.0,25,1,1,2,4,32,4,0.0,0.0,0.0,32,31,32,1.0,3,2,3,32,0.0,0.0,0.0,2.0,32,19,0.0,50,7,32,7,0.0,31,32,32,0.0,0.0,0.0,0.0,32,0.0,0.0,0.0,8,32,10,17,0.0,1.0,32,0.0,0,0.0,0.0,32,2,0.0,2,4,14
2011-02,10,6,4,12,31,0.0,0.0,17,7,31,3.0,2.0,0.0,1.0,31,0.0,0.0,2.0,0.0,31,2,0.0,0.0,26,14,1.0,1,3,9,24,9,0.0,2.0,2.0,24,2,2,0,4,31,4,0.0,0.0,0.0,31,31,31,1.0,3,3,3,31,0.0,0.0,0.0,1.0,31,17,0.0,43,5,31,8,0.0,31,32,31,0.0,0.0,0.0,0.0,31,0.0,0.0,0.0,9,31,10,15,0.0,1.0,31,0.0,0,0.0,0.0,31,3,0.0,5,4,14
2011-03,10,4,4,12,28,0.0,0.0,16,7,28,2.0,2.0,1.0,1.0,28,0.0,0.0,2.0,0.0,28,2,0.0,0.0,26,13,0.0,1,3,10,22,10,1.0,2.0,2.0,22,2,2,2,5,28,5,0.0,0.0,0.0,28,30,28,1.0,3,3,3,28,0.0,0.0,0.0,1.0,28,20,0.0,44,8,28,10,0.0,32,32,28,0.0,0.0,0.0,0.0,28,0.0,0.0,0.0,8,28,10,13,0.0,1.0,28,0.0,0,0.0,0.0,28,3,0.0,5,4,12
2011-04,12,6,4,15,31,0.0,0.0,15,8,31,2.0,2.0,1.0,1.0,31,0.0,0.0,2.0,0.0,31,2,0.0,0.0,29,14,1.0,1,3,10,24,10,1.0,2.0,2.0,24,2,2,2,4,31,4,1.0,0.0,1.0,31,33,31,0.0,3,3,3,31,0.0,0.0,0.0,2.0,31,19,0.0,50,7,31,10,1.0,32,32,31,0.0,0.0,0.0,0.0,31,0.0,0.0,0.0,11,31,13,16,0.0,1.0,31,0.0,0,0.0,0.0,31,4,0.0,5,5,14
2011-05,10,5,4,10,29,0.0,0.0,16,7,29,1.0,1.0,1.0,2.0,29,0.0,0.0,2.0,0.0,29,2,0.0,0.0,25,14,1.0,2,2,10,23,10,1.0,1.0,1.0,23,2,2,2,3,29,3,0.0,0.0,0.0,29,33,29,1.0,3,3,3,29,0.0,0.0,0.0,1.0,29,20,0.0,40,8,29,11,1.0,34,33,29,0.0,0.0,0.0,0.0,29,0.0,0.0,0.0,8,29,9,14,0.0,1.0,29,0.0,0,0.0,0.0,29,3,0.0,3,4,13
2011-06,11,5,5,11,30,0.0,0.0,16,6,30,1.0,1.0,1.0,1.0,30,0.0,0.0,2.0,0.0,30,2,0.0,0.0,27,14,0.0,1,2,11,24,11,1.0,1.0,1.0,24,2,1,1,4,30,4,1.0,0.0,0.0,30,36,30,0.0,3,2,3,30,0.0,0.0,0.0,2.0,30,20,0.0,41,8,30,11,1.0,32,32,30,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,9,30,11,14,0.0,1.0,30,0.0,0,0.0,0.0,30,2,0.0,3,5,13
2011-07,10,5,4,11,31,1.0,0.0,13,7,31,3.0,2.0,1.0,2.0,31,0.0,0.0,2.0,0.0,31,3,0.0,0.0,27,14,0.0,1,2,10,24,10,1.0,1.0,2.0,24,2,3,3,4,31,4,1.0,1.0,1.0,31,35,31,1.0,3,3,3,31,0.0,0.0,0.0,1.0,31,21,0.0,44,8,31,12,1.0,35,36,31,0.0,0.0,0.0,0.0,31,0.0,0.0,0.0,8,31,10,13,0.0,2.0,31,0.0,0,0.0,1.0,31,3,0.0,3,4,14
2011-08,9,4,2,10,32,0.0,0.0,13,5,32,3.0,2.0,1.0,1.0,32,0.0,0.0,2.0,0.0,32,1,0.0,0.0,23,15,1.0,1,2,10,25,10,1.0,1.0,2.0,25,2,2,2,4,32,4,1.0,1.0,1.0,32,32,32,0.0,2,2,2,32,0.0,0.0,0.0,1.0,32,19,0.0,42,9,32,10,0.0,37,38,32,0.0,0.0,0.0,0.0,32,0.0,0.0,0.0,9,32,10,11,0.0,1.0,32,0.0,0,1.0,0.0,32,3,0.0,7,4,14
2011-09,9,4,3,8,29,1.0,0.0,15,5,29,3.0,3.0,1.0,2.0,29,0.0,0.0,2.0,0.0,29,2,0.0,0.0,22,13,1.0,1,3,10,23,10,1.0,1.0,2.0,23,2,2,2,4,29,4,0.0,0.0,0.0,29,27,29,1.0,2,3,3,29,1.0,0.0,0.0,1.0,29,19,0.0,38,8,29,23,1.0,34,34,29,0.0,0.0,0.0,0.0,29,0.0,0.0,0.0,8,29,9,11,0.0,1.0,29,0.0,0,0.0,1.0,29,2,0.0,3,4,13
2011-10,9,4,3,8,27,1.0,1.0,15,7,27,3.0,3.0,0.0,2.0,27,0.0,0.0,3.0,0.0,27,2,0.0,0.0,26,13,1.0,1,3,8,22,8,1.0,1.0,2.0,22,2,2,2,4,27,4,0.0,1.0,1.0,27,30,27,1.0,4,3,3,27,0.0,0.0,0.0,1.0,27,20,0.0,43,7,27,9,1.0,33,32,27,0.0,0.0,0.0,0.0,27,0.0,0.0,0.0,7,27,8,12,0.0,1.0,27,0.0,0,0.0,1.0,27,3,0.0,7,4,12
2011-11,9,4,3,8,27,1.0,0.0,16,6,27,3.0,3.0,1.0,2.0,27,0.0,0.0,2.0,0.0,27,2,0.0,0.0,23,13,1.0,1,3,9,21,9,1.0,1.0,2.0,21,3,1,1,3,27,3,0.0,0.0,1.0,27,33,27,1.0,3,3,3,27,0.0,0.0,0.0,1.0,27,20,0.0,43,6,27,7,0.0,38,38,27,0.0,0.0,0.0,0.0,27,0.0,0.0,0.0,8,27,9,12,0.0,0.0,27,0.0,0,0.0,1.0,27,2,0.0,5,4,12
2011-12,9,3,3,8,28,0.0,1.0,14,5,28,2.0,2.0,0.5,1.0,28,0.0,0.0,2.0,0.0,28,2,0.0,0.0,21,13,1.0,1,2,8,22,8,0.0,1.0,2.0,22,2,1,2,3,28,3,1.0,0.0,1.0,28,32,28,1.0,3,3,3,28,0.0,0.0,0.0,1.0,28,21,0.0,42,8,28,8,0.5,39,39,28,0.0,0.0,0.0,0.0,28,0.0,0.0,0.0,7,28,8,11,0.0,2.0,28,0.0,0,0.0,0.0,28,3,0.0,7,4,12
2012-01,9,4,3,8,29,1.0,0.0,15,5,29,2.0,2.0,1.0,2.0,29,0.0,0.0,2.0,0.0,29,2,0.0,0.0,22,13,1.0,1,2,7,23,7,1.0,1.0,2.0,23,2,2,2,3,29,3,1.0,1.0,1.0,29,32,29,1.0,4,4,3,29,0.0,0.0,0.0,1.0,29,19,0.0,39,10,29,8,0.0,37,37,29,0.0,0.0,0.0,0.0,29,0.0,0.0,0.0,6,29,8,13,0.0,1.0,29,0.0,0,0.0,1.0,29,3,0.0,3,4,13
2012-02,8,4,3,8,27,1.0,0.0,13,5,27,1.0,1.0,1.0,1.0,27,0.0,0.0,2.0,0.0,27,2,0.0,0.0,21,13,1.0,1,2,7,21,7,0.5,1.0,1.0,21,2,2,2,3,27,3,1.0,1.0,1.0,27,34,27,0.0,3,3,3,27,0.0,0.0,0.0,1.0,27,18,0.0,37,9,27,7,1.0,33,32,27,0.0,0.0,0.0,0.0,27,0.0,0.0,0.0,6,27,6,10,0.0,1.0,27,0.0,0,0.0,1.0,27,2,0.0,3,3,12
2012-03,9,5,3,8,27,1.0,0.0,14,5,27,1.0,1.0,1.0,2.0,27,0.0,0.0,3.0,0.0,27,2,0.0,0.0,22,13,1.0,1,2,7,21,7,0.5,1.0,2.0,21,2,2,2,3,27,3,0.0,0.0,0.0,27,46,27,0.0,3,3,3,27,1.0,0.0,0.0,2.0,27,16,0.0,44,7,27,7,1.0,39,39,27,0.0,0.0,0.0,0.0,27,0.0,0.0,0.0,7,27,7,10,0.0,1.0,27,0.0,0,0.0,1.0,27,2,0.0,7,4,12
